# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.446265e+00 5.684342e-14 6.190825e+03 4.500000e+01 4.486427e+01
2 1.770244e-03 1.768678e-01 1.495182e+00 1.793583e+00 6.009536e+03 4.510143e+01 4.496570e+01
3 3.539646e-03 3.533389e-01 1.542978e+00 3.413851e+00 5.769134e+03 4.520281e+01 4.506708e+01
4 5.308184e-03 5.294120e-01 1.592934e+00 5.072334e+00 5.538099e+03 4.530413e+01 4.516841e+01
5 7.075837e-03 7.050863e-01 1.645243e+00 6.699235e+00 5.317801e+03 4.540540e+01 4.526968e+01
6 8.842586e-03 8.803605e-01 1.700109e+00 8.295936e+00 5.111714e+03 4.550662e+01 4.564233e+01
7 1.060841e-02 1.055234e+00 1.757741e+00 9.863670e+00 4.915349e+03 4.560777e+01 4.574348e+01
8 1.237328e-02 1.229705e+00 1.818354e+00 1.140350e+01 4.729557e+03 4.570886e+01 4.584457e+01
9 1.413719e-02 1.403773e+00 1.882190e+00 1.291631e+01 4.553850e+03 4.580989e+01 4.594559e+01
10 1.590012e-02 1.577438e+00 1.949498e+00 1.441098e+01 4.387547e+03 4.591086e+01 4.604655e+01
11 1.766203e-02 1.750697e+00 2.020546e+00 1.594039e+01 4.229932e+03 4.601175e+01 4.614743e+01
12 1.942292e-02 1.923551e+00 2.095660e+00 1.746077e+01 4.079926e+03 4.611257e+01 4.624825e+01
13 2.118276e-02 2.095998e+00 2.175004e+00 1.897430e+01 3.938161e+03 4.621332e+01 4.634898e+01
14 2.294153e-02 2.268037e+00 2.258669e+00 2.051198e+01 3.805331e+03 4.631399e+01 4.644965e+01
15 2.469921e-02 2.439668e+00 2.346984e+00 2.205512e+01 3.680321e+03 4.641459e+01 4.655023e+01
16 2.645579e-02 2.610890e+00 2.440431e+00 2.359720e+01 3.565060e+03 4.651510e+01 4.692198e+01
17 2.821124e-02 2.781702e+00 2.539311e+00 2.513936e+01 3.451109e+03 4.661553e+01 4.702238e+01
18 2.996555e-02 2.952103e+00 2.643919e+00 2.668249e+01 3.342346e+03 4.671587e+01 4.712268e+01
19 3.171869e-02 3.122092e+00 2.754671e+00 2.823276e+01 3.238207e+03 4.681613e+01 4.722289e+01
20 3.347064e-02 3.291670e+00 2.871917e+00 2.979331e+01 3.138113e+03 4.691630e+01 4.732301e+01
21 3.522139e-02 3.460834e+00 2.995854e+00 3.136230e+01 3.042570e+03 4.701637e+01 4.742304e+01
22 3.697092e-02 3.629584e+00 3.126625e+00 3.296864e+01 2.951886e+03 4.711635e+01 4.779402e+01
23 3.871921e-02 3.797920e+00 3.264825e+00 3.458984e+01 2.864261e+03 4.721623e+01 4.789382e+01
24 4.046623e-02 3.965841e+00 3.411041e+00 3.621951e+01 2.779822e+03 4.731602e+01 4.799351e+01
25 4.221198e-02 4.133346e+00 3.565898e+00 3.785908e+01 2.698107e+03 4.741570e+01 4.809309e+01
26 4.395643e-02 4.300435e+00 3.729833e+00 3.950738e+01 2.618344e+03 4.751528e+01 4.846344e+01
27 4.569957e-02 4.467107e+00 3.903401e+00 4.116436e+01 2.541527e+03 4.761475e+01 4.856277e+01
28 4.744137e-02 4.633362e+00 4.086553e+00 4.288066e+01 2.467280e+03 4.771412e+01 4.866198e+01
29 4.918182e-02 4.799198e+00 4.279368e+00 4.461864e+01 2.395930e+03 4.781338e+01 4.876108e+01
30 5.092090e-02 4.964616e+00 4.483467e+00 4.636649e+01 2.325817e+03 4.791252e+01 4.913072e+01
31 5.265859e-02 5.129615e+00 4.699435e+00 4.812675e+01 2.258574e+03 4.801155e+01 4.922953e+01
32 5.439488e-02 5.294194e+00 4.927365e+00 4.989712e+01 2.192312e+03 4.811047e+01 4.959872e+01
33 5.612975e-02 5.458354e+00 5.168027e+00 5.167943e+01 2.129331e+03 4.820926e+01 4.969723e+01
34 5.786317e-02 5.622093e+00 5.420487e+00 5.353161e+01 2.068628e+03 4.830794e+01 4.979561e+01
35 5.959514e-02 5.785411e+00 5.686051e+00 5.539130e+01 2.009125e+03 4.840649e+01 5.016414e+01
36 6.132563e-02 5.948307e+00 5.965707e+00 5.725608e+01 1.952641e+03 4.850492e+01 5.026220e+01
37 6.305464e-02 6.110782e+00 6.257811e+00 5.912354e+01 1.898393e+03 4.860323e+01 5.036013e+01
38 6.478213e-02 6.272835e+00 6.561571e+00 6.099054e+01 1.846251e+03 4.870140e+01 5.045792e+01
39 6.650810e-02 6.434466e+00 6.877359e+00 6.289398e+01 1.796186e+03 4.879945e+01 5.055557e+01
40 6.823253e-02 6.595674e+00 7.204168e+00 6.481171e+01 1.748406e+03 4.889736e+01 5.065308e+01
41 6.995540e-02 6.756459e+00 7.542009e+00 6.671987e+01 1.702753e+03 4.899514e+01 5.075044e+01
42 7.167669e-02 6.916821e+00 7.889258e+00 6.861443e+01 1.659201e+03 4.909278e+01 5.084766e+01
43 7.339640e-02 7.076759e+00 8.243975e+00 7.049078e+01 1.617960e+03 4.919028e+01 5.094473e+01
44 7.511450e-02 7.236274e+00 8.605021e+00 7.238223e+01 1.578976e+03 4.928765e+01 5.104165e+01
45 7.683098e-02 7.395364e+00 8.969909e+00 7.428299e+01 1.542241e+03 4.938487e+01 5.113842e+01
46 7.854582e-02 7.554030e+00 9.335632e+00 7.615371e+01 1.507779e+03 4.948195e+01 5.123503e+01
47 8.025901e-02 7.712272e+00 9.703206e+00 7.798839e+01 1.474976e+03 4.957888e+01 5.160092e+01
48 8.197054e-02 7.870090e+00 1.007122e+01 7.978133e+01 1.444958e+03 4.967567e+01 5.169715e+01
49 8.368038e-02 8.027482e+00 1.043394e+01 8.155503e+01 1.416967e+03 4.977231e+01 5.179322e+01
50 8.538852e-02 8.184450e+00 1.078871e+01 8.330765e+01 1.390982e+03 4.986879e+01 5.188913e+01
51 8.709494e-02 8.340993e+00 1.113348e+01 8.503784e+01 1.366927e+03 4.996513e+01 5.198487e+01
52 8.879964e-02 8.497111e+00 1.146624e+01 8.671321e+01 1.344705e+03 5.006131e+01 5.208045e+01
53 9.050260e-02 8.652804e+00 1.179115e+01 8.832665e+01 1.323971e+03 5.015733e+01 5.244474e+01
54 9.220380e-02 8.808072e+00 1.210789e+01 8.989613e+01 1.305450e+03 5.025320e+01 5.253990e+01
55 9.390323e-02 8.962915e+00 1.240719e+01 9.142389e+01 1.288637e+03 5.034891e+01 5.263490e+01
56 9.560088e-02 9.117332e+00 1.268709e+01 9.288098e+01 1.273490e+03 5.044445e+01 5.272972e+01
57 9.729672e-02 9.271325e+00 1.294630e+01 9.426498e+01 1.259931e+03 5.053984e+01 5.282437e+01
58 9.899076e-02 9.424892e+00 1.318350e+01 9.557643e+01 1.247881e+03 5.063506e+01 5.291884e+01
59 1.006830e-01 9.578034e+00 1.339809e+01 9.689351e+01 1.237223e+03 5.073011e+01 5.301313e+01
60 1.023733e-01 9.730752e+00 1.359071e+01 9.815725e+01 1.227856e+03 5.082500e+01 5.310725e+01
61 1.040618e-01 9.883044e+00 1.376174e+01 9.936584e+01 1.219657e+03 5.091972e+01 5.320118e+01
62 1.057485e-01 1.003491e+01 1.392558e+01 1.005279e+02 1.212342e+03 5.101427e+01 5.356292e+01
63 1.074333e-01 1.018635e+01 1.408200e+01 1.016544e+02 1.206307e+03 5.110865e+01 5.365639e+01
64 1.091161e-01 1.033737e+01 1.421928e+01 1.027800e+02 1.201287e+03 5.120285e+01 5.374969e+01
65 1.107971e-01 1.048797e+01 1.433844e+01 1.038768e+02 1.197198e+03 5.129688e+01 5.384279e+01
66 1.124762e-01 1.063814e+01 1.444504e+01 1.049343e+02 1.193716e+03 5.139074e+01 5.420319e+01
67 1.141533e-01 1.078788e+01 1.455022e+01 1.059642e+02 1.191235e+03 5.148441e+01 5.429582e+01
68 1.158285e-01 1.093720e+01 1.464446e+01 1.069530e+02 1.189215e+03 5.157791e+01 5.465541e+01
69 1.175017e-01 1.108610e+01 1.473757e+01 1.079416e+02 1.188023e+03 5.167123e+01 5.474755e+01
70 1.191730e-01 1.123458e+01 1.481827e+01 1.088793e+02 1.187180e+03 5.176436e+01 5.510631e+01
71 1.208423e-01 1.138263e+01 1.490102e+01 1.097578e+02 1.187078e+03 5.185732e+01 5.519796e+01
72 1.225096e-01 1.153026e+01 1.496985e+01 1.105782e+02 1.187500e+03 5.195008e+01 5.528940e+01
73 1.241749e-01 1.167746e+01 1.504141e+01 1.113418e+02 1.188161e+03 5.204267e+01 5.564700e+01
74 1.258382e-01 1.182425e+01 1.510306e+01 1.120923e+02 1.189495e+03 5.213506e+01 5.573793e+01
75 1.274994e-01 1.197061e+01 1.515961e+01 1.127981e+02 1.191054e+03 5.222727e+01 5.609465e+01
76 1.291587e-01 1.211655e+01 1.521407e+01 1.134531e+02 1.193204e+03 5.231929e+01 5.618506e+01
77 1.308158e-01 1.226207e+01 1.525753e+01 1.140676e+02 1.195687e+03 5.241112e+01 5.627527e+01
78 1.324710e-01 1.240716e+01 1.530352e+01 1.146406e+02 1.198309e+03 5.250276e+01 5.663075e+01
79 1.341240e-01 1.255184e+01 1.534123e+01 1.152052e+02 1.201437e+03 5.259420e+01 5.672043e+01
80 1.357750e-01 1.269610e+01 1.536905e+01 1.157349e+02 1.204876e+03 5.268545e+01 5.680989e+01
81 1.374239e-01 1.283994e+01 1.538758e+01 1.162223e+02 1.208594e+03 5.277651e+01 5.689914e+01
82 1.390707e-01 1.298335e+01 1.539757e+01 1.166687e+02 1.212566e+03 5.286737e+01 5.698817e+01
83 1.407154e-01 1.312635e+01 1.540029e+01 1.170842e+02 1.216761e+03 5.295803e+01 5.707699e+01
84 1.423580e-01 1.326893e+01 1.539566e+01 1.175168e+02 1.221256e+03 5.304850e+01 5.716560e+01
85 1.439985e-01 1.341110e+01 1.537919e+01 1.179473e+02 1.225958e+03 5.313876e+01 5.725399e+01
86 1.456368e-01 1.355284e+01 1.535110e+01 1.183544e+02 1.230813e+03 5.322883e+01 5.734216e+01
87 1.472730e-01 1.369417e+01 1.531935e+01 1.187567e+02 1.235769e+03 5.331869e+01 5.743012e+01
88 1.489070e-01 1.383508e+01 1.528423e+01 1.191340e+02 1.240859e+03 5.340835e+01 5.751785e+01
89 1.505389e-01 1.397557e+01 1.524695e+01 1.195214e+02 1.246003e+03 5.349781e+01 5.760537e+01
90 1.521686e-01 1.411565e+01 1.520797e+01 1.199146e+02 1.251174e+03 5.358707e+01 5.769266e+01
91 1.537961e-01 1.425532e+01 1.516814e+01 1.202931e+02 1.256313e+03 5.367612e+01 5.777973e+01
92 1.554215e-01 1.439457e+01 1.512809e+01 1.206607e+02 1.261432e+03 5.376496e+01 5.786659e+01
93 1.570446e-01 1.453341e+01 1.508779e+01 1.210094e+02 1.266509e+03 5.385360e+01 5.795321e+01
94 1.586655e-01 1.467183e+01 1.504830e+01 1.213571e+02 1.271492e+03 5.394202e+01 5.803962e+01
95 1.602843e-01 1.480984e+01 1.501030e+01 1.217194e+02 1.276356e+03 5.403024e+01 5.812580e+01
96 1.619007e-01 1.494744e+01 1.497312e+01 1.220573e+02 1.281141e+03 5.411826e+01 5.821176e+01
97 1.635150e-01 1.508463e+01 1.493793e+01 1.223720e+02 1.285768e+03 5.420606e+01 5.829749e+01
98 1.651271e-01 1.522140e+01 1.490468e+01 1.226645e+02 1.290210e+03 5.429365e+01 5.838299e+01
99 1.667369e-01 1.535777e+01 1.487333e+01 1.229360e+02 1.294451e+03 5.438102e+01 5.846827e+01
100 1.683444e-01 1.549373e+01 1.484417e+01 1.232146e+02 1.298494e+03 5.446819e+01 5.855332e+01
101 1.699497e-01 1.562927e+01 1.481666e+01 1.234874e+02 1.302374e+03 5.455514e+01 5.863815e+01
102 1.715527e-01 1.576441e+01 1.479665e+01 1.237430e+02 1.306291e+03 5.464188e+01 5.846026e+01
