# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.231226e+00 5.684342e-14 7.167821e+03 4.198194e+01 4.516437e+01
2 1.770244e-03 1.768678e-01 1.268523e+00 1.507713e+00 7.035124e+03 4.265533e+01 4.523268e+01
3 3.539646e-03 3.533389e-01 1.304714e+00 2.805059e+00 6.831046e+03 4.312175e+01 4.515125e+01
4 5.308184e-03 5.294120e-01 1.341841e+00 3.996800e+00 6.644404e+03 4.351152e+01 4.509677e+01
5 7.075837e-03 7.050863e-01 1.382244e+00 5.297530e+00 6.455529e+03 4.389468e+01 4.507504e+01
6 8.842586e-03 8.803605e-01 1.423341e+00 6.574040e+00 6.248977e+03 4.422590e+01 4.524506e+01
7 1.060841e-02 1.055234e+00 1.467279e+00 7.837279e+00 6.016023e+03 4.453579e+01 4.570284e+01
8 1.237328e-02 1.229705e+00 1.543845e+00 9.304250e+00 5.791201e+03 4.645026e+01 4.573152e+01
9 1.413719e-02 1.403773e+00 1.618399e+00 1.079989e+01 5.477530e+03 4.758534e+01 4.583338e+01
10 1.590012e-02 1.577438e+00 1.684516e+00 1.222099e+01 5.172895e+03 4.825376e+01 4.573537e+01
11 1.766203e-02 1.750697e+00 1.753509e+00 1.363916e+01 4.947817e+03 4.889864e+01 4.603698e+01
12 1.942292e-02 1.923551e+00 1.813158e+00 1.494977e+01 4.788000e+03 4.917214e+01 4.619351e+01
13 2.118276e-02 2.095998e+00 1.881379e+00 1.630144e+01 4.608885e+03 4.933426e+01 4.629670e+01
14 2.294153e-02 2.268037e+00 1.947565e+00 1.761012e+01 4.455431e+03 4.940239e+01 4.628536e+01
15 2.469921e-02 2.439668e+00 2.014932e+00 1.892824e+01 4.320890e+03 4.915017e+01 4.637096e+01
16 2.645579e-02 2.610890e+00 2.651092e+00 2.579558e+01 3.321075e+03 4.338351e+01 4.633579e+01
17 2.821124e-02 2.781702e+00 2.790659e+00 2.769768e+01 3.188806e+03 4.317778e+01 4.739840e+01
18 2.996555e-02 2.952103e+00 2.951054e+00 2.963698e+01 3.054325e+03 4.369051e+01 4.637666e+01
19 3.171869e-02 3.122092e+00 3.105249e+00 3.145455e+01 2.945575e+03 4.395837e+01 4.667005e+01
20 3.347064e-02 3.291670e+00 3.293857e+00 3.329898e+01 2.830266e+03 4.423402e+01 4.692485e+01
21 3.522139e-02 3.460834e+00 3.438594e+00 3.496792e+01 2.747754e+03 4.415182e+01 4.714268e+01
22 3.697092e-02 3.629584e+00 3.613321e+00 3.663279e+01 2.657286e+03 4.463018e+01 4.749318e+01
23 3.871921e-02 3.797920e+00 3.811781e+00 3.838611e+01 2.572949e+03 4.473752e+01 4.760874e+01
24 4.046623e-02 3.965841e+00 3.994743e+00 4.011447e+01 2.498948e+03 4.496757e+01 4.786275e+01
25 4.221198e-02 4.133346e+00 4.251476e+00 4.187425e+01 2.416778e+03 4.560440e+01 4.835506e+01
26 4.395643e-02 4.300435e+00 4.452245e+00 4.336969e+01 2.341986e+03 4.529421e+01 4.855462e+01
27 4.569957e-02 4.467107e+00 4.663756e+00 4.503870e+01 2.271443e+03 4.554899e+01 4.846323e+01
28 4.744137e-02 4.633362e+00 4.904924e+00 4.650316e+01 2.200109e+03 4.562792e+01 4.915853e+01
29 4.918182e-02 4.799198e+00 5.117911e+00 4.849536e+01 2.141751e+03 4.607047e+01 4.917244e+01
30 5.092090e-02 4.964616e+00 5.361712e+00 5.026198e+01 2.080285e+03 4.658149e+01 4.962161e+01
31 5.265859e-02 5.129615e+00 5.659457e+00 5.175472e+01 2.012299e+03 4.659035e+01 4.974913e+01
32 5.439488e-02 5.294194e+00 5.955166e+00 5.348968e+01 1.951162e+03 4.695496e+01 5.044604e+01
33 5.612975e-02 5.458354e+00 6.341589e+00 5.509950e+01 1.885529e+03 4.706227e+01 4.978353e+01
34 5.786317e-02 5.622093e+00 6.656916e+00 5.692023e+01 1.828778e+03 4.753383e+01 4.971806e+01
35 5.959514e-02 5.785411e+00 6.935073e+00 5.885781e+01 1.778142e+03 4.731392e+01 5.024668e+01
36 6.132563e-02 5.948307e+00 7.347675e+00 6.039701e+01 1.717929e+03 4.742100e+01 4.955358e+01
37 6.305464e-02 6.110782e+00 7.691537e+00 6.217558e+01 1.667350e+03 4.764481e+01 4.951504e+01
38 6.478213e-02 6.272835e+00 8.007586e+00 6.403899e+01 1.620554e+03 4.764868e+01 4.989808e+01
39 6.650810e-02 6.434466e+00 8.364268e+00 6.584725e+01 1.572775e+03 4.777431e+01 4.996363e+01
40 6.823253e-02 6.595674e+00 8.743934e+00 6.757753e+01 1.525583e+03 4.837377e+01 4.975809e+01
41 6.995540e-02 6.756459e+00 9.099705e+00 6.943341e+01 1.483708e+03 4.837711e+01 5.007651e+01
42 7.167669e-02 6.916821e+00 9.459495e+00 7.131507e+01 1.444655e+03 4.834718e+01 5.048585e+01
43 7.339640e-02 7.076759e+00 9.831079e+00 7.302075e+01 1.406967e+03 4.858003e+01 5.050590e+01
44 7.511450e-02 7.236274e+00 1.019509e+01 7.475380e+01 1.373579e+03 4.870456e+01 5.063356e+01
45 7.683098e-02 7.395364e+00 1.055062e+01 7.653645e+01 1.344834e+03 4.884806e+01 5.084968e+01
46 7.854582e-02 7.554030e+00 1.090002e+01 7.834464e+01 1.320285e+03 4.880131e+01 5.118121e+01
47 8.025901e-02 7.712272e+00 1.135186e+01 8.082576e+01 1.301061e+03 4.897497e+01 5.219616e+01
48 8.197054e-02 7.870090e+00 1.168977e+01 8.241491e+01 1.279487e+03 4.920219e+01 5.223620e+01
49 8.368038e-02 8.027482e+00 1.224545e+01 8.498286e+01 1.258582e+03 4.934654e+01 5.322630e+01
50 8.538852e-02 8.184450e+00 1.262165e+01 8.663244e+01 1.239892e+03 4.953176e+01 5.334024e+01
51 8.709494e-02 8.340993e+00 1.289778e+01 8.809369e+01 1.222787e+03 4.954720e+01 5.319988e+01
52 8.879964e-02 8.497111e+00 1.276935e+01 8.906986e+01 1.212273e+03 4.985773e+01 5.270860e+01
53 9.050260e-02 8.652804e+00 1.299227e+01 9.046147e+01 1.200973e+03 4.995120e+01 5.298498e+01
54 9.220380e-02 8.808072e+00 1.322428e+01 9.206184e+01 1.196659e+03 4.991543e+01 5.300499e+01
55 9.390323e-02 8.962915e+00 1.345081e+01 9.341316e+01 1.186425e+03 5.007600e+01 5.304851e+01
