# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.446265e+00 5.684342e-14 6.190825e+03 4.500000e+01 4.486427e+01
2 1.770244e-03 1.768678e-01 1.495208e+00 1.747514e+00 6.003128e+03 4.510143e+01 4.496570e+01
3 3.539646e-03 3.533389e-01 1.543056e+00 3.452641e+00 5.759350e+03 4.520281e+01 4.506708e+01
4 5.308184e-03 5.294120e-01 1.593079e+00 5.129094e+00 5.526499e+03 4.530413e+01 4.516841e+01
5 7.075837e-03 7.050863e-01 1.645466e+00 6.773429e+00 5.305339e+03 4.540540e+01 4.526968e+01
6 8.842586e-03 8.803605e-01 1.700405e+00 8.387256e+00 5.096236e+03 4.550662e+01 4.537090e+01
7 1.060841e-02 1.055234e+00 1.758104e+00 9.971968e+00 4.898920e+03 4.560777e+01 4.547206e+01
8 1.237328e-02 1.229705e+00 1.818784e+00 1.152875e+01 4.717778e+03 4.570886e+01 4.584457e+01
9 1.413719e-02 1.403773e+00 1.882675e+00 1.305858e+01 4.542975e+03 4.580989e+01 4.594559e+01
10 1.590012e-02 1.577438e+00 1.950016e+00 1.456225e+01 4.377802e+03 4.591086e+01 4.604655e+01
11 1.766203e-02 1.750697e+00 2.021070e+00 1.605293e+01 4.221477e+03 4.601175e+01 4.614743e+01
12 1.942292e-02 1.923551e+00 2.096153e+00 1.758831e+01 4.072815e+03 4.611257e+01 4.624825e+01
13 2.118276e-02 2.095998e+00 2.175418e+00 1.911295e+01 3.932439e+03 4.621332e+01 4.634898e+01
14 2.294153e-02 2.268037e+00 2.258944e+00 2.064427e+01 3.800957e+03 4.631399e+01 4.644965e+01
15 2.469921e-02 2.439668e+00 2.347065e+00 2.219146e+01 3.677166e+03 4.641459e+01 4.655023e+01
16 2.645579e-02 2.610890e+00 2.440233e+00 2.373972e+01 3.559466e+03 4.651510e+01 4.665073e+01
17 2.821124e-02 2.781702e+00 2.538733e+00 2.529092e+01 3.446976e+03 4.661553e+01 4.675115e+01
18 2.996555e-02 2.952103e+00 2.642941e+00 2.684688e+01 3.341621e+03 4.671587e+01 4.712268e+01
19 3.171869e-02 3.122092e+00 2.753256e+00 2.840937e+01 3.237876e+03 4.681613e+01 4.722289e+01
20 3.347064e-02 3.291670e+00 2.869999e+00 2.998047e+01 3.138100e+03 4.691630e+01 4.732301e+01
21 3.522139e-02 3.460834e+00 2.993388e+00 3.155677e+01 3.042937e+03 4.701637e+01 4.742304e+01
22 3.697092e-02 3.629584e+00 3.123560e+00 3.314094e+01 2.952169e+03 4.711635e+01 4.752297e+01
23 3.871921e-02 3.797920e+00 3.261130e+00 3.473743e+01 2.865809e+03 4.721623e+01 4.789382e+01
24 4.046623e-02 3.965841e+00 3.406863e+00 3.634693e+01 2.782189e+03 4.731602e+01 4.799351e+01
25 4.221198e-02 4.133346e+00 3.561263e+00 3.798888e+01 2.701406e+03 4.741570e+01 4.809309e+01
26 4.395643e-02 4.300435e+00 3.724554e+00 3.965089e+01 2.623139e+03 4.751528e+01 4.819257e+01
27 4.569957e-02 4.467107e+00 3.897125e+00 4.132516e+01 2.546937e+03 4.761475e+01 4.856277e+01
28 4.744137e-02 4.633362e+00 4.078480e+00 4.300951e+01 2.473686e+03 4.771412e+01 4.866198e+01
29 4.918182e-02 4.799198e+00 4.268749e+00 4.470448e+01 2.403226e+03 4.781338e+01 4.876108e+01
30 5.092090e-02 4.964616e+00 4.469492e+00 4.641469e+01 2.333884e+03 4.791252e+01 4.913072e+01
31 5.265859e-02 5.129615e+00 4.681859e+00 4.814378e+01 2.267332e+03 4.801155e+01 4.922953e+01
32 5.439488e-02 5.294194e+00 4.906015e+00 4.989201e+01 2.202718e+03 4.811047e+01 4.932822e+01
33 5.612975e-02 5.458354e+00 5.142792e+00 5.165229e+01 2.139476e+03 4.820926e+01 4.969723e+01
34 5.786317e-02 5.622093e+00 5.391694e+00 5.343240e+01 2.079500e+03 4.830794e+01 4.979561e+01
35 5.959514e-02 5.785411e+00 5.653557e+00 5.523034e+01 2.020819e+03 4.840649e+01 5.016414e+01
36 6.132563e-02 5.948307e+00 5.929791e+00 5.705590e+01 1.965054e+03 4.850492e+01 5.026220e+01
37 6.305464e-02 6.110782e+00 6.218306e+00 5.889559e+01 1.911341e+03 4.860323e+01 5.036013e+01
38 6.478213e-02 6.272835e+00 6.517092e+00 6.074093e+01 1.859638e+03 4.870140e+01 5.045792e+01
39 6.650810e-02 6.434466e+00 6.826229e+00 6.263578e+01 1.809937e+03 4.879945e+01 5.055557e+01
40 6.823253e-02 6.595674e+00 7.145485e+00 6.453458e+01 1.762729e+03 4.889736e+01 5.065308e+01
41 6.995540e-02 6.756459e+00 7.474960e+00 6.642292e+01 1.717612e+03 4.899514e+01 5.075044e+01
42 7.167669e-02 6.916821e+00 7.814002e+00 6.829519e+01 1.674399e+03 4.909278e+01 5.084766e+01
43 7.339640e-02 7.076759e+00 8.161794e+00 7.015634e+01 1.633353e+03 4.919028e+01 5.094473e+01
44 7.511450e-02 7.236274e+00 8.517517e+00 7.204543e+01 1.594374e+03 4.928765e+01 5.104165e+01
45 7.683098e-02 7.395364e+00 8.875752e+00 7.393447e+01 1.557767e+03 4.938487e+01 5.113842e+01
46 7.854582e-02 7.554030e+00 9.233669e+00 7.578736e+01 1.523541e+03 4.948195e+01 5.123503e+01
47 8.025901e-02 7.712272e+00 9.595542e+00 7.760303e+01 1.490890e+03 4.957888e+01 5.160092e+01
48 8.197054e-02 7.870090e+00 9.953678e+00 7.937400e+01 1.460987e+03 4.967567e+01 5.169715e+01
49 8.368038e-02 8.027482e+00 1.030707e+01 8.114004e+01 1.432634e+03 4.977231e+01 5.179322e+01
50 8.538852e-02 8.184450e+00 1.065188e+01 8.289028e+01 1.406375e+03 4.986879e+01 5.188913e+01
51 8.709494e-02 8.340993e+00 1.099104e+01 8.460877e+01 1.382181e+03 4.996513e+01 5.198487e+01
52 8.879964e-02 8.497111e+00 1.131996e+01 8.627892e+01 1.359831e+03 5.006131e+01 5.208045e+01
53 9.050260e-02 8.652804e+00 1.164568e+01 8.788380e+01 1.338794e+03 5.015733e+01 5.244474e+01
54 9.220380e-02 8.808072e+00 1.195953e+01 8.945641e+01 1.319879e+03 5.025320e+01 5.253990e+01
55 9.390323e-02 8.962915e+00 1.225071e+01 9.097071e+01 1.302576e+03 5.034891e+01 5.263490e+01
56 9.560088e-02 9.117332e+00 1.252673e+01 9.241895e+01 1.286856e+03 5.044445e+01 5.272972e+01
57 9.729672e-02 9.271325e+00 1.278308e+01 9.380137e+01 1.273041e+03 5.053984e+01 5.282437e+01
58 9.899076e-02 9.424892e+00 1.301845e+01 9.512862e+01 1.260595e+03 5.063506e+01 5.291884e+01
59 1.006830e-01 9.578034e+00 1.323451e+01 9.646127e+01 1.249149e+03 5.073011e+01 5.301313e+01
60 1.023733e-01 9.730752e+00 1.342238e+01 9.770930e+01 1.239377e+03 5.082500e+01 5.310725e+01
61 1.040618e-01 9.883044e+00 1.359212e+01 9.893973e+01 1.231076e+03 5.091972e+01 5.320118e+01
62 1.057485e-01 1.003491e+01 1.376242e+01 1.001139e+02 1.223121e+03 5.101427e+01 5.356292e+01
63 1.074333e-01 1.018635e+01 1.392331e+01 1.012540e+02 1.216535e+03 5.110865e+01 5.365639e+01
64 1.091161e-01 1.033737e+01 1.406183e+01 1.024053e+02 1.210995e+03 5.120285e+01 5.374969e+01
65 1.107971e-01 1.048797e+01 1.417660e+01 1.035258e+02 1.206530e+03 5.129688e+01 5.384279e+01
66 1.124762e-01 1.063814e+01 1.430410e+01 1.046091e+02 1.202667e+03 5.139074e+01 5.420319e+01
67 1.141533e-01 1.078788e+01 1.440834e+01 1.056472e+02 1.199651e+03 5.148441e+01 5.456308e+01
68 1.158285e-01 1.093720e+01 1.451826e+01 1.066554e+02 1.197383e+03 5.157791e+01 5.465541e+01
69 1.175017e-01 1.108610e+01 1.461310e+01 1.076637e+02 1.195863e+03 5.167123e+01 5.474755e+01
70 1.191730e-01 1.123458e+01 1.470546e+01 1.085943e+02 1.194772e+03 5.176436e+01 5.510631e+01
71 1.208423e-01 1.138263e+01 1.479172e+01 1.094763e+02 1.194158e+03 5.185732e+01 5.519796e+01
72 1.225096e-01 1.153026e+01 1.486952e+01 1.102894e+02 1.194189e+03 5.195008e+01 5.555586e+01
73 1.241749e-01 1.167746e+01 1.494670e+01 1.110635e+02 1.194608e+03 5.204267e+01 5.564700e+01
74 1.258382e-01 1.182425e+01 1.501166e+01 1.118223e+02 1.195412e+03 5.213506e+01 5.600403e+01
