# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.224243e+00 5.684342e-14 6.349920e+03 4.500000e+01 4.512215e+01
2 1.770244e-03 1.768678e-01 1.256908e+00 1.347496e+00 6.114946e+03 4.510143e+01 4.522358e+01
3 3.539646e-03 3.533389e-01 1.288517e+00 2.594213e+00 5.923984e+03 4.520281e+01 4.532496e+01
4 5.308184e-03 5.294120e-01 1.321746e+00 3.853877e+00 5.757149e+03 4.530413e+01 4.542628e+01
5 7.075837e-03 7.050863e-01 1.356708e+00 5.088921e+00 5.608042e+03 4.540540e+01 4.552755e+01
6 8.842586e-03 8.803605e-01 1.393511e+00 6.299947e+00 5.472141e+03 4.550662e+01 4.562876e+01
7 1.060841e-02 1.055234e+00 1.432272e+00 7.487233e+00 5.346452e+03 4.560777e+01 4.572991e+01
8 1.237328e-02 1.229705e+00 1.473108e+00 8.653423e+00 5.228804e+03 4.570886e+01 4.583100e+01
9 1.413719e-02 1.403773e+00 1.516143e+00 9.800599e+00 5.117548e+03 4.580989e+01 4.593202e+01
10 1.590012e-02 1.577438e+00 1.561512e+00 1.098913e+01 5.011394e+03 4.591086e+01 4.603298e+01
11 1.766203e-02 1.750697e+00 1.609352e+00 1.217193e+01 4.909492e+03 4.601175e+01 4.613386e+01
12 1.942292e-02 1.923551e+00 1.659811e+00 1.335062e+01 4.810927e+03 4.611257e+01 4.623468e+01
13 2.118276e-02 2.095998e+00 1.712922e+00 1.452686e+01 4.714491e+03 4.621332e+01 4.633542e+01
14 2.294153e-02 2.268037e+00 1.768810e+00 1.570187e+01 4.620122e+03 4.631399e+01 4.643608e+01
15 2.469921e-02 2.439668e+00 1.827707e+00 1.687741e+01 4.527792e+03 4.641459e+01 4.653666e+01
16 2.645579e-02 2.610890e+00 1.889885e+00 1.805529e+01 4.437454e+03 4.651510e+01 4.663717e+01
17 2.821124e-02 2.781702e+00 1.955491e+00 1.923737e+01 4.348731e+03 4.661553e+01 4.673758e+01
18 2.996555e-02 2.952103e+00 2.024729e+00 2.045039e+01 4.261379e+03 4.671587e+01 4.683792e+01
19 3.171869e-02 3.122092e+00 2.097815e+00 2.167832e+01 4.175191e+03 4.681613e+01 4.693816e+01
20 3.347064e-02 3.291670e+00 2.174905e+00 2.291445e+01 4.089777e+03 4.691630e+01 4.703831e+01
21 3.522139e-02 3.460834e+00 2.256198e+00 2.416547e+01 4.005069e+03 4.701637e+01 4.713837e+01
22 3.697092e-02 3.629584e+00 2.341841e+00 2.542837e+01 3.920846e+03 4.711635e+01 4.723834e+01
23 3.871921e-02 3.797920e+00 2.432229e+00 2.670416e+01 3.837596e+03 4.721623e+01 4.733820e+01
24 4.046623e-02 3.965841e+00 2.527567e+00 2.799445e+01 3.755097e+03 4.731602e+01 4.743797e+01
25 4.221198e-02 4.133346e+00 2.628233e+00 2.933117e+01 3.673330e+03 4.741570e+01 4.753764e+01
26 4.395643e-02 4.300435e+00 2.734390e+00 3.068024e+01 3.592091e+03 4.751528e+01 4.763720e+01
27 4.569957e-02 4.467107e+00 2.846199e+00 3.204186e+01 3.511302e+03 4.761475e+01 4.773665e+01
28 4.744137e-02 4.633362e+00 2.963920e+00 3.341599e+01 3.430923e+03 4.771412e+01 4.783600e+01
29 4.918182e-02 4.799198e+00 3.087985e+00 3.480631e+01 3.351338e+03 4.781338e+01 4.793524e+01
30 5.092090e-02 4.964616e+00 3.218572e+00 3.626475e+01 3.272447e+03 4.791252e+01 4.803436e+01
31 5.265859e-02 5.129615e+00 3.355958e+00 3.773724e+01 3.194245e+03 4.801155e+01 4.813337e+01
32 5.439488e-02 5.294194e+00 3.500269e+00 3.922323e+01 3.116705e+03 4.811047e+01 4.823226e+01
33 5.612975e-02 5.458354e+00 3.651863e+00 4.072197e+01 3.039938e+03 4.820926e+01 4.833103e+01
34 5.786317e-02 5.622093e+00 3.810755e+00 4.223238e+01 2.963986e+03 4.830794e+01 4.842969e+01
35 5.959514e-02 5.785411e+00 3.977112e+00 4.378779e+01 2.889035e+03 4.840649e+01 4.852822e+01
36 6.132563e-02 5.948307e+00 4.151020e+00 4.537932e+01 2.815119e+03 4.850492e+01 4.862662e+01
37 6.305464e-02 6.110782e+00 4.332615e+00 4.698058e+01 2.742369e+03 4.860323e+01 4.872490e+01
38 6.478213e-02 6.272835e+00 4.521695e+00 4.858973e+01 2.670839e+03 4.870140e+01 4.882304e+01
39 6.650810e-02 6.434466e+00 4.718434e+00 5.020448e+01 2.599265e+03 4.879945e+01 4.916429e+01
40 6.823253e-02 6.595674e+00 4.924276e+00 5.184893e+01 2.530741e+03 4.889736e+01 4.926212e+01
41 6.995540e-02 6.756459e+00 5.137396e+00 5.353680e+01 2.463835e+03 4.899514e+01 4.935981e+01
42 7.167669e-02 6.916821e+00 5.357541e+00 5.522599e+01 2.398624e+03 4.909278e+01 4.945736e+01
