# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.597470e+00 0.000000e+00 4.995896e+03 4.595803e+01 4.574018e+01
2 1.770244e-03 1.768678e-01 1.658619e+00 1.986843e+00 4.882938e+03 4.605940e+01 4.584156e+01
3 3.539646e-03 3.533389e-01 1.719716e+00 3.926902e+00 4.739407e+03 4.616070e+01 4.594287e+01
4 5.308184e-03 5.294120e-01 1.783901e+00 5.819167e+00 4.591701e+03 4.626194e+01 4.604413e+01
5 7.075837e-03 7.050863e-01 1.851266e+00 7.666522e+00 4.444495e+03 4.636311e+01 4.614532e+01
6 8.842586e-03 8.803605e-01 1.921937e+00 9.470944e+00 4.300071e+03 4.646422e+01 4.624644e+01
7 1.060841e-02 1.055234e+00 1.996092e+00 1.123428e+01 4.159949e+03 4.656525e+01 4.634750e+01
8 1.237328e-02 1.229705e+00 2.073933e+00 1.295817e+01 4.024844e+03 4.666621e+01 4.644848e+01
9 1.413719e-02 1.403773e+00 2.155713e+00 1.464406e+01 3.894795e+03 4.676709e+01 4.654938e+01
10 1.590012e-02 1.577438e+00 2.241708e+00 1.629326e+01 3.769790e+03 4.686790e+01 4.665021e+01
11 1.766203e-02 1.750697e+00 2.332243e+00 1.790690e+01 3.649702e+03 4.696862e+01 4.675096e+01
12 1.942292e-02 1.923551e+00 2.427935e+00 1.951333e+01 3.532948e+03 4.706926e+01 4.685163e+01
13 2.118276e-02 2.095998e+00 2.528719e+00 2.117913e+01 3.421981e+03 4.716982e+01 4.695221e+01
14 2.294153e-02 2.268037e+00 2.633340e+00 2.284234e+01 3.320241e+03 4.727029e+01 4.705271e+01
15 2.469921e-02 2.439668e+00 2.741538e+00 2.449673e+01 3.225710e+03 4.737066e+01 4.715312e+01
16 2.645579e-02 2.610890e+00 2.855070e+00 2.614224e+01 3.135062e+03 4.747095e+01 4.725344e+01
17 2.821124e-02 2.781702e+00 2.974655e+00 2.778052e+01 3.047452e+03 4.757114e+01 4.735366e+01
18 2.996555e-02 2.952103e+00 3.127957e+00 2.941360e+01 2.908751e+03 4.448876e+01 4.610087e+01
19 3.171869e-02 3.122092e+00 3.261419e+00 3.104335e+01 2.831002e+03 4.458919e+01 4.666161e+01
20 3.347064e-02 3.291670e+00 3.401459e+00 3.267185e+01 2.752509e+03 4.468957e+01 4.676203e+01
21 3.522139e-02 3.460834e+00 3.545760e+00 3.430695e+01 2.679220e+03 4.478987e+01 4.732238e+01
22 3.697092e-02 3.629584e+00 3.693962e+00 3.596960e+01 2.608791e+03 4.489011e+01 4.742264e+01
23 3.871921e-02 3.797920e+00 3.846723e+00 3.763080e+01 2.542845e+03 4.499028e+01 4.798251e+01
24 4.046623e-02 3.965841e+00 4.012959e+00 3.928927e+01 2.514728e+03 4.826964e+01 4.805243e+01
25 4.221198e-02 4.133346e+00 4.193822e+00 4.094481e+01 2.447818e+03 4.836899e+01 4.815183e+01
26 4.395643e-02 4.300435e+00 4.386242e+00 4.259836e+01 2.380782e+03 4.846823e+01 4.825111e+01
27 4.569957e-02 4.467107e+00 4.588219e+00 4.427986e+01 2.317642e+03 4.856735e+01 4.878442e+01
28 4.744137e-02 4.633362e+00 4.800007e+00 4.598777e+01 2.253706e+03 4.866635e+01 4.888338e+01
29 4.918182e-02 4.799198e+00 4.850715e+00 4.769703e+01 2.222130e+03 4.902386e+01 4.882677e+01
30 5.092090e-02 4.964616e+00 5.077297e+00 4.941256e+01 2.161159e+03 4.912249e+01 4.892546e+01
31 5.265859e-02 5.129615e+00 5.317065e+00 5.112513e+01 2.100944e+03 4.922100e+01 4.902401e+01
32 5.439488e-02 5.294194e+00 5.569987e+00 5.283459e+01 2.043412e+03 4.931938e+01 4.951632e+01
33 5.612975e-02 5.458354e+00 5.832609e+00 5.458440e+01 1.986638e+03 4.941763e+01 4.961451e+01
34 5.786317e-02 5.622093e+00 6.104844e+00 5.634241e+01 1.932458e+03 4.951574e+01 4.971257e+01
35 5.959514e-02 5.785411e+00 6.386741e+00 5.809212e+01 1.880652e+03 4.961372e+01 4.981050e+01
36 6.132563e-02 5.948307e+00 6.679910e+00 5.983014e+01 1.830394e+03 4.971156e+01 4.990828e+01
37 6.305464e-02 6.110782e+00 6.980855e+00 6.155415e+01 1.782617e+03 4.980926e+01 5.000592e+01
38 6.478213e-02 6.272835e+00 7.287965e+00 6.328799e+01 1.736805e+03 4.990682e+01 5.010343e+01
39 6.650810e-02 6.434466e+00 7.603753e+00 6.502999e+01 1.692480e+03 5.000423e+01 5.020078e+01
40 6.823253e-02 6.595674e+00 7.924615e+00 6.674846e+01 1.650662e+03 5.010150e+01 5.029799e+01
41 6.995540e-02 6.756459e+00 8.252214e+00 6.843886e+01 1.610581e+03 5.019862e+01 5.039505e+01
42 7.167669e-02 6.916821e+00 8.584257e+00 7.009830e+01 1.572152e+03 5.029560e+01 5.049197e+01
43 7.339640e-02 7.076759e+00 8.914801e+00 7.174946e+01 1.536480e+03 5.039242e+01 5.058873e+01
44 7.511450e-02 7.236274e+00 9.243170e+00 7.339299e+01 1.503528e+03 5.048909e+01 5.068533e+01
45 7.683098e-02 7.395364e+00 9.567408e+00 7.500321e+01 1.473080e+03 5.058560e+01 5.078178e+01
46 7.854582e-02 7.554030e+00 9.880310e+00 7.672425e+01 1.445572e+03 5.068196e+01 5.087808e+01
47 8.025901e-02 7.712272e+00 1.018222e+01 7.840646e+01 1.420388e+03 5.077817e+01 5.097421e+01
48 8.197054e-02 7.870090e+00 1.046976e+01 8.007796e+01 1.397606e+03 5.087421e+01 5.107019e+01
49 8.368038e-02 8.027482e+00 1.074090e+01 8.172681e+01 1.376837e+03 5.097009e+01 5.116600e+01
50 8.538852e-02 8.184450e+00 1.099635e+01 8.332531e+01 1.357531e+03 5.106581e+01 5.165331e+01
51 8.709494e-02 8.340993e+00 1.131981e+01 8.487003e+01 1.353453e+03 5.367964e+01 5.349475e+01
52 8.879964e-02 8.497111e+00 1.164978e+01 8.635756e+01 1.336067e+03 5.377282e+01 5.358802e+01
53 9.050260e-02 8.652804e+00 1.196736e+01 8.782987e+01 1.320369e+03 5.386580e+01 5.368110e+01
54 9.220380e-02 8.808072e+00 1.227263e+01 8.925275e+01 1.306231e+03 5.395860e+01 5.377399e+01
55 9.390323e-02 8.962915e+00 1.256448e+01 9.061259e+01 1.293503e+03 5.405120e+01 5.386668e+01
56 9.560088e-02 9.117332e+00 1.283791e+01 9.190770e+01 1.282350e+03 5.414360e+01 5.395919e+01
57 9.729672e-02 9.271325e+00 1.309226e+01 9.313883e+01 1.272693e+03 5.423581e+01 5.405149e+01
58 9.899076e-02 9.424892e+00 1.332325e+01 9.435222e+01 1.264784e+03 5.432782e+01 5.414360e+01
59 1.006830e-01 9.578034e+00 1.353382e+01 9.550599e+01 1.258185e+03 5.441963e+01 5.423551e+01
60 1.023733e-01 9.730752e+00 1.372427e+01 9.664479e+01 1.252749e+03 5.451124e+01 5.432723e+01
61 1.040618e-01 9.883044e+00 1.389841e+01 9.771476e+01 1.248170e+03 5.460266e+01 5.441874e+01
62 1.057485e-01 1.003491e+01 1.405334e+01 9.873512e+01 1.244618e+03 5.469386e+01 5.451005e+01
63 1.074333e-01 1.018635e+01 1.419073e+01 9.972286e+01 1.241972e+03 5.478487e+01 5.460116e+01
64 1.091161e-01 1.033737e+01 1.431200e+01 1.006649e+02 1.240102e+03 5.487567e+01 5.469207e+01
65 1.107971e-01 1.048797e+01 1.441562e+01 1.015880e+02 1.239433e+03 5.496627e+01 5.514977e+01
66 1.124762e-01 1.063814e+01 1.450323e+01 1.024482e+02 1.239293e+03 5.505665e+01 5.524005e+01
67 1.141533e-01 1.078788e+01 1.457522e+01 1.032789e+02 1.239979e+03 5.514683e+01 5.533012e+01
68 1.158285e-01 1.093720e+01 1.463090e+01 1.041035e+02 1.241492e+03 5.523680e+01 5.541999e+01
69 1.175017e-01 1.108610e+01 1.467202e+01 1.048959e+02 1.243644e+03 5.532656e+01 5.550964e+01
70 1.191730e-01 1.123458e+01 1.470101e+01 1.056315e+02 1.246327e+03 5.541611e+01 5.559908e+01
71 1.208423e-01 1.138263e+01 1.472969e+01 1.063342e+02 1.248836e+03 5.550545e+01 5.567368e+01
72 1.225096e-01 1.153026e+01 1.475158e+01 1.070604e+02 1.251547e+03 5.559458e+01 5.576270e+01
73 1.241749e-01 1.167746e+01 1.476087e+01 1.077397e+02 1.254871e+03 5.568349e+01 5.585151e+01
74 1.258382e-01 1.182425e+01 1.476930e+01 1.083954e+02 1.259049e+03 5.577218e+01 5.592767e+01
75 1.274994e-01 1.197061e+01 1.477509e+01 1.090283e+02 1.262304e+03 5.586066e+01 5.601605e+01
76 1.291587e-01 1.211655e+01 1.477023e+01 1.096168e+02 1.266108e+03 5.594892e+01 5.610422e+01
77 1.308158e-01 1.226207e+01 1.476283e+01 1.102573e+02 1.271452e+03 5.603697e+01 5.618146e+01
78 1.324710e-01 1.240716e+01 1.475548e+01 1.108735e+02 1.275226e+03 5.612479e+01 5.626920e+01
79 1.341240e-01 1.255184e+01 1.473896e+01 1.114448e+02 1.279433e+03 5.621240e+01 5.635671e+01
80 1.357750e-01 1.269610e+01 1.472215e+01 1.120102e+02 1.285384e+03 5.629979e+01 5.643470e+01
81 1.374239e-01 1.283994e+01 1.470483e+01 1.125568e+02 1.289584e+03 5.638695e+01 5.652178e+01
82 1.390707e-01 1.298335e+01 1.468015e+01 1.130960e+02 1.294134e+03 5.647390e+01 5.660864e+01
83 1.407154e-01 1.312635e+01 1.465762e+01 1.135955e+02 1.300417e+03 5.656062e+01 5.668711e+01
84 1.423580e-01 1.326893e+01 1.463494e+01 1.141015e+02 1.304807e+03 5.664711e+01 5.677353e+01
85 1.439985e-01 1.341110e+01 1.460668e+01 1.145729e+02 1.309456e+03 5.673339e+01 5.685972e+01
86 1.456368e-01 1.355284e+01 1.458107e+01 1.150198e+02 1.315859e+03 5.681944e+01 5.693847e+01
87 1.472730e-01 1.369417e+01 1.455696e+01 1.154795e+02 1.320293e+03 5.690526e+01 5.702422e+01
88 1.489070e-01 1.383508e+01 1.452923e+01 1.159331e+02 1.324875e+03 5.699086e+01 5.710974e+01
89 1.505389e-01 1.397557e+01 1.450059e+01 1.163537e+02 1.331319e+03 5.707623e+01 5.718861e+01
90 1.521686e-01 1.411565e+01 1.447688e+01 1.167427e+02 1.335678e+03 5.716137e+01 5.727368e+01
91 1.537961e-01 1.425532e+01 1.445040e+01 1.171511e+02 1.340132e+03 5.724629e+01 5.735852e+01
92 1.554215e-01 1.439457e+01 1.442174e+01 1.175622e+02 1.344693e+03 5.733098e+01 5.744313e+01
93 1.570446e-01 1.453341e+01 1.439412e+01 1.179452e+02 1.350980e+03 5.741544e+01 5.752177e+01
94 1.586655e-01 1.467183e+01 1.436940e+01 1.183219e+02 1.355389e+03 5.749967e+01 5.760592e+01
95 1.602843e-01 1.480984e+01 1.434292e+01 1.187024e+02 1.359839e+03 5.758366e+01 5.768985e+01
96 1.619007e-01 1.494744e+01 1.431529e+01 1.190610e+02 1.364299e+03 5.766743e+01 5.777354e+01
97 1.635150e-01 1.508463e+01 1.428662e+01 1.194415e+02 1.368765e+03 5.775097e+01 5.785701e+01
98 1.651271e-01 1.522140e+01 1.426122e+01 1.198195e+02 1.374871e+03 5.783428e+01 5.793507e+01
99 1.667369e-01 1.535777e+01 1.423589e+01 1.201735e+02 1.379152e+03 5.791735e+01 5.801807e+01
100 1.683444e-01 1.549373e+01 1.420972e+01 1.205042e+02 1.383423e+03 5.800019e+01 5.810085e+01
101 1.699497e-01 1.562927e+01 1.418292e+01 1.208400e+02 1.387669e+03 5.808280e+01 5.818338e+01
102 1.715527e-01 1.576441e+01 1.415566e+01 1.211905e+02 1.391890e+03 5.816518e+01 5.826569e+01
103 1.731535e-01 1.589914e+01 1.412806e+01 1.215245e+02 1.396100e+03 5.824732e+01 5.834776e+01
104 1.747519e-01 1.603347e+01 1.410287e+01 1.218405e+02 1.402227e+03 5.832923e+01 5.842493e+01
105 1.763481e-01 1.616739e+01 1.407757e+01 1.221639e+02 1.406345e+03 5.841090e+01 5.850653e+01
106 1.779420e-01 1.630090e+01 1.405181e+01 1.225807e+02 1.410430e+03 5.849234e+01 5.858790e+01
107 1.795336e-01 1.643401e+01 1.402579e+01 1.233913e+02 1.414472e+03 5.857355e+01 5.866904e+01
108 1.811229e-01 1.656672e+01 1.399949e+01 1.241905e+02 1.418476e+03 5.865452e+01 5.874994e+01
109 1.827099e-01 1.669902e+01 1.397313e+01 1.249613e+02 1.422481e+03 5.873525e+01 5.883060e+01
110 1.842946e-01 1.683092e+01 1.394676e+01 1.257039e+02 1.426448e+03 5.881575e+01 5.891103e+01
111 1.858769e-01 1.696242e+01 1.392029e+01 1.264184e+02 1.430375e+03 5.889601e+01 5.899123e+01
112 1.874569e-01 1.709352e+01 1.389387e+01 1.271057e+02 1.434246e+03 5.897604e+01 5.907118e+01
113 1.890346e-01 1.722421e+01 1.386784e+01 1.277988e+02 1.440780e+03 5.905583e+01 5.914668e+01
114 1.906100e-01 1.735451e+01 1.384248e+01 1.284655e+02 1.444618e+03 5.913538e+01 5.922616e+01
115 1.921830e-01 1.748441e+01 1.381699e+01 1.291059e+02 1.448460e+03 5.921470e+01 5.930541e+01
116 1.937536e-01 1.761392e+01 1.379149e+01 1.297203e+02 1.452278e+03 5.929378e+01 5.938442e+01
117 1.953219e-01 1.774302e+01 1.376605e+01 1.303090e+02 1.456038e+03 5.937262e+01 5.946320e+01
118 1.968879e-01 1.787173e+01 1.374062e+01 1.308848e+02 1.459762e+03 5.945123e+01 5.954174e+01
119 1.984515e-01 1.800004e+01 1.374211e+01 1.314557e+02 1.415363e+03 5.952960e+01 5.969239e+01
120 2.000127e-01 1.812796e+01 1.374867e+01 1.320026e+02 1.414132e+03 5.960773e+01 5.977040e+01
121 2.015715e-01 1.825549e+01 1.375347e+01 1.325258e+02 1.413221e+03 5.968563e+01 5.984817e+01
122 2.031280e-01 1.838262e+01 1.375709e+01 1.330256e+02 1.412304e+03 5.976328e+01 5.992570e+01
123 2.046821e-01 1.850937e+01 1.375838e+01 1.335023e+02 1.411552e+03 5.984070e+01 6.000299e+01
124 2.062338e-01 1.863572e+01 1.375649e+01 1.339751e+02 1.410913e+03 5.991788e+01 6.008005e+01
125 2.077831e-01 1.876168e+01 1.375306e+01 1.344380e+02 1.410246e+03 5.999483e+01 6.015687e+01
