# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.195905e+00 2.160829e-02 5.322622e+03 4.269307e+01 0.000000e+00
2 1.770244e-03 1.768678e-01 1.200164e+00 4.384773e-02 5.391031e+03 4.293467e+01 0.000000e+00
3 3.539646e-03 3.533389e-01 1.200716e+00 6.650382e-02 5.415704e+03 4.304834e+01 0.000000e+00
4 5.308184e-03 5.294120e-01 1.201058e+00 8.956144e-02 5.424654e+03 4.314955e+01 0.000000e+00
5 7.075837e-03 7.050863e-01 1.201191e+00 1.130045e-01 5.446086e+03 4.325323e+01 0.000000e+00
6 8.842586e-03 8.803605e-01 1.201351e+00 1.368186e-01 5.465065e+03 4.332575e+01 0.000000e+00
7 1.060841e-02 1.055234e+00 1.201441e+00 1.609879e-01 5.468235e+03 4.341505e+01 0.000000e+00
8 1.237328e-02 1.229705e+00 1.201716e+00 1.854993e-01 5.489910e+03 4.349926e+01 0.000000e+00
9 1.413719e-02 1.403773e+00 1.201543e+00 2.103295e-01 5.507028e+03 4.359608e+01 0.000000e+00
10 1.590012e-02 1.577438e+00 1.201667e+00 2.354714e-01 5.507897e+03 4.368827e+01 0.000000e+00
11 1.766203e-02 1.750697e+00 1.202011e+00 2.609113e-01 5.512445e+03 4.379156e+01 0.000000e+00
12 1.942292e-02 1.923551e+00 1.202331e+00 2.866296e-01 5.539456e+03 4.393064e+01 0.000000e+00
13 2.118276e-02 2.095998e+00 1.202238e+00 3.125992e-01 5.551497e+03 4.398443e+01 0.000000e+00
14 2.294153e-02 2.268037e+00 1.202477e+00 3.388224e-01 5.570166e+03 4.409323e+01 0.000000e+00
15 2.469921e-02 2.439668e+00 1.202342e+00 3.652652e-01 5.595459e+03 4.414501e+01 0.000000e+00
16 2.645579e-02 2.610890e+00 1.202651e+00 3.919347e-01 5.616806e+03 4.426440e+01 0.000000e+00
17 2.821124e-02 2.781702e+00 1.203098e+00 4.188074e-01 5.620605e+03 4.438449e+01 0.000000e+00
18 2.996555e-02 2.952103e+00 1.203192e+00 4.458527e-01 5.664873e+03 4.447349e+01 0.000000e+00
19 3.171869e-02 3.122092e+00 1.203329e+00 4.730671e-01 5.690689e+03 4.458236e+01 0.000000e+00
20 3.347064e-02 3.291670e+00 1.203279e+00 5.004234e-01 5.707764e+03 4.464690e+01 0.000000e+00
21 3.522139e-02 3.460834e+00 1.203708e+00 5.279125e-01 5.742165e+03 4.475000e+01 0.000000e+00
22 3.697092e-02 3.629584e+00 1.203549e+00 5.554896e-01 5.758153e+03 4.482489e+01 0.000000e+00
23 3.871921e-02 3.797920e+00 1.203244e+00 5.831357e-01 5.803081e+03 4.490619e+01 0.000000e+00
