# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.236267e+00 5.684342e-14 6.499239e+03 4.500000e+01 4.512215e+01
2 1.770244e-03 1.768678e-01 1.270423e+00 1.416472e+00 6.263492e+03 4.510143e+01 4.522358e+01
3 3.539646e-03 3.533389e-01 1.303520e+00 2.677164e+00 6.066365e+03 4.520281e+01 4.532496e+01
4 5.308184e-03 5.294120e-01 1.338318e+00 3.978332e+00 5.893036e+03 4.530413e+01 4.542628e+01
5 7.075837e-03 7.050863e-01 1.374928e+00 5.255153e+00 5.737096e+03 4.540540e+01 4.552755e+01
6 8.842586e-03 8.803605e-01 1.413458e+00 6.508678e+00 5.594023e+03 4.550662e+01 4.562876e+01
7 1.060841e-02 1.055234e+00 1.454028e+00 7.739787e+00 5.460853e+03 4.560777e+01 4.572991e+01
8 1.237328e-02 1.229705e+00 1.496755e+00 8.949173e+00 5.335463e+03 4.570886e+01 4.583100e+01
9 1.413719e-02 1.403773e+00 1.541773e+00 1.013733e+01 5.216208e+03 4.580989e+01 4.593202e+01
10 1.590012e-02 1.577438e+00 1.589216e+00 1.130455e+01 5.101862e+03 4.591086e+01 4.603298e+01
11 1.766203e-02 1.750697e+00 1.639230e+00 1.250328e+01 4.991619e+03 4.601175e+01 4.613386e+01
12 1.942292e-02 1.923551e+00 1.691955e+00 1.370920e+01 4.884472e+03 4.611257e+01 4.623468e+01
13 2.118276e-02 2.095998e+00 1.747555e+00 1.491720e+01 4.780267e+03 4.621332e+01 4.633542e+01
14 2.294153e-02 2.268037e+00 1.806266e+00 1.615282e+01 4.679436e+03 4.631399e+01 4.643608e+01
15 2.469921e-02 2.439668e+00 1.868287e+00 1.739155e+01 4.581263e+03 4.641459e+01 4.653666e+01
16 2.645579e-02 2.610890e+00 1.933779e+00 1.863496e+01 4.484991e+03 4.651510e+01 4.663717e+01
17 2.821124e-02 2.781702e+00 2.002890e+00 1.988450e+01 4.390327e+03 4.661553e+01 4.673758e+01
18 2.996555e-02 2.952103e+00 2.075826e+00 2.114157e+01 4.297042e+03 4.671587e+01 4.683792e+01
19 3.171869e-02 3.122092e+00 2.152804e+00 2.240756e+01 4.204911e+03 4.681613e+01 4.693816e+01
20 3.347064e-02 3.291670e+00 2.234011e+00 2.368377e+01 4.113799e+03 4.691630e+01 4.703831e+01
21 3.522139e-02 3.460834e+00 2.319748e+00 2.497135e+01 4.023881e+03 4.701637e+01 4.713837e+01
22 3.697092e-02 3.629584e+00 2.410257e+00 2.628801e+01 3.935242e+03 4.711635e+01 4.723834e+01
23 3.871921e-02 3.797920e+00 2.505863e+00 2.763219e+01 3.847846e+03 4.721623e+01 4.733820e+01
24 4.046623e-02 3.965841e+00 2.606758e+00 2.898865e+01 3.761204e+03 4.731602e+01 4.743797e+01
25 4.221198e-02 4.133346e+00 2.713227e+00 3.035754e+01 3.675215e+03 4.741570e+01 4.753764e+01
26 4.395643e-02 4.300435e+00 2.825477e+00 3.173900e+01 3.589812e+03 4.751528e+01 4.763720e+01
