# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.231226e+00 5.684342e-14 7.167821e+03 4.198194e+01 4.516437e+01
2 1.770244e-03 1.768678e-01 1.268090e+00 1.345021e+00 7.025505e+03 4.265533e+01 4.523268e+01
3 3.539646e-03 3.533389e-01 1.303862e+00 2.674449e+00 6.815018e+03 4.311834e+01 4.515648e+01
4 5.308184e-03 5.294120e-01 1.340591e+00 3.981752e+00 6.624706e+03 4.350765e+01 4.510217e+01
5 7.075837e-03 7.050863e-01 1.380726e+00 5.276291e+00 6.435843e+03 4.389999e+01 4.506160e+01
6 8.842586e-03 8.803605e-01 1.421279e+00 6.544835e+00 6.229512e+03 4.423065e+01 4.523635e+01
7 1.060841e-02 1.055234e+00 1.464474e+00 7.797120e+00 6.011669e+03 4.452035e+01 4.555632e+01
8 1.237328e-02 1.229705e+00 1.540549e+00 9.253204e+00 5.774954e+03 4.643000e+01 4.572101e+01
9 1.413719e-02 1.403773e+00 1.613988e+00 1.068413e+01 5.467261e+03 4.756994e+01 4.584763e+01
10 1.590012e-02 1.577438e+00 1.679356e+00 1.203121e+01 5.167242e+03 4.823875e+01 4.573237e+01
11 1.766203e-02 1.750697e+00 1.746063e+00 1.334927e+01 4.943244e+03 4.879664e+01 4.591046e+01
12 1.942292e-02 1.923551e+00 1.806264e+00 1.457808e+01 4.788599e+03 4.915414e+01 4.616406e+01
13 2.118276e-02 2.095998e+00 1.874298e+00 1.595103e+01 4.607013e+03 4.945266e+01 4.621192e+01
14 2.294153e-02 2.268037e+00 1.937890e+00 1.725980e+01 4.467589e+03 4.953386e+01 4.625357e+01
15 2.469921e-02 2.439668e+00 2.003700e+00 1.855432e+01 4.337134e+03 4.921414e+01 4.633112e+01
16 2.645579e-02 2.610890e+00 2.061767e+00 1.974260e+01 4.219160e+03 4.419454e+01 4.619094e+01
17 2.821124e-02 2.781702e+00 2.769133e+00 2.714373e+01 3.212395e+03 4.319926e+01 4.740333e+01
18 2.996555e-02 2.952103e+00 2.924705e+00 2.901769e+01 3.081884e+03 4.374945e+01 4.645935e+01
19 3.171869e-02 3.122092e+00 3.069648e+00 3.075553e+01 2.976894e+03 4.371198e+01 4.650892e+01
20 3.347064e-02 3.291670e+00 3.241328e+00 3.260193e+01 2.876211e+03 4.431203e+01 4.812453e+01
21 3.522139e-02 3.460834e+00 3.394614e+00 3.420522e+01 2.782293e+03 4.420005e+01 4.717555e+01
22 3.697092e-02 3.629584e+00 3.559881e+00 3.583456e+01 2.694771e+03 4.438901e+01 4.724592e+01
23 3.871921e-02 3.797920e+00 3.715449e+00 3.749067e+01 2.622701e+03 4.475213e+01 4.760583e+01
24 4.046623e-02 3.965841e+00 3.924043e+00 3.919515e+01 2.543161e+03 4.497622e+01 4.791629e+01
25 4.221198e-02 4.133346e+00 4.159607e+00 4.097942e+01 2.468790e+03 4.502387e+01 4.853271e+01
26 4.395643e-02 4.300435e+00 4.360847e+00 4.262320e+01 2.398415e+03 4.563493e+01 4.867214e+01
27 4.569957e-02 4.467107e+00 4.555862e+00 4.396708e+01 2.325045e+03 4.546876e+01 4.856465e+01
28 4.744137e-02 4.633362e+00 4.760973e+00 4.568486e+01 2.261080e+03 4.566879e+01 4.863373e+01
29 4.918182e-02 4.799198e+00 4.983873e+00 4.771710e+01 2.206855e+03 4.610959e+01 4.883935e+01
30 5.092090e-02 4.964616e+00 5.200335e+00 4.898341e+01 2.143056e+03 4.631820e+01 4.962979e+01
31 5.265859e-02 5.129615e+00 5.436824e+00 5.073025e+01 2.084807e+03 4.671625e+01 4.978911e+01
32 5.439488e-02 5.294194e+00 5.687260e+00 5.246040e+01 2.026437e+03 4.676403e+01 4.989447e+01
33 5.612975e-02 5.458354e+00 5.984658e+00 5.386879e+01 1.965681e+03 4.683102e+01 5.046172e+01
34 5.786317e-02 5.622093e+00 6.259132e+00 5.563130e+01 1.911804e+03 4.706589e+01 5.048084e+01
35 5.959514e-02 5.785411e+00 6.558088e+00 5.736694e+01 1.860056e+03 4.745143e+01 5.081465e+01
36 6.132563e-02 5.948307e+00 6.957304e+00 5.884433e+01 1.801476e+03 4.778693e+01 4.996971e+01
37 6.305464e-02 6.110782e+00 7.225127e+00 6.070669e+01 1.757169e+03 4.763731e+01 5.052926e+01
38 6.478213e-02 6.272835e+00 7.521798e+00 6.251001e+01 1.712302e+03 4.754272e+01 5.084385e+01
39 6.650810e-02 6.434466e+00 7.842055e+00 6.432176e+01 1.666782e+03 4.769674e+01 5.102440e+01
40 6.823253e-02 6.595674e+00 8.179034e+00 6.605722e+01 1.622574e+03 4.790534e+01 5.101251e+01
41 6.995540e-02 6.756459e+00 8.516831e+00 6.784525e+01 1.580854e+03 4.807674e+01 5.119891e+01
42 7.167669e-02 6.916821e+00 8.866360e+00 6.945122e+01 1.538344e+03 4.867702e+01 5.103753e+01
43 7.339640e-02 7.076759e+00 9.211074e+00 7.123170e+01 1.501702e+03 4.869267e+01 5.132411e+01
44 7.511450e-02 7.236274e+00 9.564823e+00 7.309785e+01 1.468440e+03 4.868475e+01 5.169502e+01
45 7.683098e-02 7.395364e+00 9.931290e+00 7.497624e+01 1.437633e+03 4.868506e+01 5.204195e+01
46 7.854582e-02 7.554030e+00 1.025884e+01 7.648332e+01 1.408393e+03 4.901586e+01 5.187884e+01
47 8.025901e-02 7.712272e+00 1.070227e+01 7.905499e+01 1.385225e+03 4.904509e+01 5.295416e+01
48 8.197054e-02 7.870090e+00 1.107184e+01 8.068358e+01 1.360803e+03 4.924074e+01 5.311681e+01
49 8.368038e-02 8.027482e+00 1.143367e+01 8.237676e+01 1.338823e+03 4.931536e+01 5.327455e+01
50 8.538852e-02 8.184450e+00 1.141050e+01 8.349422e+01 1.321605e+03 4.949143e+01 5.245969e+01
51 8.709494e-02 8.340993e+00 1.169112e+01 8.501220e+01 1.302980e+03 4.964591e+01 5.260999e+01
52 8.879964e-02 8.497111e+00 1.195947e+01 8.648985e+01 1.285964e+03 4.975720e+01 5.278715e+01
53 9.050260e-02 8.652804e+00 1.213338e+01 8.800758e+01 1.276814e+03 4.976395e+01 5.265630e+01
54 9.220380e-02 8.808072e+00 1.240363e+01 8.948205e+01 1.262617e+03 4.988429e+01 5.285844e+01
55 9.390323e-02 8.962915e+00 1.270435e+01 9.100169e+01 1.249600e+03 4.993480e+01 5.320612e+01
56 9.560088e-02 9.117332e+00 1.329835e+01 9.316464e+01 1.235288e+03 5.009158e+01 5.365582e+01
57 9.729672e-02 9.271325e+00 1.362675e+01 9.463011e+01 1.224588e+03 5.019513e+01 5.391274e+01
58 9.899076e-02 9.424892e+00 1.344950e+01 9.559956e+01 1.220557e+03 5.027276e+01 5.408161e+01
59 1.006830e-01 9.578034e+00 1.361141e+01 9.682739e+01 1.214656e+03 5.042973e+01 5.425735e+01
60 1.023733e-01 9.730752e+00 1.351027e+01 9.780156e+01 1.215847e+03 5.042356e+01 5.407374e+01
61 1.040618e-01 9.883044e+00 1.384081e+01 9.918748e+01 1.208784e+03 5.072273e+01 5.440323e+01
62 1.057485e-01 1.003491e+01 1.457965e+01 1.009190e+02 1.199130e+03 5.080253e+01 5.456040e+01
63 1.074333e-01 1.018635e+01 1.478617e+01 1.018715e+02 1.195278e+03 5.089085e+01 5.474107e+01
64 1.091161e-01 1.033737e+01 1.428151e+01 1.026570e+02 1.199725e+03 5.101290e+01 5.516390e+01
65 1.107971e-01 1.048797e+01 1.414526e+01 1.036062e+02 1.202997e+03 5.122294e+01 5.521792e+01
66 1.124762e-01 1.063814e+01 1.446960e+01 1.047189e+02 1.196518e+03 5.127864e+01 5.497067e+01
67 1.141533e-01 1.078788e+01 1.517849e+01 1.057802e+02 1.191367e+03 5.143044e+01 5.507272e+01
68 1.158285e-01 1.093720e+01 1.464981e+01 1.064878e+02 1.199196e+03 5.157016e+01 5.583368e+01
69 1.175017e-01 1.108610e+01 1.447432e+01 1.074103e+02 1.203812e+03 5.177603e+01 5.579266e+01
70 1.191730e-01 1.123458e+01 1.470772e+01 1.083983e+02 1.198959e+03 5.187881e+01 5.558284e+01
71 1.208423e-01 1.138263e+01 1.536662e+01 1.090300e+02 1.194926e+03 5.203624e+01 5.565314e+01
72 1.225096e-01 1.153026e+01 1.462794e+01 1.098239e+02 1.209517e+03 5.219775e+01 5.593694e+01
73 1.241749e-01 1.167746e+01 1.474102e+01 1.107538e+02 1.207160e+03 5.234267e+01 5.599754e+01
