# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.231226e+00 5.684342e-14 7.167821e+03 4.198194e+01 4.516437e+01
2 1.770244e-03 1.768678e-01 1.268282e+00 1.373059e+00 7.027811e+03 4.264731e+01 4.523471e+01
3 3.539646e-03 3.533389e-01 1.304297e+00 2.719496e+00 6.820294e+03 4.312175e+01 4.515125e+01
4 5.308184e-03 5.294120e-01 1.341298e+00 4.048816e+00 6.631422e+03 4.351428e+01 4.509009e+01
5 7.075837e-03 7.050863e-01 1.381580e+00 5.364706e+00 6.441349e+03 4.389999e+01 4.506160e+01
6 8.842586e-03 8.803605e-01 1.422286e+00 6.654321e+00 6.232641e+03 4.421961e+01 4.525568e+01
7 1.060841e-02 1.055234e+00 1.465947e+00 7.930515e+00 6.015288e+03 4.453186e+01 4.554602e+01
8 1.237328e-02 1.229705e+00 1.542941e+00 9.414289e+00 5.778973e+03 4.644948e+01 4.566518e+01
9 1.413719e-02 1.403773e+00 1.615998e+00 1.086406e+01 5.468476e+03 4.755755e+01 4.588016e+01
10 1.590012e-02 1.577438e+00 1.682026e+00 1.223865e+01 5.166513e+03 4.824750e+01 4.574533e+01
11 1.766203e-02 1.750697e+00 1.750866e+00 1.360981e+01 4.941251e+03 4.890610e+01 4.602505e+01
12 1.942292e-02 1.923551e+00 1.809999e+00 1.492631e+01 4.772363e+03 4.918485e+01 4.599174e+01
13 2.118276e-02 2.095998e+00 1.877789e+00 1.628202e+01 4.607592e+03 4.938821e+01 4.627443e+01
14 2.294153e-02 2.268037e+00 1.942795e+00 1.759580e+01 4.459934e+03 4.941578e+01 4.628098e+01
15 2.469921e-02 2.439668e+00 2.008237e+00 1.889951e+01 4.332253e+03 4.895454e+01 4.640827e+01
16 2.645579e-02 2.610890e+00 2.646191e+00 2.573638e+01 3.325274e+03 4.338351e+01 4.633579e+01
17 2.821124e-02 2.781702e+00 2.783138e+00 2.762441e+01 3.194662e+03 4.315581e+01 4.740756e+01
18 2.996555e-02 2.952103e+00 2.943603e+00 2.955669e+01 3.061398e+03 4.369051e+01 4.637666e+01
19 3.171869e-02 3.122092e+00 3.118807e+00 3.150684e+01 2.945899e+03 4.386723e+01 4.765281e+01
20 3.347064e-02 3.291670e+00 3.281575e+00 3.319163e+01 2.839795e+03 4.423402e+01 4.692485e+01
21 3.522139e-02 3.460834e+00 3.422873e+00 3.485626e+01 2.760137e+03 4.407431e+01 4.719401e+01
22 3.697092e-02 3.629584e+00 3.595894e+00 3.648865e+01 2.668910e+03 4.463018e+01 4.708045e+01
23 3.871921e-02 3.797920e+00 3.797483e+00 3.820211e+01 2.585754e+03 4.478675e+01 4.743722e+01
24 4.046623e-02 3.965841e+00 3.959501e+00 3.985782e+01 2.517722e+03 4.471079e+01 4.768758e+01
25 4.221198e-02 4.133346e+00 4.221373e+00 4.172622e+01 2.439264e+03 4.520960e+01 4.836481e+01
26 4.395643e-02 4.300435e+00 4.417135e+00 4.302673e+01 2.359856e+03 4.551005e+01 4.832203e+01
27 4.569957e-02 4.467107e+00 4.618826e+00 4.480116e+01 2.295449e+03 4.547066e+01 4.861541e+01
28 4.744137e-02 4.633362e+00 4.857191e+00 4.613992e+01 2.222603e+03 4.569263e+01 4.901443e+01
29 4.918182e-02 4.799198e+00 5.053763e+00 4.813821e+01 2.167375e+03 4.602071e+01 4.885627e+01
30 5.092090e-02 4.964616e+00 5.287880e+00 4.984077e+01 2.107847e+03 4.638243e+01 4.927656e+01
31 5.265859e-02 5.129615e+00 5.581762e+00 5.122690e+01 2.040833e+03 4.674787e+01 4.962983e+01
32 5.439488e-02 5.294194e+00 5.831759e+00 5.302474e+01 1.983441e+03 4.667497e+01 4.995984e+01
33 5.612975e-02 5.458354e+00 6.114703e+00 5.473264e+01 1.926928e+03 4.689126e+01 5.030356e+01
34 5.786317e-02 5.622093e+00 6.522703e+00 5.622334e+01 1.863748e+03 4.732012e+01 4.977464e+01
35 5.959514e-02 5.785411e+00 6.820721e+00 5.797281e+01 1.811853e+03 4.761034e+01 4.986058e+01
36 6.132563e-02 5.948307e+00 7.093092e+00 5.984193e+01 1.764266e+03 4.740629e+01 5.041977e+01
37 6.305464e-02 6.110782e+00 7.395762e+00 6.167060e+01 1.717349e+03 4.747295e+01 5.072194e+01
38 6.478213e-02 6.272835e+00 7.783205e+00 6.308757e+01 1.663616e+03 4.750544e+01 5.010496e+01
39 6.650810e-02 6.434466e+00 8.127193e+00 6.484062e+01 1.616274e+03 4.778471e+01 5.006169e+01
40 6.823253e-02 6.595674e+00 8.489980e+00 6.652341e+01 1.569581e+03 4.820656e+01 4.982145e+01
41 6.995540e-02 6.756459e+00 8.859386e+00 6.815210e+01 1.525183e+03 4.878621e+01 5.011024e+01
42 7.167669e-02 6.916821e+00 9.171197e+00 7.011588e+01 1.487993e+03 4.852384e+01 5.036399e+01
43 7.339640e-02 7.076759e+00 9.518752e+00 7.182928e+01 1.451367e+03 4.862908e+01 5.052282e+01
44 7.511450e-02 7.236274e+00 9.863340e+00 7.364860e+01 1.419527e+03 4.862902e+01 5.088774e+01
45 7.683098e-02 7.395364e+00 1.020481e+01 7.530000e+01 1.388567e+03 4.878312e+01 5.090369e+01
46 7.854582e-02 7.554030e+00 1.060269e+01 7.773812e+01 1.368343e+03 4.888236e+01 5.196643e+01
47 8.025901e-02 7.712272e+00 1.097159e+01 7.952684e+01 1.343515e+03 4.893633e+01 5.224020e+01
48 8.197054e-02 7.870090e+00 1.140550e+01 8.193669e+01 1.321858e+03 4.907066e+01 5.324648e+01
49 8.368038e-02 8.027482e+00 1.175165e+01 8.354668e+01 1.300265e+03 4.927692e+01 5.295741e+01
50 8.538852e-02 8.184450e+00 1.210552e+01 8.513027e+01 1.280831e+03 4.945397e+01 5.310960e+01
51 8.709494e-02 8.340993e+00 1.212231e+01 8.630168e+01 1.265301e+03 4.982061e+01 5.281927e+01
52 8.879964e-02 8.497111e+00 1.233980e+01 8.772191e+01 1.250360e+03 4.985816e+01 5.273748e+01
53 9.050260e-02 8.652804e+00 1.253356e+01 8.909630e+01 1.238776e+03 4.979955e+01 5.315597e+01
54 9.220380e-02 8.808072e+00 1.279113e+01 9.072649e+01 1.230854e+03 4.984312e+01 5.297080e+01
55 9.390323e-02 8.962915e+00 1.302024e+01 9.208935e+01 1.219345e+03 5.006764e+01 5.343360e+01
56 9.560088e-02 9.117332e+00 1.372386e+01 9.445649e+01 1.204910e+03 5.009620e+01 5.371864e+01
57 9.729672e-02 9.271325e+00 1.406810e+01 9.597337e+01 1.195289e+03 5.018858e+01 5.399424e+01
58 9.899076e-02 9.424892e+00 1.387263e+01 9.683207e+01 1.191913e+03 5.036956e+01 5.435239e+01
59 1.006830e-01 9.578034e+00 1.397063e+01 9.797242e+01 1.187629e+03 5.047276e+01 5.423505e+01
60 1.023733e-01 9.730752e+00 1.384824e+01 9.890228e+01 1.190448e+03 5.060750e+01 5.425798e+01
61 1.040618e-01 9.883044e+00 1.422046e+01 1.003108e+02 1.183452e+03 5.068584e+01 5.411216e+01
62 1.057485e-01 1.003491e+01 1.487602e+01 1.019667e+02 1.175008e+03 5.085894e+01 5.481998e+01
63 1.074333e-01 1.018635e+01 1.516251e+01 1.029823e+02 1.171491e+03 5.095878e+01 5.473211e+01
64 1.091161e-01 1.033737e+01 1.457227e+01 1.036711e+02 1.177673e+03 5.101387e+01 5.519639e+01
65 1.107971e-01 1.048797e+01 1.444755e+01 1.045867e+02 1.181815e+03 5.127006e+01 5.512721e+01
66 1.124762e-01 1.063814e+01 1.477041e+01 1.056881e+02 1.175857e+03 5.132978e+01 5.497212e+01
67 1.141533e-01 1.078788e+01 1.548730e+01 1.067955e+02 1.170852e+03 5.144691e+01 5.505217e+01
68 1.158285e-01 1.093720e+01 1.498627e+01 1.074388e+02 1.178566e+03 5.161675e+01 5.575456e+01
69 1.175017e-01 1.108610e+01 1.472980e+01 1.083253e+02 1.185459e+03 5.170774e+01 5.557524e+01
70 1.191730e-01 1.123458e+01 1.496107e+01 1.092638e+02 1.181152e+03 5.189191e+01 5.556675e+01
71 1.208423e-01 1.138263e+01 1.523003e+01 1.098958e+02 1.183173e+03 5.208856e+01 5.583931e+01
72 1.225096e-01 1.153026e+01 1.486043e+01 1.106728e+02 1.192946e+03 5.220487e+01 5.595084e+01
73 1.241749e-01 1.167746e+01 1.498820e+01 1.115434e+02 1.190579e+03 5.235007e+01 5.571462e+01
74 1.258382e-01 1.182425e+01 1.556487e+01 1.120717e+02 1.186390e+03 5.249129e+01 5.578081e+01
75 1.274994e-01 1.197061e+01 1.496216e+01 1.127382e+02 1.201864e+03 5.268169e+01 5.631336e+01
76 1.291587e-01 1.211655e+01 1.496403e+01 1.136261e+02 1.203066e+03 5.276213e+01 5.613019e+01
77 1.308158e-01 1.226207e+01 1.548013e+01 1.139821e+02 1.198507e+03 5.278297e+01 5.597531e+01
78 1.324710e-01 1.240716e+01 1.424944e+01 1.117835e+02 1.280767e+03 5.355080e+01 5.547524e+01
79 1.341240e-01 1.255184e+01 1.436553e+01 1.126123e+02 1.279477e+03 5.389149e+01 5.552871e+01
80 1.357750e-01 1.269610e+01 1.446305e+01 1.133852e+02 1.278569e+03 5.414381e+01 5.558537e+01
81 1.374239e-01 1.283994e+01 1.455243e+01 1.140825e+02 1.277746e+03 5.451105e+01 5.561805e+01
82 1.390707e-01 1.298335e+01 1.461101e+01 1.147085e+02 1.277310e+03 5.480374e+01 5.565662e+01
83 1.407154e-01 1.312635e+01 1.461787e+01 1.152745e+02 1.279227e+03 5.485310e+01 5.576708e+01
84 1.423580e-01 1.326893e+01 1.462266e+01 1.158531e+02 1.280766e+03 5.501672e+01 5.585971e+01
85 1.439985e-01 1.341110e+01 1.463087e+01 1.164238e+02 1.282494e+03 5.512481e+01 5.594870e+01
86 1.456368e-01 1.355284e+01 1.462717e+01 1.169793e+02 1.284978e+03 5.523615e+01 5.605671e+01
87 1.472730e-01 1.369417e+01 1.463010e+01 1.175157e+02 1.286382e+03 5.542434e+01 5.610829e+01
88 1.489070e-01 1.383508e+01 1.462010e+01 1.180378e+02 1.289193e+03 5.559578e+01 5.621052e+01
89 1.505389e-01 1.397557e+01 1.460700e+01 1.185661e+02 1.291849e+03 5.571715e+01 5.631235e+01
90 1.521686e-01 1.411565e+01 1.459651e+01 1.190827e+02 1.295794e+03 5.575378e+01 5.646670e+01
91 1.537961e-01 1.425532e+01 1.457262e+01 1.195858e+02 1.299145e+03 5.586917e+01 5.655977e+01
92 1.554215e-01 1.439457e+01 1.456120e+01 1.200736e+02 1.302543e+03 5.592937e+01 5.667777e+01
93 1.570446e-01 1.453341e+01 1.454487e+01 1.205434e+02 1.305941e+03 5.601846e+01 5.678790e+01
94 1.586655e-01 1.467183e+01 1.454882e+01 1.210079e+02 1.309372e+03 5.607112e+01 5.693292e+01
95 1.602843e-01 1.480984e+01 1.451232e+01 1.214736e+02 1.312548e+03 5.620895e+01 5.700061e+01
96 1.619007e-01 1.494744e+01 1.451966e+01 1.219677e+02 1.315478e+03 5.629712e+01 5.713047e+01
97 1.635150e-01 1.508463e+01 1.448764e+01 1.224089e+02 1.318909e+03 5.644215e+01 5.720958e+01
98 1.651271e-01 1.522140e+01 1.446233e+01 1.228186e+02 1.322290e+03 5.652771e+01 5.730737e+01
99 1.667369e-01 1.535777e+01 1.441840e+01 1.232392e+02 1.325964e+03 5.668405e+01 5.737956e+01
100 1.683444e-01 1.549373e+01 1.438826e+01 1.237138e+02 1.329793e+03 5.678160e+01 5.746749e+01
101 1.699497e-01 1.562927e+01 1.434600e+01 1.241220e+02 1.333406e+03 5.689778e+01 5.769955e+01
102 1.715527e-01 1.576441e+01 1.433879e+01 1.245050e+02 1.336622e+03 5.697927e+01 5.781514e+01
103 1.731535e-01 1.589914e+01 1.429203e+01 1.248821e+02 1.340558e+03 5.715694e+01 5.803912e+01
104 1.747519e-01 1.603347e+01 1.426742e+01 1.252472e+02 1.344173e+03 5.728644e+01 5.811780e+01
105 1.763481e-01 1.616739e+01 1.424353e+01 1.255848e+02 1.347528e+03 5.738009e+01 5.820563e+01
106 1.779420e-01 1.630090e+01 1.421135e+01 1.259194e+02 1.351532e+03 5.746849e+01 5.827467e+01
107 1.795336e-01 1.643401e+01 1.421713e+01 1.263137e+02 1.354720e+03 5.752952e+01 5.842168e+01
108 1.811229e-01 1.656672e+01 1.418199e+01 1.266339e+02 1.358617e+03 5.762839e+01 5.849160e+01
109 1.827099e-01 1.669902e+01 1.416166e+01 1.269314e+02 1.362203e+03 5.770930e+01 5.858192e+01
110 1.842946e-01 1.683092e+01 1.415666e+01 1.272406e+02 1.365454e+03 5.777425e+01 5.870000e+01
111 1.858769e-01 1.696242e+01 1.412763e+01 1.275005e+02 1.369149e+03 5.790641e+01 5.892898e+01
112 1.874569e-01 1.709352e+01 1.410715e+01 1.277905e+02 1.372686e+03 5.797850e+01 5.901355e+01
113 1.890346e-01 1.722421e+01 1.408696e+01 1.280709e+02 1.376213e+03 5.805982e+01 5.910317e+01
114 1.906100e-01 1.735451e+01 1.407516e+01 1.283638e+02 1.379583e+03 5.814328e+01 5.920466e+01
115 1.921830e-01 1.748441e+01 1.406052e+01 1.286489e+02 1.383109e+03 5.820923e+01 5.930526e+01
116 1.937536e-01 1.761392e+01 1.403980e+01 1.288748e+02 1.386599e+03 5.828977e+01 5.938503e+01
117 1.953219e-01 1.774302e+01 1.402405e+01 1.291233e+02 1.390037e+03 5.837860e+01 5.947118e+01
118 1.968879e-01 1.787173e+01 1.403522e+01 1.294637e+02 1.392490e+03 5.842552e+01 5.960760e+01
119 1.984515e-01 1.800004e+01 1.401823e+01 1.297083e+02 1.395743e+03 5.849593e+01 5.969785e+01
120 2.000127e-01 1.812796e+01 1.400188e+01 1.299450e+02 1.399082e+03 5.856219e+01 5.979149e+01
121 2.015715e-01 1.825549e+01 1.397892e+01 1.301546e+02 1.402540e+03 5.864076e+01 5.987484e+01
122 2.031280e-01 1.838262e+01 1.396002e+01 1.303510e+02 1.406096e+03 5.871773e+01 5.996508e+01
123 2.046821e-01 1.850937e+01 1.393899e+01 1.305592e+02 1.409565e+03 5.879670e+01 6.004303e+01
