# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.597470e+00 0.000000e+00 4.995896e+03 4.595803e+01 4.574018e+01
2 1.770244e-03 1.768678e-01 1.658908e+00 2.020140e+00 4.882245e+03 4.605940e+01 4.584156e+01
3 3.539646e-03 3.533389e-01 1.720359e+00 3.982872e+00 4.738038e+03 4.616070e+01 4.594287e+01
4 5.308184e-03 5.294120e-01 1.784951e+00 5.903150e+00 4.589712e+03 4.626194e+01 4.604413e+01
5 7.075837e-03 7.050863e-01 1.852756e+00 7.778467e+00 4.442000e+03 4.636311e+01 4.614532e+01
6 8.842586e-03 8.803605e-01 1.923885e+00 9.611117e+00 4.297217e+03 4.646422e+01 4.624644e+01
7 1.060841e-02 1.055234e+00 1.998501e+00 1.140310e+01 4.156895e+03 4.656525e+01 4.634750e+01
8 1.237328e-02 1.229705e+00 2.076794e+00 1.315620e+01 4.021744e+03 4.666621e+01 4.644848e+01
9 1.413719e-02 1.403773e+00 2.159006e+00 1.487205e+01 3.891792e+03 4.676709e+01 4.654938e+01
10 1.590012e-02 1.577438e+00 2.245404e+00 1.655215e+01 3.767011e+03 4.686790e+01 4.665021e+01
11 1.766203e-02 1.750697e+00 2.336304e+00 1.821041e+01 3.647259e+03 4.696862e+01 4.675096e+01
12 1.942292e-02 1.923551e+00 2.432341e+00 1.990533e+01 3.530733e+03 4.706926e+01 4.685163e+01
13 2.118276e-02 2.095998e+00 2.533439e+00 2.158260e+01 3.419927e+03 4.716982e+01 4.695221e+01
14 2.294153e-02 2.268037e+00 2.638404e+00 2.326004e+01 3.318176e+03 4.727029e+01 4.705271e+01
15 2.469921e-02 2.439668e+00 2.747049e+00 2.494597e+01 3.223282e+03 4.737066e+01 4.715312e+01
16 2.645579e-02 2.610890e+00 2.861090e+00 2.662455e+01 3.132092e+03 4.747095e+01 4.725344e+01
17 2.821124e-02 2.781702e+00 2.981211e+00 2.829803e+01 3.043896e+03 4.757114e+01 4.735366e+01
18 2.996555e-02 2.952103e+00 3.142101e+00 2.996894e+01 2.902205e+03 4.448876e+01 4.564042e+01
19 3.171869e-02 3.122092e+00 3.277601e+00 3.163981e+01 2.824456e+03 4.458919e+01 4.620135e+01
20 3.347064e-02 3.291670e+00 3.419929e+00 3.331330e+01 2.745833e+03 4.468957e+01 4.630176e+01
21 3.522139e-02 3.460834e+00 3.566738e+00 3.498659e+01 2.672576e+03 4.478987e+01 4.686237e+01
22 3.697092e-02 3.629584e+00 3.718067e+00 3.666212e+01 2.602544e+03 4.489011e+01 4.742264e+01
23 3.871921e-02 3.797920e+00 3.874205e+00 3.834262e+01 2.535476e+03 4.499028e+01 4.752282e+01
24 4.046623e-02 3.965841e+00 4.037842e+00 4.002626e+01 2.505698e+03 4.826964e+01 4.805243e+01
25 4.221198e-02 4.133346e+00 4.223707e+00 4.173184e+01 2.437463e+03 4.836899e+01 4.815183e+01
26 4.395643e-02 4.300435e+00 4.421246e+00 4.345172e+01 2.369063e+03 4.846823e+01 4.825111e+01
27 4.569957e-02 4.467107e+00 4.629011e+00 4.518034e+01 2.302020e+03 4.856735e+01 4.835028e+01
28 4.744137e-02 4.633362e+00 4.846680e+00 4.691263e+01 2.238758e+03 4.866635e+01 4.888338e+01
29 4.918182e-02 4.799198e+00 4.903155e+00 4.857219e+01 2.203287e+03 4.902386e+01 4.882677e+01
30 5.092090e-02 4.964616e+00 5.138387e+00 5.032354e+01 2.140515e+03 4.912249e+01 4.892546e+01
31 5.265859e-02 5.129615e+00 5.388955e+00 5.208496e+01 2.078545e+03 4.922100e+01 4.902401e+01
32 5.439488e-02 5.294194e+00 5.654425e+00 5.385563e+01 2.019004e+03 4.931938e+01 4.951632e+01
33 5.612975e-02 5.458354e+00 5.930389e+00 5.562736e+01 1.960312e+03 4.941763e+01 4.961451e+01
34 5.786317e-02 5.622093e+00 6.218102e+00 5.739940e+01 1.903983e+03 4.951574e+01 4.971257e+01
35 5.959514e-02 5.785411e+00 6.517083e+00 5.917655e+01 1.850105e+03 4.961372e+01 4.981050e+01
36 6.132563e-02 5.948307e+00 6.828844e+00 6.096740e+01 1.797821e+03 4.971156e+01 4.990828e+01
37 6.305464e-02 6.110782e+00 7.150760e+00 6.276278e+01 1.747886e+03 4.980926e+01 5.000592e+01
38 6.478213e-02 6.272835e+00 7.481644e+00 6.455599e+01 1.699711e+03 4.990682e+01 5.010343e+01
39 6.650810e-02 6.434466e+00 7.821073e+00 6.638262e+01 1.653260e+03 5.000423e+01 5.020078e+01
40 6.823253e-02 6.595674e+00 8.165699e+00 6.819621e+01 1.609396e+03 5.010150e+01 5.029799e+01
41 6.995540e-02 6.756459e+00 8.520776e+00 6.998651e+01 1.567016e+03 5.019862e+01 5.039505e+01
42 7.167669e-02 6.916821e+00 8.883441e+00 7.174578e+01 1.526476e+03 5.029560e+01 5.049197e+01
43 7.339640e-02 7.076759e+00 9.247953e+00 7.348588e+01 1.488808e+03 5.039242e+01 5.058873e+01
44 7.511450e-02 7.236274e+00 9.607053e+00 7.521519e+01 1.454218e+03 5.048909e+01 5.068533e+01
45 7.683098e-02 7.395364e+00 9.957915e+00 7.694615e+01 1.422619e+03 5.058560e+01 5.078178e+01
46 7.854582e-02 7.554030e+00 1.030156e+01 7.880583e+01 1.393624e+03 5.068196e+01 5.087808e+01
47 8.025901e-02 7.712272e+00 1.063087e+01 8.062381e+01 1.366512e+03 5.077817e+01 5.097421e+01
48 8.197054e-02 7.870090e+00 1.094300e+01 8.239204e+01 1.342146e+03 5.087421e+01 5.107019e+01
49 8.368038e-02 8.027482e+00 1.123732e+01 8.414358e+01 1.319805e+03 5.097009e+01 5.155780e+01
50 8.538852e-02 8.184450e+00 1.157202e+01 8.586962e+01 1.312846e+03 5.358628e+01 5.340129e+01
51 8.709494e-02 8.340993e+00 1.195295e+01 8.753950e+01 1.292972e+03 5.367964e+01 5.349475e+01
52 8.879964e-02 8.497111e+00 1.232807e+01 8.915322e+01 1.274290e+03 5.377282e+01 5.358802e+01
53 9.050260e-02 8.652804e+00 1.268490e+01 9.069788e+01 1.257372e+03 5.386580e+01 5.368110e+01
54 9.220380e-02 8.808072e+00 1.303453e+01 9.222290e+01 1.241923e+03 5.395860e+01 5.377399e+01
55 9.390323e-02 8.962915e+00 1.335891e+01 9.369454e+01 1.228204e+03 5.405120e+01 5.386668e+01
56 9.560088e-02 9.117332e+00 1.366741e+01 9.509790e+01 1.216194e+03 5.414360e+01 5.395919e+01
57 9.729672e-02 9.271325e+00 1.395654e+01 9.642482e+01 1.205979e+03 5.423581e+01 5.405149e+01
58 9.899076e-02 9.424892e+00 1.422419e+01 9.769294e+01 1.196990e+03 5.432782e+01 5.414360e+01
59 1.006830e-01 9.578034e+00 1.445310e+01 9.890320e+01 1.189538e+03 5.441963e+01 5.423551e+01
60 1.023733e-01 9.730752e+00 1.467651e+01 1.000744e+02 1.183505e+03 5.451124e+01 5.432723e+01
61 1.040618e-01 9.883044e+00 1.488013e+01 1.012142e+02 1.177712e+03 5.460266e+01 5.441874e+01
62 1.057485e-01 1.003491e+01 1.505015e+01 1.023009e+02 1.173312e+03 5.469386e+01 5.451005e+01
63 1.074333e-01 1.018635e+01 1.520886e+01 1.033126e+02 1.169946e+03 5.478487e+01 5.460116e+01
64 1.091161e-01 1.033737e+01 1.534639e+01 1.042902e+02 1.167566e+03 5.487567e+01 5.505928e+01
65 1.107971e-01 1.048797e+01 1.546520e+01 1.052532e+02 1.165822e+03 5.496627e+01 5.514977e+01
66 1.124762e-01 1.063814e+01 1.556996e+01 1.061693e+02 1.164834e+03 5.505665e+01 5.524005e+01
67 1.141533e-01 1.078788e+01 1.564504e+01 1.070208e+02 1.164843e+03 5.514683e+01 5.533012e+01
68 1.158285e-01 1.093720e+01 1.570535e+01 1.078190e+02 1.165513e+03 5.523680e+01 5.541999e+01
69 1.175017e-01 1.108610e+01 1.574758e+01 1.086477e+02 1.166723e+03 5.532656e+01 5.550964e+01
70 1.191730e-01 1.123458e+01 1.578373e+01 1.094206e+02 1.168455e+03 5.541611e+01 5.559908e+01
71 1.208423e-01 1.138263e+01 1.580992e+01 1.102417e+02 1.171450e+03 5.550545e+01 5.567368e+01
72 1.225096e-01 1.153026e+01 1.583817e+01 1.110469e+02 1.173293e+03 5.559458e+01 5.576270e+01
73 1.241749e-01 1.167746e+01 1.583895e+01 1.118414e+02 1.175867e+03 5.568349e+01 5.585151e+01
74 1.258382e-01 1.182425e+01 1.584846e+01 1.125870e+02 1.180781e+03 5.577218e+01 5.592767e+01
75 1.274994e-01 1.197061e+01 1.585755e+01 1.133029e+02 1.183252e+03 5.586066e+01 5.601605e+01
76 1.291587e-01 1.211655e+01 1.585469e+01 1.139937e+02 1.186522e+03 5.594892e+01 5.610422e+01
77 1.308158e-01 1.226207e+01 1.584669e+01 1.146311e+02 1.192609e+03 5.603697e+01 5.618146e+01
78 1.324710e-01 1.240716e+01 1.582724e+01 1.152406e+02 1.196111e+03 5.612479e+01 5.626920e+01
79 1.341240e-01 1.255184e+01 1.580331e+01 1.158379e+02 1.199429e+03 5.621240e+01 5.635671e+01
80 1.357750e-01 1.269610e+01 1.577552e+01 1.164284e+02 1.206598e+03 5.629979e+01 5.643470e+01
81 1.374239e-01 1.283994e+01 1.575983e+01 1.169559e+02 1.210237e+03 5.638695e+01 5.652178e+01
82 1.390707e-01 1.298335e+01 1.572963e+01 1.174778e+02 1.214179e+03 5.647390e+01 5.660864e+01
83 1.407154e-01 1.312635e+01 1.569705e+01 1.179728e+02 1.221608e+03 5.656062e+01 5.668711e+01
84 1.423580e-01 1.326893e+01 1.566588e+01 1.184904e+02 1.225175e+03 5.664711e+01 5.677353e+01
85 1.439985e-01 1.341110e+01 1.562819e+01 1.189692e+02 1.229369e+03 5.673339e+01 5.685972e+01
86 1.456368e-01 1.355284e+01 1.559938e+01 1.194495e+02 1.236728e+03 5.681944e+01 5.693847e+01
87 1.472730e-01 1.369417e+01 1.555938e+01 1.198656e+02 1.241338e+03 5.690526e+01 5.702422e+01
88 1.489070e-01 1.383508e+01 1.552469e+01 1.202590e+02 1.249167e+03 5.699086e+01 5.710331e+01
89 1.505389e-01 1.397557e+01 1.548718e+01 1.206994e+02 1.253122e+03 5.707623e+01 5.718861e+01
90 1.521686e-01 1.411565e+01 1.544863e+01 1.211319e+02 1.256995e+03 5.716137e+01 5.727368e+01
91 1.537961e-01 1.425532e+01 1.541129e+01 1.215180e+02 1.261292e+03 5.724629e+01 5.735852e+01
92 1.554215e-01 1.439457e+01 1.537959e+01 1.219069e+02 1.268925e+03 5.733098e+01 5.743738e+01
93 1.570446e-01 1.453341e+01 1.533900e+01 1.222555e+02 1.273274e+03 5.741544e+01 5.752177e+01
94 1.586655e-01 1.467183e+01 1.530614e+01 1.226031e+02 1.277326e+03 5.749967e+01 5.760592e+01
95 1.602843e-01 1.480984e+01 1.527001e+01 1.229771e+02 1.285130e+03 5.758366e+01 5.768467e+01
96 1.619007e-01 1.494744e+01 1.523348e+01 1.233398e+02 1.289175e+03 5.766743e+01 5.776837e+01
97 1.635150e-01 1.508463e+01 1.519327e+01 1.236794e+02 1.293475e+03 5.775097e+01 5.785184e+01
98 1.651271e-01 1.522140e+01 1.516374e+01 1.239954e+02 1.297301e+03 5.783428e+01 5.793507e+01
99 1.667369e-01 1.535777e+01 1.512945e+01 1.243010e+02 1.301379e+03 5.791735e+01 5.801807e+01
100 1.683444e-01 1.549373e+01 1.509716e+01 1.246296e+02 1.305410e+03 5.800019e+01 5.810085e+01
101 1.699497e-01 1.562927e+01 1.506642e+01 1.249591e+02 1.309547e+03 5.808280e+01 5.818338e+01
102 1.715527e-01 1.576441e+01 1.503491e+01 1.252724e+02 1.313570e+03 5.816518e+01 5.826569e+01
103 1.731535e-01 1.589914e+01 1.500594e+01 1.255753e+02 1.321090e+03 5.824732e+01 5.834309e+01
104 1.747519e-01 1.603347e+01 1.497313e+01 1.258784e+02 1.324975e+03 5.832923e+01 5.842493e+01
105 1.763481e-01 1.616739e+01 1.493547e+01 1.261660e+02 1.328825e+03 5.841090e+01 5.850653e+01
106 1.779420e-01 1.630090e+01 1.490267e+01 1.264535e+02 1.332751e+03 5.849234e+01 5.858790e+01
107 1.795336e-01 1.643401e+01 1.486905e+01 1.267469e+02 1.340619e+03 5.857355e+01 5.866480e+01
108 1.811229e-01 1.656672e+01 1.483490e+01 1.270313e+02 1.344637e+03 5.865452e+01 5.874570e+01
109 1.827099e-01 1.669902e+01 1.479460e+01 1.272969e+02 1.344590e+03 5.873525e+01 5.883060e+01
110 1.842946e-01 1.683092e+01 1.476349e+01 1.275383e+02 1.348226e+03 5.881575e+01 5.891103e+01
111 1.858769e-01 1.696242e+01 1.474784e+01 1.278072e+02 1.338540e+03 6.055924e+01 6.042491e+01
112 1.874569e-01 1.709352e+01 1.475269e+01 1.280923e+02 1.340032e+03 6.063668e+01 6.050246e+01
113 1.890346e-01 1.722421e+01 1.475928e+01 1.288576e+02 1.339194e+03 6.083027e+01 6.068675e+01
114 1.906100e-01 1.735451e+01 1.477151e+01 1.296515e+02 1.339766e+03 6.090704e+01 6.076364e+01
115 1.921830e-01 1.748441e+01 1.478350e+01 1.304329e+02 1.340149e+03 6.098356e+01 6.084028e+01
116 1.937536e-01 1.761392e+01 1.478998e+01 1.312266e+02 1.340948e+03 6.105984e+01 6.091668e+01
117 1.953219e-01 1.774302e+01 1.480959e+01 1.320584e+02 1.330010e+03 6.126896e+01 6.111513e+01
118 1.968879e-01 1.787173e+01 1.483649e+01 1.328922e+02 1.329266e+03 6.134453e+01 6.119083e+01
119 1.984515e-01 1.800004e+01 1.485763e+01 1.337368e+02 1.328048e+03 6.141987e+01 6.126630e+01
120 2.000127e-01 1.812796e+01 1.487363e+01 1.345184e+02 1.327064e+03 6.149496e+01 6.134152e+01
121 2.015715e-01 1.825549e+01 1.488855e+01 1.352713e+02 1.326804e+03 6.156981e+01 6.141650e+01
122 2.031280e-01 1.838262e+01 1.490517e+01 1.359842e+02 1.326298e+03 6.164442e+01 6.149124e+01
123 2.046821e-01 1.850937e+01 1.492593e+01 1.366414e+02 1.325692e+03 6.171879e+01 6.156574e+01
124 2.062338e-01 1.863572e+01 1.494778e+01 1.372742e+02 1.325398e+03 6.179292e+01 6.164000e+01
125 2.077831e-01 1.876168e+01 1.495348e+01 1.377814e+02 1.325379e+03 6.186680e+01 6.171402e+01
126 2.093301e-01 1.888725e+01 1.496141e+01 1.381750e+02 1.325133e+03 6.194045e+01 6.178779e+01
127 2.108746e-01 1.901244e+01 1.497372e+01 1.384469e+02 1.325224e+03 6.201386e+01 6.186133e+01
128 2.124167e-01 1.913723e+01 1.498726e+01 1.385939e+02 1.325827e+03 6.208702e+01 6.193463e+01
129 2.139564e-01 1.926165e+01 1.498826e+01 1.386255e+02 1.325963e+03 6.215994e+01 6.200768e+01
130 2.154938e-01 1.938567e+01 1.498748e+01 1.385149e+02 1.326351e+03 6.223263e+01 6.208050e+01
131 2.170287e-01 1.950931e+01 1.498723e+01 1.383224e+02 1.327421e+03 6.230507e+01 6.215308e+01
132 2.185612e-01 1.963257e+01 1.498612e+01 1.379777e+02 1.328022e+03 6.237728e+01 6.222541e+01
133 2.200913e-01 1.975544e+01 1.498445e+01 1.377108e+02 1.328488e+03 6.244924e+01 6.229751e+01
134 2.216189e-01 1.987794e+01 1.498144e+01 1.375612e+02 1.329442e+03 6.252097e+01 6.236937e+01
135 2.231442e-01 2.000005e+01 1.493398e+01 1.374640e+02 1.350981e+03 6.246342e+01 6.232257e+01
136 2.246670e-01 2.012178e+01 1.492559e+01 1.374571e+02 1.352305e+03 6.253490e+01 6.239417e+01
137 2.261874e-01 2.024314e+01 1.491465e+01 1.375071e+02 1.353706e+03 6.260613e+01 6.246552e+01
138 2.277053e-01 2.036411e+01 1.491083e+01 1.375828e+02 1.354760e+03 6.267713e+01 6.253664e+01
139 2.292209e-01 2.048471e+01 1.489948e+01 1.376791e+02 1.356149e+03 6.274789e+01 6.260752e+01
140 2.307340e-01 2.060493e+01 1.488530e+01 1.377991e+02 1.357843e+03 6.281841e+01 6.267817e+01
141 2.322446e-01 2.072478e+01 1.486556e+01 1.379308e+02 1.359299e+03 6.288869e+01 6.274858e+01
142 2.337529e-01 2.084426e+01 1.485002e+01 1.380832e+02 1.360745e+03 6.295874e+01 6.281875e+01
143 2.352586e-01 2.096336e+01 1.483415e+01 1.382382e+02 1.362719e+03 6.302855e+01 6.288868e+01
144 2.367620e-01 2.108209e+01 1.481401e+01 1.383798e+02 1.364447e+03 6.309812e+01 6.295838e+01
145 2.382629e-01 2.120045e+01 1.479405e+01 1.385232e+02 1.365758e+03 6.316746e+01 6.302784e+01
146 2.397613e-01 2.131844e+01 1.477104e+01 1.388998e+02 1.367583e+03 6.323656e+01 6.309706e+01
147 2.412573e-01 2.143606e+01 1.475252e+01 1.392472e+02 1.369145e+03 6.330542e+01 6.344479e+01
148 2.427509e-01 2.155331e+01 1.473058e+01 1.395559e+02 1.370820e+03 6.337405e+01 6.351330e+01
149 2.442420e-01 2.167020e+01 1.470994e+01 1.398585e+02 1.372550e+03 6.344245e+01 6.358157e+01
150 2.457307e-01 2.178672e+01 1.468576e+01 1.401056e+02 1.374939e+03 6.351061e+01 6.364961e+01
151 2.472169e-01 2.190287e+01 1.465837e+01 1.402796e+02 1.377161e+03 6.357853e+01 6.371741e+01
152 2.487006e-01 2.201866e+01 1.463384e+01 1.402580e+02 1.379211e+03 6.364623e+01 6.378498e+01
153 2.501819e-01 2.213409e+01 1.461148e+01 1.402402e+02 1.381516e+03 6.371369e+01 6.385231e+01
154 2.516608e-01 2.224916e+01 1.458799e+01 1.402156e+02 1.384130e+03 6.378091e+01 6.391942e+01
155 2.531372e-01 2.236386e+01 1.456304e+01 1.401838e+02 1.386545e+03 6.384791e+01 6.398629e+01
156 2.546111e-01 2.247821e+01 1.453473e+01 1.402707e+02 1.388935e+03 6.391467e+01 6.405292e+01
157 2.560826e-01 2.259220e+01 1.451086e+01 1.404275e+02 1.391509e+03 6.398120e+01 6.411933e+01
158 2.575516e-01 2.270583e+01 1.448650e+01 1.405597e+02 1.394347e+03 6.404750e+01 6.418550e+01
159 2.590182e-01 2.281910e+01 1.446343e+01 1.406660e+02 1.396767e+03 6.411357e+01 6.425145e+01
160 2.604823e-01 2.293202e+01 1.444345e+01 1.407410e+02 1.399210e+03 6.417941e+01 6.431716e+01
161 2.619440e-01 2.304459e+01 1.441659e+01 1.407927e+02 1.402408e+03 6.424502e+01 6.438265e+01
162 2.634032e-01 2.315680e+01 1.439003e+01 1.408227e+02 1.405449e+03 6.431040e+01 6.444790e+01
163 2.648599e-01 2.326866e+01 1.436109e+01 1.408747e+02 1.408287e+03 6.437555e+01 6.451293e+01
164 2.663142e-01 2.338016e+01 1.433420e+01 1.408489e+02 1.411237e+03 6.444048e+01 6.457773e+01
165 2.677660e-01 2.349132e+01 1.431159e+01 1.408416e+02 1.414353e+03 6.450517e+01 6.464230e+01
166 2.692154e-01 2.360213e+01 1.428518e+01 1.408195e+02 1.417498e+03 6.456964e+01 6.470664e+01
167 2.706623e-01 2.371259e+01 1.425972e+01 1.407892e+02 1.420391e+03 6.463388e+01 6.477075e+01
168 2.721067e-01 2.382270e+01 1.423284e+01 1.406595e+02 1.423692e+03 6.469789e+01 6.483464e+01
169 2.735487e-01 2.393247e+01 1.420621e+01 1.404359e+02 1.427202e+03 6.476168e+01 6.489831e+01
170 2.749883e-01 2.404190e+01 1.418032e+01 1.402539e+02 1.430449e+03 6.482525e+01 6.496175e+01
171 2.764253e-01 2.415098e+01 1.415831e+01 1.401209e+02 1.433542e+03 6.488859e+01 6.502496e+01
172 2.778600e-01 2.425971e+01 1.413611e+01 1.400688e+02 1.436969e+03 6.495170e+01 6.508795e+01
173 2.792922e-01 2.436811e+01 1.411173e+01 1.400785e+02 1.440578e+03 6.501459e+01 6.515071e+01
174 2.807219e-01 2.447616e+01 1.408563e+01 1.400922e+02 1.444116e+03 6.507726e+01 6.521326e+01
175 2.821492e-01 2.458388e+01 1.405902e+01 1.401191e+02 1.447444e+03 6.513970e+01 6.527558e+01
176 2.835740e-01 2.469126e+01 1.403493e+01 1.401610e+02 1.450978e+03 6.520193e+01 6.533767e+01
177 2.849963e-01 2.479830e+01 1.400743e+01 1.402148e+02 1.454832e+03 6.526393e+01 6.539955e+01
178 2.864163e-01 2.490500e+01 1.399493e+01 1.402938e+02 1.457044e+03 6.532571e+01 6.546121e+01
179 2.878337e-01 2.501137e+01 1.395764e+01 1.403695e+02 1.461515e+03 6.538727e+01 6.552264e+01
180 2.892488e-01 2.511741e+01 1.395173e+01 1.404370e+02 1.463142e+03 6.544861e+01 6.558386e+01
