# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.224243e+00 5.684342e-14 6.349920e+03 4.500000e+01 4.512215e+01
2 1.770244e-03 1.768678e-01 1.256500e+00 1.306258e+00 6.114753e+03 4.510143e+01 4.522358e+01
3 3.539646e-03 3.533389e-01 1.287737e+00 2.587306e+00 5.924841e+03 4.520281e+01 4.532496e+01
4 5.308184e-03 5.294120e-01 1.320592e+00 3.841713e+00 5.759604e+03 4.530413e+01 4.542628e+01
5 7.075837e-03 7.050863e-01 1.355159e+00 5.070589e+00 5.612325e+03 4.540540e+01 4.552755e+01
6 8.842586e-03 8.803605e-01 1.391531e+00 6.274864e+00 5.478361e+03 4.550662e+01 4.562876e+01
7 1.060841e-02 1.055234e+00 1.429813e+00 7.455301e+00 5.354667e+03 4.560777e+01 4.572991e+01
8 1.237328e-02 1.229705e+00 1.470111e+00 8.612524e+00 5.239061e+03 4.570886e+01 4.583100e+01
9 1.413719e-02 1.403773e+00 1.512543e+00 9.747035e+00 5.129866e+03 4.580989e+01 4.593202e+01
10 1.590012e-02 1.577438e+00 1.557227e+00 1.085924e+01 5.025813e+03 4.591086e+01 4.603298e+01
11 1.766203e-02 1.750697e+00 1.604297e+00 1.194945e+01 4.926036e+03 4.601175e+01 4.613386e+01
12 1.942292e-02 1.923551e+00 1.653878e+00 1.304468e+01 4.829623e+03 4.611257e+01 4.623468e+01
13 2.118276e-02 2.095998e+00 1.706005e+00 1.420582e+01 4.735366e+03 4.621332e+01 4.633542e+01
14 2.294153e-02 2.268037e+00 1.760774e+00 1.536469e+01 4.643156e+03 4.631399e+01 4.643608e+01
15 2.469921e-02 2.439668e+00 1.818400e+00 1.651794e+01 4.552988e+03 4.641459e+01 4.653666e+01
16 2.645579e-02 2.610890e+00 1.879143e+00 1.770444e+01 4.464840e+03 4.651510e+01 4.663717e+01
17 2.821124e-02 2.781702e+00 1.943137e+00 1.890558e+01 4.378329e+03 4.661553e+01 4.673758e+01
18 2.996555e-02 2.952103e+00 2.010562e+00 2.011219e+01 4.293216e+03 4.671587e+01 4.683792e+01
19 3.171869e-02 3.122092e+00 2.081611e+00 2.132508e+01 4.209274e+03 4.681613e+01 4.693816e+01
20 3.347064e-02 3.291670e+00 2.156424e+00 2.254509e+01 4.126104e+03 4.691630e+01 4.703831e+01
21 3.522139e-02 3.460834e+00 2.235178e+00 2.377300e+01 4.043613e+03 4.701637e+01 4.713837e+01
22 3.697092e-02 3.629584e+00 2.317991e+00 2.500942e+01 3.961534e+03 4.711635e+01 4.723834e+01
23 3.871921e-02 3.797920e+00 2.405231e+00 2.625199e+01 3.880383e+03 4.721623e+01 4.733820e+01
24 4.046623e-02 3.965841e+00 2.497067e+00 2.755773e+01 3.799957e+03 4.731602e+01 4.743797e+01
25 4.221198e-02 4.133346e+00 2.593844e+00 2.887228e+01 3.720252e+03 4.741570e+01 4.753764e+01
26 4.395643e-02 4.300435e+00 2.695722e+00 3.019766e+01 3.641078e+03 4.751528e+01 4.763720e+01
27 4.569957e-02 4.467107e+00 2.802849e+00 3.153625e+01 3.562423e+03 4.761475e+01 4.773665e+01
28 4.744137e-02 4.633362e+00 2.915442e+00 3.288804e+01 3.484211e+03 4.771412e+01 4.783600e+01
29 4.918182e-02 4.799198e+00 3.033903e+00 3.425265e+01 3.406804e+03 4.781338e+01 4.793524e+01
30 5.092090e-02 4.964616e+00 3.158447e+00 3.567351e+01 3.330233e+03 4.791252e+01 4.803436e+01
31 5.265859e-02 5.129615e+00 3.289274e+00 3.711974e+01 3.254423e+03 4.801155e+01 4.813337e+01
32 5.439488e-02 5.294194e+00 3.426559e+00 3.857649e+01 3.179238e+03 4.811047e+01 4.823226e+01
33 5.612975e-02 5.458354e+00 3.570608e+00 4.004471e+01 3.104766e+03 4.820926e+01 4.833103e+01
34 5.786317e-02 5.622093e+00 3.721385e+00 4.152609e+01 3.031022e+03 4.830794e+01 4.842969e+01
35 5.959514e-02 5.785411e+00 3.879003e+00 4.303156e+01 2.958097e+03 4.840649e+01 4.852822e+01
36 6.132563e-02 5.948307e+00 4.043516e+00 4.459144e+01 2.885960e+03 4.850492e+01 4.862662e+01
37 6.305464e-02 6.110782e+00 4.215003e+00 4.615998e+01 2.814718e+03 4.860323e+01 4.872490e+01
38 6.478213e-02 6.272835e+00 4.393345e+00 4.773350e+01 2.744542e+03 4.870140e+01 4.882304e+01
39 6.650810e-02 6.434466e+00 4.578832e+00 4.931271e+01 2.674027e+03 4.879945e+01 4.916429e+01
40 6.823253e-02 6.595674e+00 4.772480e+00 5.090154e+01 2.606472e+03 4.889736e+01 4.926212e+01
41 6.995540e-02 6.756459e+00 4.973025e+00 5.255159e+01 2.540313e+03 4.899514e+01 4.935981e+01
42 7.167669e-02 6.916821e+00 5.180298e+00 5.420893e+01 2.474242e+03 4.909278e+01 4.970040e+01
43 7.339640e-02 7.076759e+00 5.397105e+00 5.586677e+01 2.411124e+03 4.919028e+01 4.979776e+01
44 7.511450e-02 7.236274e+00 5.620766e+00 5.753141e+01 2.349681e+03 4.928765e+01 4.989497e+01
45 7.683098e-02 7.395364e+00 5.851525e+00 5.919526e+01 2.288966e+03 4.938487e+01 5.023487e+01
46 7.854582e-02 7.554030e+00 6.091523e+00 6.090541e+01 2.231319e+03 4.948195e+01 5.033172e+01
47 8.025901e-02 7.712272e+00 6.337137e+00 6.262656e+01 2.175620e+03 4.957888e+01 5.042843e+01
48 8.197054e-02 7.870090e+00 6.591406e+00 6.433779e+01 2.120999e+03 4.967567e+01 5.076759e+01
49 8.368038e-02 8.027482e+00 6.851944e+00 6.604819e+01 2.069547e+03 4.977231e+01 5.086392e+01
50 8.538852e-02 8.184450e+00 7.118569e+00 6.774837e+01 2.019275e+03 4.986879e+01 5.120253e+01
51 8.709494e-02 8.340993e+00 7.394367e+00 6.948144e+01 1.971916e+03 4.996513e+01 5.129847e+01
52 8.879964e-02 8.497111e+00 7.674132e+00 7.122120e+01 1.926710e+03 5.006131e+01 5.139426e+01
53 9.050260e-02 8.652804e+00 7.957279e+00 7.293953e+01 1.883542e+03 5.015733e+01 5.148988e+01
54 9.220380e-02 8.808072e+00 8.241394e+00 7.463625e+01 1.842591e+03 5.025320e+01 5.158534e+01
55 9.390323e-02 8.962915e+00 8.526282e+00 7.630385e+01 1.803573e+03 5.034891e+01 5.168063e+01
56 9.560088e-02 9.117332e+00 8.808608e+00 7.798120e+01 1.766619e+03 5.044445e+01 5.177575e+01
57 9.729672e-02 9.271325e+00 9.086933e+00 7.962986e+01 1.731819e+03 5.053984e+01 5.187071e+01
58 9.899076e-02 9.424892e+00 9.361655e+00 8.124326e+01 1.698561e+03 5.063506e+01 5.220727e+01
59 1.006830e-01 9.578034e+00 9.645485e+00 8.282773e+01 1.667595e+03 5.073011e+01 5.230181e+01
60 1.023733e-01 9.730752e+00 9.923758e+00 8.438955e+01 1.638320e+03 5.082500e+01 5.239616e+01
61 1.040618e-01 9.883044e+00 1.019513e+01 8.595628e+01 1.610991e+03 5.091972e+01 5.249034e+01
62 1.057485e-01 1.003491e+01 1.045960e+01 8.748051e+01 1.585699e+03 5.101427e+01 5.258434e+01
63 1.074333e-01 1.018635e+01 1.071449e+01 8.896052e+01 1.561992e+03 5.110865e+01 5.267817e+01
64 1.091161e-01 1.033737e+01 1.095765e+01 9.038332e+01 1.539765e+03 5.120285e+01 5.277181e+01
65 1.107971e-01 1.048797e+01 1.118809e+01 9.175729e+01 1.519082e+03 5.129688e+01 5.286527e+01
66 1.124762e-01 1.063814e+01 1.140346e+01 9.311774e+01 1.500029e+03 5.139074e+01 5.295854e+01
67 1.141533e-01 1.078788e+01 1.160518e+01 9.442610e+01 1.482236e+03 5.148441e+01 5.329259e+01
68 1.158285e-01 1.093720e+01 1.180999e+01 9.571220e+01 1.466244e+03 5.157791e+01 5.338541e+01
69 1.175017e-01 1.108610e+01 1.200373e+01 9.694629e+01 1.451401e+03 5.167123e+01 5.347803e+01
70 1.191730e-01 1.123458e+01 1.217936e+01 9.812192e+01 1.437883e+03 5.176436e+01 5.357047e+01
71 1.208423e-01 1.138263e+01 1.233707e+01 9.927711e+01 1.425532e+03 5.185732e+01 5.366271e+01
72 1.225096e-01 1.153026e+01 1.248279e+01 1.003916e+02 1.414327e+03 5.195008e+01 5.375476e+01
73 1.241749e-01 1.167746e+01 1.261079e+01 1.014476e+02 1.404162e+03 5.204267e+01 5.384662e+01
74 1.258382e-01 1.182425e+01 1.272097e+01 1.024247e+02 1.395052e+03 5.213506e+01 5.393828e+01
75 1.274994e-01 1.197061e+01 1.281961e+01 1.033760e+02 1.386812e+03 5.222727e+01 5.402975e+01
76 1.291587e-01 1.211655e+01 1.290897e+01 1.043549e+02 1.379255e+03 5.231929e+01 5.436105e+01
77 1.308158e-01 1.226207e+01 1.300323e+01 1.052851e+02 1.373066e+03 5.241112e+01 5.445202e+01
78 1.324710e-01 1.240716e+01 1.308545e+01 1.062103e+02 1.367330e+03 5.250276e+01 5.454279e+01
79 1.341240e-01 1.255184e+01 1.317547e+01 1.070855e+02 1.362249e+03 5.259420e+01 5.487302e+01
80 1.357750e-01 1.269610e+01 1.325957e+01 1.079566e+02 1.358167e+03 5.268545e+01 5.496328e+01
81 1.374239e-01 1.283994e+01 1.333185e+01 1.088095e+02 1.354379e+03 5.277651e+01 5.529271e+01
82 1.390707e-01 1.298335e+01 1.342036e+01 1.096779e+02 1.351260e+03 5.286737e+01 5.538246e+01
83 1.407154e-01 1.312635e+01 1.349464e+01 1.104963e+02 1.348716e+03 5.295803e+01 5.547199e+01
84 1.423580e-01 1.326893e+01 1.356537e+01 1.113112e+02 1.346527e+03 5.304850e+01 5.580028e+01
85 1.439985e-01 1.341110e+01 1.364377e+01 1.120814e+02 1.345068e+03 5.313876e+01 5.588929e+01
86 1.456368e-01 1.355284e+01 1.371457e+01 1.128381e+02 1.343989e+03 5.322883e+01 5.597809e+01
87 1.472730e-01 1.369417e+01 1.377462e+01 1.135769e+02 1.343549e+03 5.331869e+01 5.606667e+01
88 1.489070e-01 1.383508e+01 1.385082e+01 1.142781e+02 1.342996e+03 5.340835e+01 5.639347e+01
89 1.505389e-01 1.397557e+01 1.391967e+01 1.149374e+02 1.342959e+03 5.349781e+01 5.648152e+01
90 1.521686e-01 1.411565e+01 1.398156e+01 1.155625e+02 1.343171e+03 5.358707e+01 5.656935e+01
91 1.537961e-01 1.425532e+01 1.403455e+01 1.161590e+02 1.343801e+03 5.367612e+01 5.665696e+01
92 1.554215e-01 1.439457e+01 1.407992e+01 1.167532e+02 1.344888e+03 5.376496e+01 5.674435e+01
93 1.570446e-01 1.453341e+01 1.411892e+01 1.173180e+02 1.346103e+03 5.385360e+01 5.683153e+01
94 1.586655e-01 1.467183e+01 1.415076e+01 1.178401e+02 1.347566e+03 5.394202e+01 5.691849e+01
95 1.602843e-01 1.480984e+01 1.417548e+01 1.183222e+02 1.349234e+03 5.403024e+01 5.700522e+01
96 1.619007e-01 1.494744e+01 1.419491e+01 1.187700e+02 1.351153e+03 5.411826e+01 5.709174e+01
97 1.635150e-01 1.508463e+01 1.421242e+01 1.192471e+02 1.352904e+03 5.420606e+01 5.717803e+01
98 1.651271e-01 1.522140e+01 1.422884e+01 1.197017e+02 1.354796e+03 5.429365e+01 5.726411e+01
99 1.667369e-01 1.535777e+01 1.424015e+01 1.201372e+02 1.356866e+03 5.438102e+01 5.734996e+01
100 1.683444e-01 1.549373e+01 1.424086e+01 1.205471e+02 1.359170e+03 5.446819e+01 5.743558e+01
101 1.699497e-01 1.562927e+01 1.423388e+01 1.209385e+02 1.361830e+03 5.455514e+01 5.752099e+01
102 1.715527e-01 1.576441e+01 1.421804e+01 1.213460e+02 1.364689e+03 5.464188e+01 5.760617e+01
103 1.731535e-01 1.589914e+01 1.419501e+01 1.217415e+02 1.367820e+03 5.472841e+01 5.769112e+01
104 1.747519e-01 1.603347e+01 1.417026e+01 1.221277e+02 1.370795e+03 5.481472e+01 5.777585e+01
105 1.763481e-01 1.616739e+01 1.415146e+01 1.225385e+02 1.373888e+03 5.490081e+01 5.786035e+01
106 1.779420e-01 1.630090e+01 1.412927e+01 1.229218e+02 1.376847e+03 5.498669e+01 5.794463e+01
107 1.795336e-01 1.643401e+01 1.410354e+01 1.232686e+02 1.379841e+03 5.507235e+01 5.802868e+01
108 1.811229e-01 1.656672e+01 1.407926e+01 1.236586e+02 1.383021e+03 5.515779e+01 5.811250e+01
109 1.827099e-01 1.669902e+01 1.405291e+01 1.240535e+02 1.386293e+03 5.524301e+01 5.819609e+01
110 1.842946e-01 1.683092e+01 1.402011e+01 1.244282e+02 1.389670e+03 5.532802e+01 5.827945e+01
111 1.858769e-01 1.696242e+01 1.398412e+01 1.247969e+02 1.392991e+03 5.541281e+01 5.836259e+01
112 1.874569e-01 1.709352e+01 1.395449e+01 1.251509e+02 1.396442e+03 5.549737e+01 5.844550e+01
113 1.890346e-01 1.722421e+01 1.392411e+01 1.254864e+02 1.399657e+03 5.558172e+01 5.852817e+01
114 1.906100e-01 1.735451e+01 1.389424e+01 1.258356e+02 1.402714e+03 5.566584e+01 5.884574e+01
115 1.921830e-01 1.748441e+01 1.387463e+01 1.261588e+02 1.406151e+03 5.574975e+01 5.892782e+01
116 1.937536e-01 1.761392e+01 1.385057e+01 1.264742e+02 1.409754e+03 5.583343e+01 5.900967e+01
117 1.953219e-01 1.774302e+01 1.382417e+01 1.267854e+02 1.413152e+03 5.591689e+01 5.909129e+01
118 1.968879e-01 1.787173e+01 1.379693e+01 1.270794e+02 1.416819e+03 5.600013e+01 5.917267e+01
119 1.984515e-01 1.800004e+01 1.377018e+01 1.273600e+02 1.420403e+03 5.608314e+01 5.925383e+01
120 2.000127e-01 1.812796e+01 1.374682e+01 1.276490e+02 1.423650e+03 5.616593e+01 5.956894e+01
121 2.015715e-01 1.825549e+01 1.373151e+01 1.279126e+02 1.427090e+03 5.624850e+01 5.964949e+01
122 2.031280e-01 1.838262e+01 1.371504e+01 1.281667e+02 1.430433e+03 5.633084e+01 5.972981e+01
123 2.046821e-01 1.850937e+01 1.369682e+01 1.283882e+02 1.433927e+03 5.641296e+01 5.980989e+01
124 2.062338e-01 1.863572e+01 1.367949e+01 1.286046e+02 1.437494e+03 5.649486e+01 5.988974e+01
125 2.077831e-01 1.876168e+01 1.365831e+01 1.288098e+02 1.441168e+03 5.657653e+01 5.996935e+01
126 2.093301e-01 1.888725e+01 1.364024e+01 1.290358e+02 1.444589e+03 5.665797e+01 6.028198e+01
127 2.108746e-01 1.901244e+01 1.362813e+01 1.292372e+02 1.448077e+03 5.673919e+01 6.036098e+01
128 2.124167e-01 1.913723e+01 1.361565e+01 1.294241e+02 1.451580e+03 5.682018e+01 6.043974e+01
129 2.139564e-01 1.926165e+01 1.360363e+01 1.295979e+02 1.454974e+03 5.690095e+01 6.051828e+01
130 2.154938e-01 1.938567e+01 1.359082e+01 1.297700e+02 1.458372e+03 5.698149e+01 6.059657e+01
131 2.170287e-01 1.950931e+01 1.357648e+01 1.299375e+02 1.461906e+03 5.706180e+01 6.067463e+01
132 2.185612e-01 1.963257e+01 1.356242e+01 1.301223e+02 1.465440e+03 5.714189e+01 6.075245e+01
133 2.200913e-01 1.975544e+01 1.355513e+01 1.303120e+02 1.468792e+03 5.722175e+01 6.106216e+01
134 2.216189e-01 1.987794e+01 1.354615e+01 1.304985e+02 1.472216e+03 5.730138e+01 6.113937e+01
135 2.231442e-01 2.000005e+01 1.353901e+01 1.306715e+02 1.475650e+03 5.738079e+01 6.121634e+01
136 2.246670e-01 2.012178e+01 1.353248e+01 1.308368e+02 1.479063e+03 5.745997e+01 6.129307e+01
137 2.261874e-01 2.024314e+01 1.352031e+01 1.310051e+02 1.482494e+03 5.753892e+01 6.136956e+01
138 2.277053e-01 2.036411e+01 1.351273e+01 1.311791e+02 1.485786e+03 5.761764e+01 6.144582e+01
139 2.292209e-01 2.048471e+01 1.350569e+01 1.313793e+02 1.489137e+03 5.769614e+01 6.152185e+01
