# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.446265e+00 5.684342e-14 6.190825e+03 4.500000e+01 4.486427e+01
2 1.770244e-03 1.768678e-01 1.495371e+00 1.878600e+00 6.016844e+03 4.510143e+01 4.496570e+01
3 3.539646e-03 3.533389e-01 1.543338e+00 3.526996e+00 5.777741e+03 4.520281e+01 4.506708e+01
4 5.308184e-03 5.294120e-01 1.593479e+00 5.084798e+00 5.545970e+03 4.530413e+01 4.516841e+01
5 7.075837e-03 7.050863e-01 1.646006e+00 6.716914e+00 5.325093e+03 4.540540e+01 4.554112e+01
6 8.842586e-03 8.803605e-01 1.701127e+00 8.319423e+00 5.115280e+03 4.550662e+01 4.564233e+01
7 1.060841e-02 1.055234e+00 1.759059e+00 9.893671e+00 4.916277e+03 4.560777e+01 4.574348e+01
8 1.237328e-02 1.229705e+00 1.820031e+00 1.144089e+01 4.727802e+03 4.570886e+01 4.584457e+01
9 1.413719e-02 1.403773e+00 1.884285e+00 1.298742e+01 4.549499e+03 4.580989e+01 4.594559e+01
10 1.590012e-02 1.577438e+00 1.952085e+00 1.453605e+01 4.380740e+03 4.591086e+01 4.604655e+01
11 1.766203e-02 1.750697e+00 2.023706e+00 1.607188e+01 4.220849e+03 4.601175e+01 4.614743e+01
12 1.942292e-02 1.923551e+00 2.099487e+00 1.759728e+01 4.068760e+03 4.611257e+01 4.624825e+01
13 2.118276e-02 2.095998e+00 2.179594e+00 1.911488e+01 3.925130e+03 4.621332e+01 4.634898e+01
14 2.294153e-02 2.268037e+00 2.264127e+00 2.064776e+01 3.790628e+03 4.631399e+01 4.644965e+01
15 2.469921e-02 2.439668e+00 2.353441e+00 2.219388e+01 3.668154e+03 4.641459e+01 4.682151e+01
16 2.645579e-02 2.610890e+00 2.448029e+00 2.374022e+01 3.547403e+03 4.651510e+01 4.692198e+01
17 2.821124e-02 2.781702e+00 2.548149e+00 2.528844e+01 3.432290e+03 4.661553e+01 4.702238e+01
18 2.996555e-02 2.952103e+00 2.654131e+00 2.684017e+01 3.322530e+03 4.671587e+01 4.712268e+01
19 3.171869e-02 3.122092e+00 2.766401e+00 2.839723e+01 3.217542e+03 4.681613e+01 4.722289e+01
20 3.347064e-02 3.291670e+00 2.885311e+00 2.996136e+01 3.116732e+03 4.691630e+01 4.732301e+01
21 3.522139e-02 3.460834e+00 3.011050e+00 3.153342e+01 3.020618e+03 4.701637e+01 4.742304e+01
22 3.697092e-02 3.629584e+00 3.143867e+00 3.311487e+01 2.929324e+03 4.711635e+01 4.779402e+01
23 3.871921e-02 3.797920e+00 3.284180e+00 3.473216e+01 2.841307e+03 4.721623e+01 4.789382e+01
24 4.046623e-02 3.965841e+00 3.432649e+00 3.636267e+01 2.756580e+03 4.731602e+01 4.799351e+01
25 4.221198e-02 4.133346e+00 3.589881e+00 3.800178e+01 2.674683e+03 4.741570e+01 4.809309e+01
26 4.395643e-02 4.300435e+00 3.756452e+00 3.964891e+01 2.594756e+03 4.751528e+01 4.846344e+01
27 4.569957e-02 4.467107e+00 3.932602e+00 4.132129e+01 2.517978e+03 4.761475e+01 4.856277e+01
28 4.744137e-02 4.633362e+00 4.118392e+00 4.304604e+01 2.443895e+03 4.771412e+01 4.866198e+01
29 4.918182e-02 4.799198e+00 4.313860e+00 4.478025e+01 2.371900e+03 4.781338e+01 4.903178e+01
30 5.092090e-02 4.964616e+00 4.520743e+00 4.652256e+01 2.303010e+03 4.791252e+01 4.913072e+01
31 5.265859e-02 5.129615e+00 4.739228e+00 4.827635e+01 2.236296e+03 4.801155e+01 4.922953e+01
32 5.439488e-02 5.294194e+00 4.969738e+00 5.003721e+01 2.170651e+03 4.811047e+01 4.959872e+01
33 5.612975e-02 5.458354e+00 5.212426e+00 5.184056e+01 2.108505e+03 4.820926e+01 4.969723e+01
34 5.786317e-02 5.622093e+00 5.466537e+00 5.367850e+01 2.048752e+03 4.830794e+01 4.979561e+01
35 5.959514e-02 5.785411e+00 5.733545e+00 5.552054e+01 1.990319e+03 4.840649e+01 5.016414e+01
36 6.132563e-02 5.948307e+00 6.013734e+00 5.736393e+01 1.935088e+03 4.850492e+01 5.026220e+01
37 6.305464e-02 6.110782e+00 6.305453e+00 5.920599e+01 1.882237e+03 4.860323e+01 5.036013e+01
38 6.478213e-02 6.272835e+00 6.607805e+00 6.106141e+01 1.831624e+03 4.870140e+01 5.045792e+01
39 6.650810e-02 6.434466e+00 6.921004e+00 6.295042e+01 1.783233e+03 4.879945e+01 5.055557e+01
40 6.823253e-02 6.595674e+00 7.243803e+00 6.482884e+01 1.737260e+03 4.889736e+01 5.065308e+01
41 6.995540e-02 6.756459e+00 7.576078e+00 6.669216e+01 1.693521e+03 4.899514e+01 5.075044e+01
42 7.167669e-02 6.916821e+00 7.915902e+00 6.853623e+01 1.652008e+03 4.909278e+01 5.084766e+01
43 7.339640e-02 7.076759e+00 8.261270e+00 7.037248e+01 1.612906e+03 4.919028e+01 5.094473e+01
44 7.511450e-02 7.236274e+00 8.610991e+00 7.223014e+01 1.576133e+03 4.928765e+01 5.104165e+01
45 7.683098e-02 7.395364e+00 8.962243e+00 7.406296e+01 1.541698e+03 4.938487e+01 5.113842e+01
46 7.854582e-02 7.554030e+00 9.312202e+00 7.585964e+01 1.509587e+03 4.948195e+01 5.123503e+01
47 8.025901e-02 7.712272e+00 9.660920e+00 7.761452e+01 1.479177e+03 4.957888e+01 5.160092e+01
48 8.197054e-02 7.870090e+00 1.000846e+01 7.934521e+01 1.451593e+03 4.967567e+01 5.169715e+01
49 8.368038e-02 8.027482e+00 1.034879e+01 8.105946e+01 1.426043e+03 4.977231e+01 5.179322e+01
50 8.538852e-02 8.184450e+00 1.067940e+01 8.271841e+01 1.402506e+03 4.986879e+01 5.188913e+01
51 8.709494e-02 8.340993e+00 1.099868e+01 8.434379e+01 1.380876e+03 4.996513e+01 5.198487e+01
52 8.879964e-02 8.497111e+00 1.130496e+01 8.591637e+01 1.361043e+03 5.006131e+01 5.208045e+01
53 9.050260e-02 8.652804e+00 1.159876e+01 8.745930e+01 1.342639e+03 5.015733e+01 5.244474e+01
54 9.220380e-02 8.808072e+00 1.188690e+01 8.894942e+01 1.326399e+03 5.025320e+01 5.253990e+01
55 9.390323e-02 8.962915e+00 1.215760e+01 9.037089e+01 1.311806e+03 5.034891e+01 5.263490e+01
56 9.560088e-02 9.117332e+00 1.240955e+01 9.172169e+01 1.298795e+03 5.044445e+01 5.272972e+01
57 9.729672e-02 9.271325e+00 1.264159e+01 9.300032e+01 1.287302e+03 5.053984e+01 5.282437e+01
58 9.899076e-02 9.424892e+00 1.285274e+01 9.425458e+01 1.277241e+03 5.063506e+01 5.291884e+01
59 1.006830e-01 9.578034e+00 1.304274e+01 9.547415e+01 1.268497e+03 5.073011e+01 5.301313e+01
60 1.023733e-01 9.730752e+00 1.321253e+01 9.663545e+01 1.260958e+03 5.082500e+01 5.310725e+01
61 1.040618e-01 9.883044e+00 1.336251e+01 9.772581e+01 1.254502e+03 5.091972e+01 5.320118e+01
62 1.057485e-01 1.003491e+01 1.349371e+01 9.878944e+01 1.248829e+03 5.101427e+01 5.356292e+01
63 1.074333e-01 1.018635e+01 1.362957e+01 9.985040e+01 1.244375e+03 5.110865e+01 5.365639e+01
64 1.091161e-01 1.033737e+01 1.374847e+01 1.008666e+02 1.240853e+03 5.120285e+01 5.374969e+01
65 1.107971e-01 1.048797e+01 1.385102e+01 1.018507e+02 1.238191e+03 5.129688e+01 5.384279e+01
66 1.124762e-01 1.063814e+01 1.393794e+01 1.027959e+02 1.236315e+03 5.139074e+01 5.393571e+01
67 1.141533e-01 1.078788e+01 1.401479e+01 1.037219e+02 1.234886e+03 5.148441e+01 5.429582e+01
68 1.158285e-01 1.093720e+01 1.408961e+01 1.046445e+02 1.234361e+03 5.157791e+01 5.438825e+01
69 1.175017e-01 1.108610e+01 1.415344e+01 1.055342e+02 1.234134e+03 5.167123e+01 5.474755e+01
70 1.191730e-01 1.123458e+01 1.421783e+01 1.063773e+02 1.234678e+03 5.176436e+01 5.483949e+01
71 1.208423e-01 1.138263e+01 1.426968e+01 1.071647e+02 1.235710e+03 5.185732e+01 5.493124e+01
72 1.225096e-01 1.153026e+01 1.432308e+01 1.079328e+02 1.236994e+03 5.195008e+01 5.528940e+01
73 1.241749e-01 1.167746e+01 1.436702e+01 1.086629e+02 1.238966e+03 5.204267e+01 5.538064e+01
74 1.258382e-01 1.182425e+01 1.440705e+01 1.093427e+02 1.241120e+03 5.213506e+01 5.573793e+01
75 1.274994e-01 1.197061e+01 1.444441e+01 1.099736e+02 1.243912e+03 5.222727e+01 5.582866e+01
76 1.291587e-01 1.211655e+01 1.447163e+01 1.105569e+02 1.247082e+03 5.231929e+01 5.591918e+01
77 1.308158e-01 1.226207e+01 1.450036e+01 1.111371e+02 1.250354e+03 5.241112e+01 5.627527e+01
78 1.324710e-01 1.240716e+01 1.452153e+01 1.116778e+02 1.254215e+03 5.250276e+01 5.636526e+01
79 1.341240e-01 1.255184e+01 1.453432e+01 1.121764e+02 1.258144e+03 5.259420e+01 5.672043e+01
80 1.357750e-01 1.269610e+01 1.455028e+01 1.126375e+02 1.262618e+03 5.268545e+01 5.680989e+01
81 1.374239e-01 1.283994e+01 1.455815e+01 1.130685e+02 1.267370e+03 5.277651e+01 5.689914e+01
82 1.390707e-01 1.298335e+01 1.455795e+01 1.135043e+02 1.272414e+03 5.286737e+01 5.698817e+01
83 1.407154e-01 1.312635e+01 1.455151e+01 1.139040e+02 1.277663e+03 5.295803e+01 5.707699e+01
84 1.423580e-01 1.326893e+01 1.453882e+01 1.142689e+02 1.283210e+03 5.304850e+01 5.716560e+01
85 1.439985e-01 1.341110e+01 1.451549e+01 1.146163e+02 1.288977e+03 5.313876e+01 5.725399e+01
86 1.456368e-01 1.355284e+01 1.448247e+01 1.149460e+02 1.294890e+03 5.322883e+01 5.734216e+01
87 1.472730e-01 1.369417e+01 1.444654e+01 1.153059e+02 1.300874e+03 5.331869e+01 5.743012e+01
88 1.489070e-01 1.383508e+01 1.440793e+01 1.156416e+02 1.306983e+03 5.340835e+01 5.751785e+01
89 1.505389e-01 1.397557e+01 1.436764e+01 1.159715e+02 1.313133e+03 5.349781e+01 5.760537e+01
90 1.521686e-01 1.411565e+01 1.432594e+01 1.162789e+02 1.319302e+03 5.358707e+01 5.769266e+01
91 1.537961e-01 1.425532e+01 1.428352e+01 1.165792e+02 1.325438e+03 5.367612e+01 5.777973e+01
92 1.554215e-01 1.439457e+01 1.424093e+01 1.168998e+02 1.331521e+03 5.376496e+01 5.786659e+01
93 1.570446e-01 1.453341e+01 1.419860e+01 1.172108e+02 1.337529e+03 5.385360e+01 5.795321e+01
94 1.586655e-01 1.467183e+01 1.415675e+01 1.175054e+02 1.343454e+03 5.394202e+01 5.803962e+01
95 1.602843e-01 1.480984e+01 1.411623e+01 1.177904e+02 1.349234e+03 5.403024e+01 5.812580e+01
