# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.597470e+00 0.000000e+00 4.995896e+03 4.595803e+01 4.574018e+01
2 1.770244e-03 1.768678e-01 1.657869e+00 2.165041e+00 4.873390e+03 4.605940e+01 4.627724e+01
3 3.539646e-03 3.533389e-01 1.718736e+00 4.087546e+00 4.739430e+03 4.616070e+01 4.637853e+01
4 5.308184e-03 5.294120e-01 1.782967e+00 5.879551e+00 4.616088e+03 4.626194e+01 4.604413e+01
5 7.075837e-03 7.050863e-01 1.850589e+00 7.749647e+00 4.468432e+03 4.636311e+01 4.614532e+01
6 8.842586e-03 8.803605e-01 1.921694e+00 9.578321e+00 4.322354e+03 4.646422e+01 4.624644e+01
7 1.060841e-02 1.055234e+00 1.996437e+00 1.136717e+01 4.179877e+03 4.656525e+01 4.634750e+01
8 1.237328e-02 1.229705e+00 2.074979e+00 1.311744e+01 4.042106e+03 4.666621e+01 4.644848e+01
9 1.413719e-02 1.403773e+00 2.157532e+00 1.487801e+01 3.909295e+03 4.676709e+01 4.654938e+01
10 1.590012e-02 1.577438e+00 2.244387e+00 1.661414e+01 3.781528e+03 4.686790e+01 4.665021e+01
11 1.766203e-02 1.750697e+00 2.335859e+00 1.832808e+01 3.658751e+03 4.696862e+01 4.675096e+01
12 1.942292e-02 1.923551e+00 2.432623e+00 2.002307e+01 3.539357e+03 4.706926e+01 4.685163e+01
13 2.118276e-02 2.095998e+00 2.534622e+00 2.170257e+01 3.425858e+03 4.716982e+01 4.695221e+01
14 2.294153e-02 2.268037e+00 2.640654e+00 2.337555e+01 3.321599e+03 4.727029e+01 4.705271e+01
15 2.469921e-02 2.439668e+00 2.750570e+00 2.507027e+01 3.224441e+03 4.737066e+01 4.715312e+01
16 2.645579e-02 2.610890e+00 2.866165e+00 2.675468e+01 3.131156e+03 4.747095e+01 4.725344e+01
17 2.821124e-02 2.781702e+00 2.988165e+00 2.843051e+01 3.040977e+03 4.757114e+01 4.735366e+01
18 2.996555e-02 2.952103e+00 3.147604e+00 3.010249e+01 2.901494e+03 4.448876e+01 4.610087e+01
19 3.171869e-02 3.122092e+00 3.284485e+00 3.177506e+01 2.821385e+03 4.458919e+01 4.666161e+01
20 3.347064e-02 3.291670e+00 3.428557e+00 3.344896e+01 2.740433e+03 4.468957e+01 4.676203e+01
21 3.522139e-02 3.460834e+00 3.577404e+00 3.512688e+01 2.664735e+03 4.478987e+01 4.732238e+01
22 3.697092e-02 3.629584e+00 3.730979e+00 3.682620e+01 2.591737e+03 4.489011e+01 4.742264e+01
