# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.236267e+00 5.684342e-14 6.499239e+03 4.500000e+01 4.512215e+01
2 1.770244e-03 1.768678e-01 1.270024e+00 1.346654e+00 6.263473e+03 4.510143e+01 4.522358e+01
3 3.539646e-03 3.533389e-01 1.302751e+00 2.668628e+00 6.067432e+03 4.520281e+01 4.532496e+01
4 5.308184e-03 5.294120e-01 1.337170e+00 3.964270e+00 5.895673e+03 4.530413e+01 4.542628e+01
5 7.075837e-03 7.050863e-01 1.373378e+00 5.234747e+00 5.741521e+03 4.540540e+01 4.552755e+01
6 8.842586e-03 8.803605e-01 1.411468e+00 6.481022e+00 5.600354e+03 4.550662e+01 4.562876e+01
7 1.060841e-02 1.055234e+00 1.451549e+00 7.703873e+00 5.469162e+03 4.560777e+01 4.572991e+01
8 1.237328e-02 1.229705e+00 1.493728e+00 8.903912e+00 5.345806e+03 4.570886e+01 4.583100e+01
9 1.413719e-02 1.403773e+00 1.538127e+00 1.008159e+01 5.228632e+03 4.580989e+01 4.593202e+01
10 1.590012e-02 1.577438e+00 1.584870e+00 1.123722e+01 5.116414e+03 4.591086e+01 4.603298e+01
11 1.766203e-02 1.750697e+00 1.634093e+00 1.237098e+01 5.008334e+03 4.601175e+01 4.613386e+01
12 1.942292e-02 1.923551e+00 1.685919e+00 1.348293e+01 4.903375e+03 4.611257e+01 4.623468e+01
13 2.118276e-02 2.095998e+00 1.740497e+00 1.463919e+01 4.801368e+03 4.621332e+01 4.633542e+01
14 2.294153e-02 2.268037e+00 1.798045e+00 1.586355e+01 4.702721e+03 4.631399e+01 4.643608e+01
15 2.469921e-02 2.439668e+00 1.858750e+00 1.708805e+01 4.606781e+03 4.641459e+01 4.653666e+01
16 2.645579e-02 2.610890e+00 1.922758e+00 1.831483e+01 4.512765e+03 4.651510e+01 4.663717e+01
17 2.821124e-02 2.781702e+00 1.990201e+00 1.954641e+01 4.420369e+03 4.661553e+01 4.673758e+01
18 2.996555e-02 2.952103e+00 2.061257e+00 2.078350e+01 4.329362e+03 4.671587e+01 4.683792e+01
19 3.171869e-02 3.122092e+00 2.136120e+00 2.202692e+01 4.239487e+03 4.681613e+01 4.693816e+01
20 3.347064e-02 3.291670e+00 2.214960e+00 2.327746e+01 4.150601e+03 4.691630e+01 4.703831e+01
21 3.522139e-02 3.460834e+00 2.298047e+00 2.458212e+01 4.062836e+03 4.701637e+01 4.713837e+01
22 3.697092e-02 3.629584e+00 2.385595e+00 2.589858e+01 3.976294e+03 4.711635e+01 4.723834e+01
23 3.871921e-02 3.797920e+00 2.477913e+00 2.722528e+01 3.891010e+03 4.721623e+01 4.733820e+01
24 4.046623e-02 3.965841e+00 2.575150e+00 2.856103e+01 3.806445e+03 4.731602e+01 4.743797e+01
25 4.221198e-02 4.133346e+00 2.677576e+00 2.990803e+01 3.722540e+03 4.741570e+01 4.753764e+01
26 4.395643e-02 4.300435e+00 2.785358e+00 3.126821e+01 3.639246e+03 4.751528e+01 4.763720e+01
27 4.569957e-02 4.467107e+00 2.898815e+00 3.265104e+01 3.556766e+03 4.761475e+01 4.773665e+01
28 4.744137e-02 4.633362e+00 3.018136e+00 3.409106e+01 3.475083e+03 4.771412e+01 4.783600e+01
29 4.918182e-02 4.799198e+00 3.143772e+00 3.554633e+01 3.394484e+03 4.781338e+01 4.793524e+01
30 5.092090e-02 4.964616e+00 3.275775e+00 3.701447e+01 3.314640e+03 4.791252e+01 4.803436e+01
31 5.265859e-02 5.129615e+00 3.414513e+00 3.849294e+01 3.235537e+03 4.801155e+01 4.813337e+01
32 5.439488e-02 5.294194e+00 3.560173e+00 3.998400e+01 3.157196e+03 4.811047e+01 4.823226e+01
33 5.612975e-02 5.458354e+00 3.712864e+00 4.150760e+01 3.079773e+03 4.820926e+01 4.833103e+01
34 5.786317e-02 5.622093e+00 3.872674e+00 4.307926e+01 3.003276e+03 4.830794e+01 4.842969e+01
35 5.959514e-02 5.785411e+00 4.039551e+00 4.466340e+01 2.927686e+03 4.840649e+01 4.852822e+01
36 6.132563e-02 5.948307e+00 4.214603e+00 4.625525e+01 2.851283e+03 4.850492e+01 4.887001e+01
37 6.305464e-02 6.110782e+00 4.397462e+00 4.785720e+01 2.777941e+03 4.860323e+01 4.896823e+01
38 6.478213e-02 6.272835e+00 4.587593e+00 4.946880e+01 2.705832e+03 4.870140e+01 4.906633e+01
39 6.650810e-02 6.434466e+00 4.785305e+00 5.114107e+01 2.633666e+03 4.879945e+01 4.940750e+01
40 6.823253e-02 6.595674e+00 4.992134e+00 5.282525e+01 2.564600e+03 4.889736e+01 4.950527e+01
41 6.995540e-02 6.756459e+00 5.206657e+00 5.451682e+01 2.497067e+03 4.899514e+01 4.960291e+01
42 7.167669e-02 6.916821e+00 5.429528e+00 5.620862e+01 2.429911e+03 4.909278e+01 4.994342e+01
43 7.339640e-02 7.076759e+00 5.662104e+00 5.790844e+01 2.365961e+03 4.919028e+01 5.004072e+01
44 7.511450e-02 7.236274e+00 5.902128e+00 5.965958e+01 2.304000e+03 4.928765e+01 5.013787e+01
45 7.683098e-02 7.395364e+00 6.152590e+00 6.141950e+01 2.242848e+03 4.938487e+01 5.047767e+01
46 7.854582e-02 7.554030e+00 6.410469e+00 6.318452e+01 2.184964e+03 4.948195e+01 5.057446e+01
47 8.025901e-02 7.712272e+00 6.676456e+00 6.493890e+01 2.128279e+03 4.957888e+01 5.091374e+01
48 8.197054e-02 7.870090e+00 6.950952e+00 6.669375e+01 2.074869e+03 4.967567e+01 5.101016e+01
49 8.368038e-02 8.027482e+00 7.230974e+00 6.848424e+01 2.023672e+03 4.977231e+01 5.110642e+01
50 8.538852e-02 8.184450e+00 7.514906e+00 7.027105e+01 1.974712e+03 4.986879e+01 5.120253e+01
51 8.709494e-02 8.340993e+00 7.802154e+00 7.203759e+01 1.927960e+03 4.996513e+01 5.129847e+01
52 8.879964e-02 8.497111e+00 8.092249e+00 7.378298e+01 1.883487e+03 5.006131e+01 5.139426e+01
53 9.050260e-02 8.652804e+00 8.382813e+00 7.550479e+01 1.841275e+03 5.015733e+01 5.148988e+01
54 9.220380e-02 8.808072e+00 8.672889e+00 7.724013e+01 1.801227e+03 5.025320e+01 5.158534e+01
55 9.390323e-02 8.962915e+00 8.959809e+00 7.894878e+01 1.763371e+03 5.034891e+01 5.168063e+01
56 9.560088e-02 9.117332e+00 9.251821e+00 8.061588e+01 1.727321e+03 5.044445e+01 5.201769e+01
57 9.729672e-02 9.271325e+00 9.544608e+00 8.228039e+01 1.693917e+03 5.053984e+01 5.211257e+01
58 9.899076e-02 9.424892e+00 9.832356e+00 8.389510e+01 1.662309e+03 5.063506e+01 5.220727e+01
59 1.006830e-01 9.578034e+00 1.011080e+01 8.552327e+01 1.632621e+03 5.073011e+01 5.230181e+01
60 1.023733e-01 9.730752e+00 1.038097e+01 8.709972e+01 1.605003e+03 5.082500e+01 5.239616e+01
61 1.040618e-01 9.883044e+00 1.064025e+01 8.862824e+01 1.579481e+03 5.091972e+01 5.249034e+01
62 1.057485e-01 1.003491e+01 1.089081e+01 9.010418e+01 1.555592e+03 5.101427e+01 5.258434e+01
63 1.074333e-01 1.018635e+01 1.113087e+01 9.153319e+01 1.532926e+03 5.110865e+01 5.291948e+01
64 1.091161e-01 1.033737e+01 1.136717e+01 9.297543e+01 1.512386e+03 5.120285e+01 5.301303e+01
65 1.107971e-01 1.048797e+01 1.158801e+01 9.435631e+01 1.493599e+03 5.129688e+01 5.310641e+01
66 1.124762e-01 1.063814e+01 1.179437e+01 9.568078e+01 1.476489e+03 5.139074e+01 5.319959e+01
67 1.141533e-01 1.078788e+01 1.198672e+01 9.695523e+01 1.460688e+03 5.148441e+01 5.329259e+01
68 1.158285e-01 1.093720e+01 1.216174e+01 9.816805e+01 1.446303e+03 5.157791e+01 5.338541e+01
69 1.175017e-01 1.108610e+01 1.232129e+01 9.936375e+01 1.433166e+03 5.167123e+01 5.347803e+01
70 1.191730e-01 1.123458e+01 1.246378e+01 1.005057e+02 1.421125e+03 5.176436e+01 5.357047e+01
71 1.208423e-01 1.138263e+01 1.258614e+01 1.015767e+02 1.410536e+03 5.185732e+01 5.366271e+01
72 1.225096e-01 1.153026e+01 1.269034e+01 1.026153e+02 1.400670e+03 5.195008e+01 5.399519e+01
73 1.241749e-01 1.167746e+01 1.280995e+01 1.036341e+02 1.391795e+03 5.204267e+01 5.408695e+01
74 1.258382e-01 1.182425e+01 1.291188e+01 1.046687e+02 1.384110e+03 5.213506e+01 5.417852e+01
75 1.274994e-01 1.197061e+01 1.301771e+01 1.056497e+02 1.377390e+03 5.222727e+01 5.450995e+01
76 1.291587e-01 1.211655e+01 1.312033e+01 1.066277e+02 1.371417e+03 5.231929e+01 5.460102e+01
77 1.308158e-01 1.226207e+01 1.321284e+01 1.075550e+02 1.366099e+03 5.241112e+01 5.493168e+01
78 1.324710e-01 1.240716e+01 1.331223e+01 1.084750e+02 1.361850e+03 5.250276e+01 5.502224e+01
79 1.341240e-01 1.255184e+01 1.340258e+01 1.094005e+02 1.358107e+03 5.259420e+01 5.511260e+01
80 1.357750e-01 1.269610e+01 1.348893e+01 1.102953e+02 1.354871e+03 5.268545e+01 5.544215e+01
81 1.374239e-01 1.283994e+01 1.358100e+01 1.111736e+02 1.352120e+03 5.277651e+01 5.553200e+01
82 1.390707e-01 1.298335e+01 1.365886e+01 1.119907e+02 1.350220e+03 5.286737e+01 5.562163e+01
83 1.407154e-01 1.312635e+01 1.374529e+01 1.127742e+02 1.348522e+03 5.295803e+01 5.595004e+01
84 1.423580e-01 1.326893e+01 1.382650e+01 1.135480e+02 1.347457e+03 5.304850e+01 5.603915e+01
85 1.439985e-01 1.341110e+01 1.389968e+01 1.142787e+02 1.346957e+03 5.313876e+01 5.612805e+01
86 1.456368e-01 1.355284e+01 1.396341e+01 1.149694e+02 1.346835e+03 5.322883e+01 5.621674e+01
87 1.472730e-01 1.369417e+01 1.401924e+01 1.156207e+02 1.347002e+03 5.331869e+01 5.630521e+01
88 1.489070e-01 1.383508e+01 1.406706e+01 1.162282e+02 1.347506e+03 5.340835e+01 5.639347e+01
89 1.505389e-01 1.397557e+01 1.410742e+01 1.168358e+02 1.348210e+03 5.349781e+01 5.648152e+01
90 1.521686e-01 1.411565e+01 1.413935e+01 1.174194e+02 1.349419e+03 5.358707e+01 5.656935e+01
