# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.231226e+00 5.684342e-14 7.167821e+03 4.198194e+01 4.516437e+01
2 1.770244e-03 1.768678e-01 1.268514e+00 1.501779e+00 7.034554e+03 4.265533e+01 4.523268e+01
3 3.539646e-03 3.533389e-01 1.304692e+00 2.789292e+00 6.829744e+03 4.312175e+01 4.515125e+01
4 5.308184e-03 5.294120e-01 1.341802e+00 3.997662e+00 6.642236e+03 4.351152e+01 4.509677e+01
5 7.075837e-03 7.050863e-01 1.382185e+00 5.298964e+00 6.452440e+03 4.389468e+01 4.507504e+01
6 8.842586e-03 8.803605e-01 1.423257e+00 6.576207e+00 6.245085e+03 4.422590e+01 4.524506e+01
7 1.060841e-02 1.055234e+00 1.467166e+00 7.840362e+00 6.011613e+03 4.453579e+01 4.570284e+01
8 1.237328e-02 1.229705e+00 1.544452e+00 9.313832e+00 5.789000e+03 4.645775e+01 4.565627e+01
9 1.413719e-02 1.403773e+00 1.617639e+00 1.077802e+01 5.475009e+03 4.756519e+01 4.589273e+01
10 1.590012e-02 1.577438e+00 1.685157e+00 1.220608e+01 5.163216e+03 4.828739e+01 4.585906e+01
11 1.766203e-02 1.750697e+00 1.753410e+00 1.361261e+01 4.939808e+03 4.892771e+01 4.602687e+01
12 1.942292e-02 1.923551e+00 1.812600e+00 1.491346e+01 4.769294e+03 4.906622e+01 4.601404e+01
13 2.118276e-02 2.095998e+00 1.881029e+00 1.626065e+01 4.602033e+03 4.939949e+01 4.629256e+01
14 2.294153e-02 2.268037e+00 1.946597e+00 1.757276e+01 4.451717e+03 4.945910e+01 4.630208e+01
15 2.469921e-02 2.439668e+00 2.015244e+00 1.889450e+01 4.307672e+03 4.893325e+01 4.632729e+01
16 2.645579e-02 2.610890e+00 2.668176e+00 2.587118e+01 3.296912e+03 4.331797e+01 4.642360e+01
17 2.821124e-02 2.781702e+00 2.795894e+00 2.765212e+01 3.177522e+03 4.318679e+01 4.733349e+01
18 2.996555e-02 2.952103e+00 2.954048e+00 2.955720e+01 3.045008e+03 4.363674e+01 4.648562e+01
19 3.171869e-02 3.122092e+00 3.140256e+00 3.154697e+01 2.924863e+03 4.392564e+01 4.787481e+01
20 3.347064e-02 3.291670e+00 3.300530e+00 3.319286e+01 2.819050e+03 4.423402e+01 4.692485e+01
21 3.522139e-02 3.460834e+00 3.462245e+00 3.482229e+01 2.727657e+03 4.415649e+01 4.724414e+01
22 3.697092e-02 3.629584e+00 3.618513e+00 3.647010e+01 2.648135e+03 4.458049e+01 4.758380e+01
23 3.871921e-02 3.797920e+00 3.819645e+00 3.818781e+01 2.562702e+03 4.473752e+01 4.760874e+01
24 4.046623e-02 3.965841e+00 4.058112e+00 4.000191e+01 2.482434e+03 4.478254e+01 4.806802e+01
25 4.221198e-02 4.133346e+00 4.260705e+00 4.168728e+01 2.409439e+03 4.543022e+01 4.822681e+01
26 4.395643e-02 4.300435e+00 4.459010e+00 4.305843e+01 2.333248e+03 4.529421e+01 4.855462e+01
27 4.569957e-02 4.467107e+00 4.690554e+00 4.437784e+01 2.257431e+03 4.548174e+01 4.900587e+01
28 4.744137e-02 4.633362e+00 4.907992e+00 4.613390e+01 2.192847e+03 4.562792e+01 4.915853e+01
29 4.918182e-02 4.799198e+00 5.118544e+00 4.809127e+01 2.136071e+03 4.611669e+01 4.917040e+01
30 5.092090e-02 4.964616e+00 5.359312e+00 4.980942e+01 2.076036e+03 4.656535e+01 4.961975e+01
31 5.265859e-02 5.129615e+00 5.656383e+00 5.121932e+01 2.009903e+03 4.667099e+01 5.013387e+01
32 5.439488e-02 5.294194e+00 5.943026e+00 5.291087e+01 1.949388e+03 4.695496e+01 5.044604e+01
33 5.612975e-02 5.458354e+00 6.319637e+00 5.448262e+01 1.884937e+03 4.706227e+01 4.978353e+01
34 5.786317e-02 5.622093e+00 6.628371e+00 5.623020e+01 1.829807e+03 4.757309e+01 4.967986e+01
35 5.959514e-02 5.785411e+00 6.894327e+00 5.810874e+01 1.781861e+03 4.731392e+01 5.024668e+01
36 6.132563e-02 5.948307e+00 7.208600e+00 5.988701e+01 1.731758e+03 4.746292e+01 5.037705e+01
37 6.305464e-02 6.110782e+00 7.594144e+00 6.132841e+01 1.677191e+03 4.745096e+01 4.981229e+01
38 6.478213e-02 6.272835e+00 7.925068e+00 6.303680e+01 1.630481e+03 4.770037e+01 4.981004e+01
39 6.650810e-02 6.434466e+00 8.277711e+00 6.471057e+01 1.583367e+03 4.808221e+01 4.962552e+01
40 6.823253e-02 6.595674e+00 8.616031e+00 6.639118e+01 1.541649e+03 4.835072e+01 5.015529e+01
41 6.995540e-02 6.756459e+00 8.948077e+00 6.816446e+01 1.501497e+03 4.848771e+01 4.998215e+01
42 7.167669e-02 6.916821e+00 9.289868e+00 6.985841e+01 1.463705e+03 4.856542e+01 5.018025e+01
43 7.339640e-02 7.076759e+00 9.624150e+00 7.158086e+01 1.430606e+03 4.856928e+01 5.047302e+01
44 7.511450e-02 7.236274e+00 9.958959e+00 7.335635e+01 1.401453e+03 4.857012e+01 5.083715e+01
45 7.683098e-02 7.395364e+00 1.033786e+01 7.573878e+01 1.381436e+03 4.871144e+01 5.193743e+01
46 7.854582e-02 7.554030e+00 1.065085e+01 7.715040e+01 1.355900e+03 4.905135e+01 5.174694e+01
47 8.025901e-02 7.712272e+00 1.098505e+01 7.879570e+01 1.334467e+03 4.910951e+01 5.197768e+01
48 8.197054e-02 7.870090e+00 1.148338e+01 8.135813e+01 1.315948e+03 4.926887e+01 5.341811e+01
49 8.368038e-02 8.027482e+00 1.182010e+01 8.294620e+01 1.297776e+03 4.935216e+01 5.356326e+01
50 8.538852e-02 8.184450e+00 1.183185e+01 8.402190e+01 1.283465e+03 4.966280e+01 5.220855e+01
51 8.709494e-02 8.340993e+00 1.206072e+01 8.539570e+01 1.269378e+03 4.971226e+01 5.244772e+01
52 8.879964e-02 8.497111e+00 1.214715e+01 8.676627e+01 1.264214e+03 4.970041e+01 5.235390e+01
53 9.050260e-02 8.652804e+00 1.239877e+01 8.815267e+01 1.253095e+03 4.983795e+01 5.260924e+01
54 9.220380e-02 8.808072e+00 1.290809e+01 9.026775e+01 1.241765e+03 4.990646e+01 5.320880e+01
55 9.390323e-02 8.962915e+00 1.324346e+01 9.178486e+01 1.231455e+03 4.987906e+01 5.354748e+01
56 9.560088e-02 9.117332e+00 1.326762e+01 9.297752e+01 1.224804e+03 5.004618e+01 5.370567e+01
57 9.729672e-02 9.271325e+00 1.350578e+01 9.419109e+01 1.217962e+03 5.025271e+01 5.372869e+01
58 9.899076e-02 9.424892e+00 1.326852e+01 9.485739e+01 1.222173e+03 5.031984e+01 5.358522e+01
59 1.006830e-01 9.578034e+00 1.349938e+01 9.612195e+01 1.220554e+03 5.046958e+01 5.360412e+01
60 1.023733e-01 9.730752e+00 1.406776e+01 9.800322e+01 1.212887e+03 5.061524e+01 5.411689e+01
61 1.040618e-01 9.883044e+00 1.427051e+01 9.906780e+01 1.209669e+03 5.066944e+01 5.430491e+01
62 1.057485e-01 1.003491e+01 1.406869e+01 9.980455e+01 1.210757e+03 5.088862e+01 5.469798e+01
63 1.074333e-01 1.018635e+01 1.380986e+01 1.003815e+02 1.218112e+03 5.094748e+01 5.455506e+01
64 1.091161e-01 1.033737e+01 1.402037e+01 1.014197e+02 1.216948e+03 5.112805e+01 5.419358e+01
65 1.107971e-01 1.048797e+01 1.455217e+01 1.028495e+02 1.212125e+03 5.130432e+01 5.492503e+01
66 1.124762e-01 1.063814e+01 1.434973e+01 1.035489e+02 1.215603e+03 5.138309e+01 5.510355e+01
67 1.141533e-01 1.078788e+01 1.416510e+01 1.040775e+02 1.224139e+03 5.157398e+01 5.476540e+01
68 1.158285e-01 1.093720e+01 1.465070e+01 1.053739e+02 1.220076e+03 5.173759e+01 5.513493e+01
69 1.175017e-01 1.108610e+01 1.466355e+01 1.061228e+02 1.222039e+03 5.192501e+01 5.544410e+01
70 1.191730e-01 1.123458e+01 1.424693e+01 1.065931e+02 1.231367e+03 5.207043e+01 5.520923e+01
71 1.208423e-01 1.138263e+01 1.426707e+01 1.072059e+02 1.235929e+03 5.220406e+01 5.533601e+01
72 1.225096e-01 1.153026e+01 1.475171e+01 1.082575e+02 1.232755e+03 5.226975e+01 5.567119e+01
73 1.241749e-01 1.167746e+01 1.429280e+01 1.086913e+02 1.243092e+03 5.235409e+01 5.549401e+01
74 1.258382e-01 1.182425e+01 1.429188e+01 1.092743e+02 1.248314e+03 5.244374e+01 5.558414e+01
75 1.274994e-01 1.197061e+01 1.469556e+01 1.101286e+02 1.245820e+03 5.257060e+01 5.567110e+01
76 1.291587e-01 1.211655e+01 1.364231e+01 1.083876e+02 1.316994e+03 5.307256e+01 5.508140e+01
77 1.308158e-01 1.226207e+01 1.384304e+01 1.093399e+02 1.314341e+03 5.370225e+01 5.524314e+01
78 1.324710e-01 1.240716e+01 1.393992e+01 1.101204e+02 1.314106e+03 5.395351e+01 5.530937e+01
79 1.341240e-01 1.255184e+01 1.399774e+01 1.108233e+02 1.314861e+03 5.414941e+01 5.539920e+01
80 1.357750e-01 1.269610e+01 1.408916e+01 1.115117e+02 1.314857e+03 5.449286e+01 5.544029e+01
81 1.374239e-01 1.283994e+01 1.413753e+01 1.121205e+02 1.315853e+03 5.469225e+01 5.550650e+01
82 1.390707e-01 1.298335e+01 1.416599e+01 1.127178e+02 1.317435e+03 5.484701e+01 5.558179e+01
83 1.407154e-01 1.312635e+01 1.418304e+01 1.132693e+02 1.319367e+03 5.501477e+01 5.565864e+01
84 1.423580e-01 1.326893e+01 1.416799e+01 1.137848e+02 1.322531e+03 5.508434e+01 5.577948e+01
85 1.439985e-01 1.341110e+01 1.419632e+01 1.142689e+02 1.323611e+03 5.539026e+01 5.579721e+01
86 1.456368e-01 1.355284e+01 1.415711e+01 1.147402e+02 1.328306e+03 5.542656e+01 5.595892e+01
87 1.472730e-01 1.369417e+01 1.415013e+01 1.152326e+02 1.330927e+03 5.556977e+01 5.602662e+01
88 1.489070e-01 1.383508e+01 1.412074e+01 1.157062e+02 1.335461e+03 5.562154e+01 5.616878e+01
89 1.505389e-01 1.397557e+01 1.409964e+01 1.161574e+02 1.339328e+03 5.574043e+01 5.627578e+01
90 1.521686e-01 1.411565e+01 1.407590e+01 1.166003e+02 1.343840e+03 5.581847e+01 5.641187e+01
91 1.537961e-01 1.425532e+01 1.405494e+01 1.170236e+02 1.347564e+03 5.592482e+01 5.650084e+01
92 1.554215e-01 1.439457e+01 1.403089e+01 1.174660e+02 1.351289e+03 5.601896e+01 5.658404e+01
93 1.570446e-01 1.453341e+01 1.401023e+01 1.178977e+02 1.355816e+03 5.605110e+01 5.671531e+01
94 1.586655e-01 1.467183e+01 1.399017e+01 1.183130e+02 1.360149e+03 5.611553e+01 5.683485e+01
95 1.602843e-01 1.480984e+01 1.396128e+01 1.187055e+02 1.364087e+03 5.625041e+01 5.691149e+01
96 1.619007e-01 1.494744e+01 1.393326e+01 1.190870e+02 1.368226e+03 5.640612e+01 5.700030e+01
97 1.635150e-01 1.508463e+01 1.390431e+01 1.194897e+02 1.372369e+03 5.652542e+01 5.708971e+01
98 1.651271e-01 1.522140e+01 1.387322e+01 1.198836e+02 1.376530e+03 5.664959e+01 5.717565e+01
99 1.667369e-01 1.535777e+01 1.383675e+01 1.202683e+02 1.380653e+03 5.679245e+01 5.725103e+01
100 1.683444e-01 1.549373e+01 1.380261e+01 1.206358e+02 1.384835e+03 5.688520e+01 5.733443e+01
101 1.699497e-01 1.562927e+01 1.375928e+01 1.210049e+02 1.388681e+03 5.704440e+01 5.757270e+01
102 1.715527e-01 1.576441e+01 1.372760e+01 1.213728e+02 1.392884e+03 5.716987e+01 5.764847e+01
103 1.731535e-01 1.589914e+01 1.370137e+01 1.217265e+02 1.397253e+03 5.727075e+01 5.774467e+01
104 1.747519e-01 1.603347e+01 1.367146e+01 1.220639e+02 1.401503e+03 5.736309e+01 5.782950e+01
105 1.763481e-01 1.616739e+01 1.364046e+01 1.223821e+02 1.405718e+03 5.744554e+01 5.791206e+01
106 1.779420e-01 1.630090e+01 1.362630e+01 1.226868e+02 1.410100e+03 5.751617e+01 5.803615e+01
107 1.795336e-01 1.643401e+01 1.359877e+01 1.229836e+02 1.414298e+03 5.760797e+01 5.812526e+01
108 1.811229e-01 1.656672e+01 1.357147e+01 1.232886e+02 1.418202e+03 5.770641e+01 5.838083e+01
109 1.827099e-01 1.669902e+01 1.355414e+01 1.235902e+02 1.422597e+03 5.778951e+01 5.832315e+01
110 1.842946e-01 1.683092e+01 1.352860e+01 1.238649e+02 1.426467e+03 5.786647e+01 5.857600e+01
111 1.858769e-01 1.696242e+01 1.350695e+01 1.241318e+02 1.430553e+03 5.794994e+01 5.867040e+01
112 1.874569e-01 1.709352e+01 1.348217e+01 1.243773e+02 1.434622e+03 5.803195e+01 5.875358e+01
113 1.890346e-01 1.722421e+01 1.346798e+01 1.246604e+02 1.438481e+03 5.809970e+01 5.886717e+01
114 1.906100e-01 1.735451e+01 1.344964e+01 1.249296e+02 1.442361e+03 5.817113e+01 5.896634e+01
115 1.921830e-01 1.748441e+01 1.342447e+01 1.251687e+02 1.446333e+03 5.825571e+01 5.904609e+01
116 1.937536e-01 1.761392e+01 1.340921e+01 1.254210e+02 1.450095e+03 5.832278e+01 5.914983e+01
117 1.953219e-01 1.774302e+01 1.338896e+01 1.256482e+02 1.453918e+03 5.840378e+01 5.924017e+01
118 1.968879e-01 1.787173e+01 1.337227e+01 1.258780e+02 1.457610e+03 5.847793e+01 5.933757e+01
119 1.984515e-01 1.800004e+01 1.335452e+01 1.261215e+02 1.461308e+03 5.855718e+01 5.943131e+01
120 2.000127e-01 1.812796e+01 1.332915e+01 1.263234e+02 1.465169e+03 5.864372e+01 5.950777e+01
121 2.015715e-01 1.825549e+01 1.331180e+01 1.265371e+02 1.468825e+03 5.871906e+01 5.960057e+01
122 2.031280e-01 1.838262e+01 1.329077e+01 1.267286e+02 1.472549e+03 5.879862e+01 5.968511e+01
123 2.046821e-01 1.850937e+01 1.327220e+01 1.269169e+02 1.476156e+03 5.887103e+01 5.977354e+01
124 2.062338e-01 1.863572e+01 1.325904e+01 1.271238e+02 1.479623e+03 5.893890e+01 5.987148e+01
125 2.077831e-01 1.876168e+01 1.324131e+01 1.273259e+02 1.483195e+03 5.901638e+01 5.995985e+01
126 2.093301e-01 1.888725e+01 1.322593e+01 1.275264e+02 1.486674e+03 5.908991e+01 6.005161e+01
127 2.108746e-01 1.901244e+01 1.320919e+01 1.277127e+02 1.490128e+03 5.916250e+01 6.013981e+01
128 2.124167e-01 1.913723e+01 1.320019e+01 1.279165e+02 1.493399e+03 5.923460e+01 6.024070e+01
129 2.139564e-01 1.926165e+01 1.318502e+01 1.280905e+02 1.496817e+03 5.930755e+01 6.033009e+01
130 2.154938e-01 1.938567e+01 1.316395e+01 1.282460e+02 1.500076e+03 5.938115e+01 6.057505e+01
131 2.170287e-01 1.950931e+01 1.315342e+01 1.284490e+02 1.503581e+03 5.945136e+01 6.050440e+01
132 2.185612e-01 1.963257e+01 1.314101e+01 1.285982e+02 1.506879e+03 5.951667e+01 6.059551e+01
133 2.200913e-01 1.975544e+01 1.313001e+01 1.287323e+02 1.510178e+03 5.958509e+01 6.068833e+01
134 2.216189e-01 1.987794e+01 1.311115e+01 1.288720e+02 1.513367e+03 5.966106e+01 6.093348e+01
135 2.231442e-01 2.000005e+01 1.308377e+01 1.290220e+02 1.517075e+03 5.974333e+01 6.099028e+01
136 2.246670e-01 2.012178e+01 1.306092e+01 1.291593e+02 1.520602e+03 5.983279e+01 6.105743e+01
137 2.261874e-01 2.024314e+01 1.304189e+01 1.292988e+02 1.523984e+03 5.990843e+01 6.113203e+01
138 2.277053e-01 2.036411e+01 1.302850e+01 1.294375e+02 1.527242e+03 5.997902e+01 6.121828e+01
139 2.292209e-01 2.048471e+01 1.301805e+01 1.295592e+02 1.530424e+03 6.004598e+01 6.130962e+01
140 2.307340e-01 2.060493e+01 1.299949e+01 1.296839e+02 1.533494e+03 6.012094e+01 6.154841e+01
141 2.322446e-01 2.072478e+01 1.299492e+01 1.297896e+02 1.536771e+03 6.018186e+01 6.148538e+01
142 2.337529e-01 2.084426e+01 1.299606e+01 1.298895e+02 1.539774e+03 6.022809e+01 6.159552e+01
143 2.352586e-01 2.096336e+01 1.299141e+01 1.300162e+02 1.542916e+03 6.028637e+01 6.169360e+01
144 2.367620e-01 2.108209e+01 1.297310e+01 1.301449e+02 1.546174e+03 6.036047e+01 6.176635e+01
145 2.382629e-01 2.120045e+01 1.298279e+01 1.302590e+02 1.549315e+03 6.041040e+01 6.188780e+01
146 2.397613e-01 2.131844e+01 1.297119e+01 1.303763e+02 1.552617e+03 6.047851e+01 6.197086e+01
147 2.412573e-01 2.143606e+01 1.296595e+01 1.304878e+02 1.555966e+03 6.054018e+01 6.206451e+01
