# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.224243e+00 5.684342e-14 6.349920e+03 4.500000e+01 4.512215e+01
2 1.770244e-03 1.768678e-01 1.256916e+00 1.352638e+00 6.115112e+03 4.510143e+01 4.522358e+01
3 3.539646e-03 3.533389e-01 1.288538e+00 2.594287e+00 5.924353e+03 4.520281e+01 4.532496e+01
4 5.308184e-03 5.294120e-01 1.321786e+00 3.854099e+00 5.757708e+03 4.530413e+01 4.542628e+01
5 7.075837e-03 7.050863e-01 1.356767e+00 5.089432e+00 5.608802e+03 4.540540e+01 4.552755e+01
6 8.842586e-03 8.803605e-01 1.393595e+00 6.300965e+00 5.473072e+03 4.550662e+01 4.562876e+01
7 1.060841e-02 1.055234e+00 1.432386e+00 7.489058e+00 5.347531e+03 4.560777e+01 4.572991e+01
8 1.237328e-02 1.229705e+00 1.473258e+00 8.655343e+00 5.230007e+03 4.570886e+01 4.583100e+01
9 1.413719e-02 1.403773e+00 1.516336e+00 9.814960e+00 5.118849e+03 4.580989e+01 4.593202e+01
10 1.590012e-02 1.577438e+00 1.561757e+00 1.100787e+01 5.012766e+03 4.591086e+01 4.603298e+01
11 1.766203e-02 1.750697e+00 1.609660e+00 1.219565e+01 4.910906e+03 4.601175e+01 4.613386e+01
12 1.942292e-02 1.923551e+00 1.660193e+00 1.337989e+01 4.812353e+03 4.611257e+01 4.623468e+01
13 2.118276e-02 2.095998e+00 1.713395e+00 1.456223e+01 4.715897e+03 4.621332e+01 4.633542e+01
14 2.294153e-02 2.268037e+00 1.769390e+00 1.574387e+01 4.621473e+03 4.631399e+01 4.643608e+01
15 2.469921e-02 2.439668e+00 1.828417e+00 1.692655e+01 4.529051e+03 4.641459e+01 4.653666e+01
16 2.645579e-02 2.610890e+00 1.890750e+00 1.811207e+01 4.438590e+03 4.651510e+01 4.663717e+01
17 2.821124e-02 2.781702e+00 1.956544e+00 1.930228e+01 4.349702e+03 4.661553e+01 4.673758e+01
18 2.996555e-02 2.952103e+00 2.026008e+00 2.053123e+01 4.262146e+03 4.671587e+01 4.683792e+01
19 3.171869e-02 3.122092e+00 2.099364e+00 2.177033e+01 4.175710e+03 4.681613e+01 4.693816e+01
20 3.347064e-02 3.291670e+00 2.176777e+00 2.301643e+01 4.090004e+03 4.691630e+01 4.703831e+01
21 3.522139e-02 3.460834e+00 2.258455e+00 2.427029e+01 4.004958e+03 4.701637e+01 4.713837e+01
22 3.697092e-02 3.629584e+00 2.344559e+00 2.553252e+01 3.920351e+03 4.711635e+01 4.723834e+01
23 3.871921e-02 3.797920e+00 2.435493e+00 2.680505e+01 3.836664e+03 4.721623e+01 4.733820e+01
24 4.046623e-02 3.965841e+00 2.531480e+00 2.812179e+01 3.753673e+03 4.731602e+01 4.743797e+01
25 4.221198e-02 4.133346e+00 2.632916e+00 2.947394e+01 3.671356e+03 4.741570e+01 4.753764e+01
26 4.395643e-02 4.300435e+00 2.739982e+00 3.083949e+01 3.589508e+03 4.751528e+01 4.763720e+01
27 4.569957e-02 4.467107e+00 2.852860e+00 3.221866e+01 3.508045e+03 4.761475e+01 4.773665e+01
28 4.744137e-02 4.633362e+00 2.971835e+00 3.361144e+01 3.426926e+03 4.771412e+01 4.783600e+01
29 4.918182e-02 4.799198e+00 3.097374e+00 3.501730e+01 3.346531e+03 4.781338e+01 4.793524e+01
30 5.092090e-02 4.964616e+00 3.229674e+00 3.646810e+01 3.266760e+03 4.791252e+01 4.803436e+01
31 5.265859e-02 5.129615e+00 3.369060e+00 3.796363e+01 3.187600e+03 4.801155e+01 4.813337e+01
32 5.439488e-02 5.294194e+00 3.515691e+00 3.947436e+01 3.109028e+03 4.811047e+01 4.823226e+01
33 5.612975e-02 5.458354e+00 3.669966e+00 4.099960e+01 3.031151e+03 4.820926e+01 4.833103e+01
34 5.786317e-02 5.622093e+00 3.831940e+00 4.253833e+01 2.954014e+03 4.830794e+01 4.842969e+01
35 5.959514e-02 5.785411e+00 4.001834e+00 4.408934e+01 2.877800e+03 4.840649e+01 4.852822e+01
36 6.132563e-02 5.948307e+00 4.179794e+00 4.570975e+01 2.802545e+03 4.850492e+01 4.862662e+01
