# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.195905e+00 2.594878e-02 5.322622e+03 4.269307e+01 0.000000e+00
2 1.770244e-03 1.768678e-01 1.200164e+00 5.255468e-02 5.391030e+03 4.293467e+01 0.000000e+00
3 3.539646e-03 3.533389e-01 1.200717e+00 7.957162e-02 5.415701e+03 4.304834e+01 0.000000e+00
4 5.308184e-03 5.294120e-01 1.201058e+00 1.069840e-01 5.424650e+03 4.314955e+01 0.000000e+00
5 7.075837e-03 7.050863e-01 1.201191e+00 1.347755e-01 5.446080e+03 4.325323e+01 0.000000e+00
6 8.842586e-03 8.803605e-01 1.201351e+00 1.629314e-01 5.465056e+03 4.332575e+01 0.000000e+00
7 1.060841e-02 1.055234e+00 1.201442e+00 1.914357e-01 5.468229e+03 4.341505e+01 0.000000e+00
8 1.237328e-02 1.229705e+00 1.201716e+00 2.202755e-01 5.489900e+03 4.349926e+01 0.000000e+00
9 1.413719e-02 1.403773e+00 1.201543e+00 2.494272e-01 5.507017e+03 4.359608e+01 0.000000e+00
10 1.590012e-02 1.577438e+00 1.201667e+00 2.788841e-01 5.507891e+03 4.368827e+01 0.000000e+00
11 1.766203e-02 1.750697e+00 1.202011e+00 3.086327e-01 5.512442e+03 4.379156e+01 0.000000e+00
12 1.942292e-02 1.923551e+00 1.202332e+00 3.386535e-01 5.539446e+03 4.393064e+01 0.000000e+00
13 2.118276e-02 2.095998e+00 1.202239e+00 3.689200e-01 5.551486e+03 4.398443e+01 0.000000e+00
14 2.294153e-02 2.268037e+00 1.202478e+00 3.994347e-01 5.570148e+03 4.409323e+01 0.000000e+00
15 2.469921e-02 2.439668e+00 1.202343e+00 4.301644e-01 5.595425e+03 4.414501e+01 0.000000e+00
16 2.645579e-02 2.610890e+00 1.202651e+00 4.611166e-01 5.616760e+03 4.426440e+01 0.000000e+00
17 2.821124e-02 2.781702e+00 1.203098e+00 4.922686e-01 5.620560e+03 4.438449e+01 0.000000e+00
18 2.996555e-02 2.952103e+00 1.203192e+00 5.235903e-01 5.664800e+03 4.447349e+01 0.000000e+00
19 3.171869e-02 3.122092e+00 1.203329e+00 5.550793e-01 5.690604e+03 4.458236e+01 0.000000e+00
20 3.347064e-02 3.291670e+00 1.203279e+00 5.867083e-01 5.707672e+03 4.464690e+01 0.000000e+00
21 3.522139e-02 3.460834e+00 1.203781e+00 6.184652e-01 5.745770e+03 4.476535e+01 0.000000e+00
22 3.697092e-02 3.629584e+00 1.203549e+00 6.502973e-01 5.758032e+03 4.482489e+01 0.000000e+00
23 3.871921e-02 3.797920e+00 1.203243e+00 6.821897e-01 5.802913e+03 4.490616e+01 0.000000e+00
24 4.046623e-02 3.965841e+00 1.203290e+00 7.141542e-01 5.825888e+03 4.499947e+01 0.000000e+00
25 4.221198e-02 4.133346e+00 1.203660e+00 7.462311e-01 5.858972e+03 4.513855e+01 0.000000e+00
26 4.395643e-02 4.300435e+00 1.202970e+00 7.783399e-01 5.858565e+03 4.515831e+01 0.000000e+00
27 4.569957e-02 4.467107e+00 1.203140e+00 8.104987e-01 5.853040e+03 4.526500e+01 0.000000e+00
28 4.744137e-02 4.633362e+00 1.203185e+00 8.426352e-01 5.867670e+03 4.533009e+01 0.000000e+00
29 4.918182e-02 4.799198e+00 1.202921e+00 8.747159e-01 5.851870e+03 4.540532e+01 0.000000e+00
30 5.092090e-02 4.964616e+00 1.202991e+00 9.067468e-01 5.871675e+03 4.551696e+01 0.000000e+00
31 5.265859e-02 5.129615e+00 1.203113e+00 9.387055e-01 5.866154e+03 4.562863e+01 0.000000e+00
32 5.439488e-02 5.294194e+00 1.202821e+00 9.705548e-01 5.874445e+03 4.567500e+01 0.000000e+00
33 5.612975e-02 5.458354e+00 1.202749e+00 1.002312e+00 5.862820e+03 4.576461e+01 0.000000e+00
34 5.786317e-02 5.622093e+00 1.202037e+00 1.033907e+00 5.890860e+03 4.579413e+01 0.000000e+00
35 5.959514e-02 5.785411e+00 1.201733e+00 1.065391e+00 5.944864e+03 4.588876e+01 0.000000e+00
36 6.132563e-02 5.948307e+00 1.201319e+00 1.096710e+00 5.951492e+03 4.593344e+01 0.000000e+00
37 6.305464e-02 6.110782e+00 1.201285e+00 1.127889e+00 5.988287e+03 4.606745e+01 0.000000e+00
38 6.478213e-02 6.272835e+00 1.200896e+00 1.158855e+00 6.042903e+03 4.611175e+01 0.000000e+00
39 6.650810e-02 6.434466e+00 1.201238e+00 1.189675e+00 6.052007e+03 4.621672e+01 0.000000e+00
40 6.823253e-02 6.595674e+00 1.201375e+00 1.220242e+00 6.100238e+03 4.632081e+01 0.000000e+00
41 6.995540e-02 6.756459e+00 1.201671e+00 1.250546e+00 6.163979e+03 4.644990e+01 0.000000e+00
42 7.167669e-02 6.916821e+00 1.201400e+00 1.280513e+00 6.189031e+03 4.653297e+01 0.000000e+00
43 7.339640e-02 7.076759e+00 1.200851e+00 1.310156e+00 6.251937e+03 4.662039e+01 0.000000e+00
44 7.511450e-02 7.236274e+00 1.200537e+00 1.339499e+00 6.267908e+03 4.668311e+01 0.000000e+00
45 7.683098e-02 7.395364e+00 1.200107e+00 1.368508e+00 6.322177e+03 4.671988e+01 0.000000e+00
46 7.854582e-02 7.554030e+00 1.199895e+00 1.397237e+00 6.340446e+03 4.680894e+01 0.000000e+00
47 8.025901e-02 7.712272e+00 1.199392e+00 1.425617e+00 6.399057e+03 4.688406e+01 0.000000e+00
48 8.197054e-02 7.870090e+00 1.199134e+00 1.453682e+00 6.413773e+03 4.693792e+01 0.000000e+00
49 8.368038e-02 8.027482e+00 1.198546e+00 1.481375e+00 6.481241e+03 4.702169e+01 0.000000e+00
50 8.538852e-02 8.184450e+00 1.198371e+00 1.508750e+00 6.516088e+03 4.710700e+01 0.000000e+00
51 8.709494e-02 8.340993e+00 1.197944e+00 1.535731e+00 6.521143e+03 4.712722e+01 0.000000e+00
52 8.879964e-02 8.497111e+00 1.197734e+00 1.562333e+00 6.562259e+03 4.722986e+01 0.000000e+00
53 9.050260e-02 8.652804e+00 1.197639e+00 1.588515e+00 6.536752e+03 4.732984e+01 0.000000e+00
54 9.220380e-02 8.808072e+00 1.197178e+00 1.614210e+00 6.547444e+03 4.738318e+01 0.000000e+00
55 9.390323e-02 8.962915e+00 1.196918e+00 1.639463e+00 6.513860e+03 4.748348e+01 0.000000e+00
56 9.560088e-02 9.117332e+00 1.196458e+00 1.664197e+00 6.522299e+03 4.752965e+01 0.000000e+00
57 9.729672e-02 9.271325e+00 1.195404e+00 1.688360e+00 6.545049e+03 4.754423e+01 0.000000e+00
58 9.899076e-02 9.424892e+00 1.194912e+00 1.712094e+00 6.554582e+03 4.760877e+01 0.000000e+00
59 1.006830e-01 9.578034e+00 1.194307e+00 1.735345e+00 6.558244e+03 4.768545e+01 0.000000e+00
60 1.023733e-01 9.730752e+00 1.194010e+00 1.758178e+00 6.591337e+03 4.776701e+01 0.000000e+00
61 1.040618e-01 9.883044e+00 1.193652e+00 1.780532e+00 6.625299e+03 4.783692e+01 0.000000e+00
62 1.057485e-01 1.003491e+01 1.193259e+00 1.802391e+00 6.655155e+03 4.790355e+01 0.000000e+00
63 1.074333e-01 1.018635e+01 1.192552e+00 1.823704e+00 6.632568e+03 4.794212e+01 0.000000e+00
64 1.091161e-01 1.033737e+01 1.191888e+00 1.844533e+00 6.620643e+03 4.798806e+01 0.000000e+00
65 1.107971e-01 1.048797e+01 1.191351e+00 1.864896e+00 6.639322e+03 4.807669e+01 0.000000e+00
66 1.124762e-01 1.063814e+01 1.190121e+00 1.884669e+00 6.649639e+03 4.810121e+01 0.000000e+00
67 1.141533e-01 1.078788e+01 1.188886e+00 1.903942e+00 6.650799e+03 4.812922e+01 0.000000e+00
68 1.158285e-01 1.093720e+01 1.188193e+00 1.922814e+00 6.622456e+03 4.813884e+01 0.000000e+00
69 1.175017e-01 1.108610e+01 1.187767e+00 1.941255e+00 6.648628e+03 4.822183e+01 0.000000e+00
70 1.191730e-01 1.123458e+01 1.187808e+00 1.959289e+00 6.654987e+03 4.832915e+01 0.000000e+00
71 1.208423e-01 1.138263e+01 1.186710e+00 1.976671e+00 6.678388e+03 4.837442e+01 0.000000e+00
72 1.225096e-01 1.153026e+01 1.185874e+00 1.993608e+00 6.640316e+03 4.842045e+01 0.000000e+00
73 1.241749e-01 1.167746e+01 1.185080e+00 2.010075e+00 6.711966e+03 4.848736e+01 0.000000e+00
74 1.258382e-01 1.182425e+01 1.184077e+00 2.026019e+00 6.731466e+03 4.848880e+01 0.000000e+00
75 1.274994e-01 1.197061e+01 1.182536e+00 2.041396e+00 6.753629e+03 4.846797e+01 0.000000e+00
76 1.291587e-01 1.211655e+01 1.181916e+00 2.056453e+00 6.750296e+03 4.853968e+01 0.000000e+00
77 1.308158e-01 1.226207e+01 1.181282e+00 2.071033e+00 6.741406e+03 4.859692e+01 0.000000e+00
78 1.324710e-01 1.240716e+01 1.180073e+00 2.085033e+00 6.816439e+03 4.860568e+01 0.000000e+00
79 1.341240e-01 1.255184e+01 1.178792e+00 2.098561e+00 6.794834e+03 4.862389e+01 0.000000e+00
80 1.357750e-01 1.269610e+01 1.177747e+00 2.111655e+00 6.722766e+03 4.864335e+01 0.000000e+00
81 1.374239e-01 1.283994e+01 1.175925e+00 2.124138e+00 6.825390e+03 4.861090e+01 0.000000e+00
82 1.390707e-01 1.298335e+01 1.174824e+00 2.136212e+00 6.836657e+03 4.863759e+01 0.000000e+00
83 1.407154e-01 1.312635e+01 1.173724e+00 2.147770e+00 6.839235e+03 4.866364e+01 0.000000e+00
84 1.423580e-01 1.326893e+01 1.172437e+00 2.158766e+00 6.894005e+03 4.868204e+01 0.000000e+00
85 1.439985e-01 1.341110e+01 1.171025e+00 2.169214e+00 6.906400e+03 4.867103e+01 0.000000e+00
86 1.456368e-01 1.355284e+01 1.170114e+00 2.179254e+00 6.822831e+03 4.870459e+01 0.000000e+00
87 1.472730e-01 1.369417e+01 1.167065e+00 2.188533e+00 6.515200e+03 4.856193e+01 0.000000e+00
88 1.489070e-01 1.383508e+01 1.165838e+00 2.197659e+00 6.581000e+03 4.858396e+01 0.000000e+00
89 1.505389e-01 1.397557e+01 1.164460e+00 2.206331e+00 6.541509e+03 4.859264e+01 0.000000e+00
