# it strain shortening ε_f δT D θ θc
1 0.000000e+00 0.000000e+00 1.510743e+00 2.290324e-02 3.944669e+03 4.500000e+01 4.521430e+01
2 1.770244e-03 1.768678e-01 1.513850e+00 4.646511e-02 3.978563e+03 4.510143e+01 4.531573e+01
3 3.539646e-03 3.533389e-01 1.513498e+00 7.045612e-02 3.987291e+03 4.520281e+01 4.541711e+01
4 5.308184e-03 5.294120e-01 1.513128e+00 9.486062e-02 3.996370e+03 4.530413e+01 4.551843e+01
5 7.075837e-03 7.050863e-01 1.512745e+00 1.196632e-01 4.005923e+03 4.540540e+01 4.561969e+01
6 8.842586e-03 8.803605e-01 1.512350e+00 1.448482e-01 4.015510e+03 4.550662e+01 4.572090e+01
7 1.060841e-02 1.055234e+00 1.511944e+00 1.703982e-01 4.025161e+03 4.560777e+01 4.582205e+01
8 1.237328e-02 1.229705e+00 1.511543e+00 1.962908e-01 4.019454e+03 4.570886e+01 4.549459e+01
9 1.413719e-02 1.403773e+00 1.511130e+00 2.225159e-01 4.028652e+03 4.580989e+01 4.559563e+01
10 1.590012e-02 1.577438e+00 1.510705e+00 2.490605e-01 4.037926e+03 4.591086e+01 4.569661e+01
11 1.766203e-02 1.750697e+00 1.510266e+00 2.759152e-01 4.047470e+03 4.601175e+01 4.579751e+01
12 1.942292e-02 1.923551e+00 1.509814e+00 3.030569e-01 4.057558e+03 4.611257e+01 4.589835e+01
13 2.118276e-02 2.095998e+00 1.509349e+00 3.304696e-01 4.068145e+03 4.621332e+01 4.599911e+01
14 2.294153e-02 2.268037e+00 1.508870e+00 3.581373e-01 4.078649e+03 4.631399e+01 4.609980e+01
15 2.469921e-02 2.439668e+00 1.508376e+00 3.860269e-01 4.089350e+03 4.641459e+01 4.620041e+01
16 2.645579e-02 2.610890e+00 1.507868e+00 4.141376e-01 4.100647e+03 4.651510e+01 4.630094e+01
17 2.821124e-02 2.781702e+00 1.507345e+00 4.424538e-01 4.112438e+03 4.661553e+01 4.640140e+01
18 2.996555e-02 2.952103e+00 1.506807e+00 4.709603e-01 4.124482e+03 4.671587e+01 4.650176e+01
19 3.171869e-02 3.122092e+00 1.506254e+00 4.996418e-01 4.137037e+03 4.681613e+01 4.660204e+01
20 3.347064e-02 3.291670e+00 1.505687e+00 5.284963e-01 4.149417e+03 4.691630e+01 4.670223e+01
21 3.522139e-02 3.460834e+00 1.505116e+00 5.574832e-01 4.160650e+03 4.701637e+01 4.680233e+01
22 3.697092e-02 3.629584e+00 1.504539e+00 5.865708e-01 4.170696e+03 4.711635e+01 4.690234e+01
23 3.871921e-02 3.797920e+00 1.503960e+00 6.157246e-01 4.179467e+03 4.721623e+01 4.700225e+01
24 4.046623e-02 3.965841e+00 1.503252e+00 6.449546e-01 4.194636e+03 4.731602e+01 4.710206e+01
25 4.221198e-02 4.133346e+00 1.502457e+00 6.742874e-01 4.212719e+03 4.741570e+01 4.720178e+01
26 4.395643e-02 4.300435e+00 1.501596e+00 7.036967e-01 4.232175e+03 4.751528e+01 4.730139e+01
27 4.569957e-02 4.467107e+00 1.500696e+00 7.331322e-01 4.252546e+03 4.761475e+01 4.740090e+01
28 4.744137e-02 4.633362e+00 1.499772e+00 7.625635e-01 4.273423e+03 4.771412e+01 4.750030e+01
29 4.918182e-02 4.799198e+00 1.498837e+00 7.919640e-01 4.294530e+03 4.781338e+01 4.759959e+01
30 5.092090e-02 4.964616e+00 1.497878e+00 8.213214e-01 4.316568e+03 4.791252e+01 4.769877e+01
31 5.265859e-02 5.129615e+00 1.496916e+00 8.506065e-01 4.339241e+03 4.801155e+01 4.779784e+01
32 5.439488e-02 5.294194e+00 1.495943e+00 8.798171e-01 4.362611e+03 4.811047e+01 4.789680e+01
33 5.612975e-02 5.458354e+00 1.494975e+00 9.089343e-01 4.385853e+03 4.820926e+01 4.799563e+01
34 5.786317e-02 5.622093e+00 1.494002e+00 9.379431e-01 4.409479e+03 4.830794e+01 4.809435e+01
35 5.959514e-02 5.785411e+00 1.493021e+00 9.668269e-01 4.433383e+03 4.840649e+01 4.819295e+01
36 6.132563e-02 5.948307e+00 1.492029e+00 9.955707e-01 4.457697e+03 4.850492e+01 4.829142e+01
37 6.305464e-02 6.110782e+00 1.491017e+00 1.024159e+00 4.481919e+03 4.860323e+01 4.838977e+01
38 6.478213e-02 6.272835e+00 1.489980e+00 1.052576e+00 4.506507e+03 4.870140e+01 4.848799e+01
39 6.650810e-02 6.434466e+00 1.488932e+00 1.080808e+00 4.531140e+03 4.879945e+01 4.858609e+01
40 6.823253e-02 6.595674e+00 1.487893e+00 1.108820e+00 4.554550e+03 4.889736e+01 4.868405e+01
41 6.995540e-02 6.756459e+00 1.486867e+00 1.136577e+00 4.576281e+03 4.899514e+01 4.878188e+01
42 7.167669e-02 6.916821e+00 1.485829e+00 1.164068e+00 4.597588e+03 4.909278e+01 4.887957e+01
43 7.339640e-02 7.076759e+00 1.484786e+00 1.191282e+00 4.618828e+03 4.919028e+01 4.897713e+01
44 7.511450e-02 7.236274e+00 1.483735e+00 1.218205e+00 4.638817e+03 4.928765e+01 4.907454e+01
45 7.683098e-02 7.395364e+00 1.482660e+00 1.244830e+00 4.659187e+03 4.938487e+01 4.917182e+01
46 7.854582e-02 7.554030e+00 1.481557e+00 1.271166e+00 4.680913e+03 4.948195e+01 4.926896e+01
47 8.025901e-02 7.712272e+00 1.480440e+00 1.297197e+00 4.702474e+03 4.957888e+01 4.936595e+01
